ga001:001	ga001:001	ga001:001	VERSE	Gal␣1:1␣
ga004:022	6	@	-	poikaa
ga004:022	7b	,	-	,␣
ga004:022	8	@	-	toinen␣
ga004:022	(10) 11	@	-	orjattaresta
ga004:022	9	%case	LOC	
ga004:022	-	(,)	-	,␣
ga004:022	(12)	-	UNTRANSLATED	
ga004:022	13	@	-	toinen␣
ga004:022	(15) 16a	@	-	vapaasta
ga004:022	14	%case	LOC	
ga004:022	16b	.	-	.␣
ga004:023	ga004:023	ga004:023	VERSE	Gal␣4:23␣
ga004:023	1 3	@	-	Mutta␣
ga004:023	(5) 6	@	-	orjattaren␣
ga004:023	4	%case	GEN	
ga004:023	pro%2	@	-	poika␣
ga004:023	9a	(@)	-	oli␣
ga004:023	9a	@	-	syntynyt␣
ga004:023	8	@	-	lihan␣
ga004:023	7	@	-	mukaan
ga004:023	-	(,)	-	,␣
ga004:023	(10) (11)	-	UNTRANSLATED	
ga004:023	(13) 14	@	-	vapaan␣
ga004:023	12	%case	GEN	
ga004:023	-	(@)	-	taas␣
ga004:023	16a	@	-	lupauksen␣
ga004:023	15	@	-	voimasta
ga004:023	16b	.	-	.␣
ga004:024	ga004:024	ga004:024	VERSE	Gal␣4:24␣
ga004:024	1	@	-	Tämä␣
ga004:024	2	@	-	on␣
ga004:024	3a	@	-	kuvannollista␣
ga004:024	3a	@	-	puhetta
ga004:024	3b	;	-	;␣
ga004:024	4	@	-	nämä␣
ga004:024	4	(@)	-	naiset␣
ga004:024	(5)	-	UNTRANSLATED	
ga004:024	6	@	-	ovat␣
ga004:024	7	@	-	kaksi␣
ga004:024	8a	@	-	liittoa
ga004:024	8b	:	-	:␣
ga004:024	9	@	-	toinen␣
ga004:024	10	%case	NOM	
ga004:024	-	(@)	-	on␣
ga004:024	13	@	-	Siinain␣
ga004:024	12	@	-	vuorelta
ga004:024	11	%case	LOC	
ga004:024	-	(,)	-	,␣
ga004:024	16a	(@)	-	joka␣
ga004:024	16a	@	-	synnyttää␣
ga004:024	15	@	-	orjuuteen
ga004:024	14	%case	LOC	
ga004:024	-	(,)	-	,␣
ga004:024	-	(@)	-	ja␣
ga004:024	17	@	-	se␣
ga004:024	18	@	-	on␣
ga004:024	19a	@	-	Haagar
ga004:024	19b	;	-	;␣
ga004:025	ga004:025	ga004:025	VERSE	Gal␣4:25␣
ga004:025	2	@	-	sillä␣
ga004:025	(1) 3	@	-	Haagar␣
ga004:025	6	@	-	on␣
ga004:025	4	@	-	Siinain␣
ga004:025	5	@	-	vuori␣
ga004:025	(8) 9a	@	-	Arabiassa␣
ga004:025	7	%case	LOC	
ga004:025	11	@	-	ja␣
ga004:025	10	@	-	vastaa␣
ga004:025	13	@	-	nykyistä␣
ga004:025	(12) 14a	@	-	Jerusalemia
ga004:025	-	(,)	-	,␣
ga004:025	15	(@)	-	joka␣
ga004:025	15	@	-	elää␣
ga004:025	15	@	-	orjuudessa␣
ga004:025	(16)	-	UNTRANSLATED	
ga004:025	(18) 19	@	-	lapsineen
ga004:025	20a	%pers	3	
ga004:025	17	%case	CMT	
ga004:025	20b	.	-	.␣
ga004:026	ga004:026	ga004:026	VERSE	Gal␣4:26␣
ga004:026	2	@	-	Mutta␣
ga004:026	-	(@)	-	se␣
ga004:026	(1) 4	@	-	Jerusalem
ga004:026	-	(,)	-	,␣
ga004:026	-	(@)	-	joka␣
ga004:026	3	@	-	ylhäällä␣
ga004:026	-	(@)	-	on
ga004:026	-	(,)	-	,␣
ga004:026	6a	@	-	on␣
ga004:026	5	@	-	vapaa
ga004:026	-	(,)	-	,␣
ga004:026	-	(@)	-	ja␣
ga004:026	7	@	-	se␣
ga004:026	8	@	-	on␣
ga004:026	10a	@	-	meidän␣
ga004:026	9	@	-	äitimme
ga004:026	10b	.	-	.␣
ga004:027	ga004:027	ga004:027	VERSE	Gal␣4:27␣
ga004:027	2a	@	-	Sillä␣
ga004:027	1	@	-	kirjoitettu␣
ga004:027	1	(@)	-	on
ga004:027	2b	:	-	:␣
ga004:027	2b	@	-	"
ga004:027	3a	@	-	Iloitse
ga004:027	-	(,)	-	,␣
ga004:027	case%4	@	-	sinä␣
ga004:027	4	@	-	hedelmätön
ga004:027	-	(,)	-	,␣
ga004:027	5	@	-	joka␣
ga004:027	6	@	-	et␣
ga004:027	7a	@	-	synnytä
ga004:027	7b	,	-	,␣
ga004:027	8	@	-	riemahda␣
ga004:027	9	@	-	ja␣
ga004:027	10a	@	-	huuda␣
ga004:027	11	@	-	sinä
ga004:027	-	(,)	-	,␣
ga004:027	11	@	-	jolla␣
ga004:027	12	@	-	ei␣
ga004:027	13a	@	-	ole␣
ga004:027	13a	@	-	synnytyskipuja
ga004:027	13b	.	-	.␣
ga004:027	14	@	-	Sillä␣
ga004:027	(18) 19	@	-	yksinäisellä␣
ga004:027	-	(@)	-	on␣
ga004:027	15	@	-	paljon␣
ga004:027	(16) 17	@	-	lapsia
ga004:027	-	(,)	-	,␣
ga004:027	20	@	-	enemmän␣
ga004:027	21	@	-	kuin␣
ga004:027	22	@	-	sillä
ga004:027	-	(,)	-	,␣
ga004:027	22	@	-	jolla␣
ga004:027	23	@	-	on␣
ga004:027	(24) 25a	@	-	mies
ga004:027	25b	.	-	.
ga004:027	25b	@	-	"␣
ga004:028	ga004:028	ga004:028	VERSE	Gal␣4:28␣
ga004:028	2a	@	-	Ja␣
ga004:028	1	@	-	te
ga004:028	2b	,	-	,␣
ga004:028	3a	@	-	veljet
ga004:028	3b	,	-	,␣
ga004:028	8a	@	-	olette␣
ga004:028	6	@	-	lupauksen␣
ga004:028	7	@	-	lapsia
ga004:028	-	(,)	-	,␣
ga004:028	4	@	-	niinkuin␣
ga004:028	5	@	-	Iisak␣
ga004:028	-	(@)	-	oli
ga004:028	8b	.	-	.␣
ga004:029	ga004:029	ga004:029	VERSE	Gal␣4:29␣
ga004:029	1	@	-	Mutta␣
ga004:029	2	@	-	niinkuin␣
ga004:029	6	@	-	lihan␣
ga004:029	5	@	-	mukaan␣
ga004:029	(4) 7	@	-	syntynyt␣
ga004:029	3	@	-	silloin␣
ga004:029	8	@	-	vainosi␣
ga004:029	11a	@	-	Hengen␣
ga004:029	10	@	-	mukaan␣
ga004:029	pro%9	@	-	syntynyttä
ga004:029	11b	,	-	,␣
ga004:029	12	@	-	niin␣
ga004:029	14a	@	-	nytkin
ga004:029	13	%clitic	kin	
ga004:029	14b	.	-	.␣
ga004:030	ga004:030	ga004:030	VERSE	Gal␣4:30␣
ga004:030	1	@	-	Mutta␣
ga004:030	2	@	-	mitä␣
ga004:030	3	@	-	sanoo␣
ga004:030	(4) 5a	@	-	Raamattu
ga004:030	-	(?)	-	?␣
ga004:030	5b	@	-	"
ga004:030	6	@	-	Aja␣
ga004:030	6	@	-	pois␣
ga004:030	(7) 8	@	-	orjatar␣
ga004:030	(9)	-	UNTRANSLATED	
ga004:030	(10) 11	@	-	poikinensa
ga004:030	12a	%pers	3	
ga004:030	12b	;	-	;␣
ga004:030	14	@	-	sillä␣
ga004:030	(19) 20	@	-	orjattaren␣
ga004:030	(17) 18	@	-	poika␣
ga004:030	13 15	@	-	ei␣
ga004:030	tasp%16	@	-	saa␣
ga004:030	16	@	-	periä␣
ga004:030	(24) 25a	@	-	vapaan␣
ga004:030	(24) 25a	(@)	-	vaimon␣
ga004:030	(22) 23	@	-	pojan␣
ga004:030	21	@	-	kanssa
ga004:030	25b	.	-	.
ga004:030	25b	@	-	"␣
ga004:031	ga004:031	ga004:031	VERSE	Gal␣4:31␣
ga004:031	1a	@	-	Niin␣
ga004:031	4	(@)	-	me␣
ga004:031	1a	@	-	siis
ga004:031	1b	,	-	,␣
ga004:031	2a	@	-	veljet
ga004:031	2b	,	-	,␣
ga004:031	3	@	-	emme␣
ga004:031	4	@	-	ole␣
ga004:031	5	@	-	orjattaren␣
ga004:031	6	@	-	lapsia
ga004:031	-	(,)	-	,␣
ga004:031	7	@	-	vaan␣
ga004:031	(8) 9a	@	-	vapaan
ga004:031	9b	.	-	.␣
ga005:001	ga005:001	ga005:001	VERSE	Gal␣5:1␣
ga005:001	(1) 2	@	-	Vapauteen␣
ga005:001	4	@	-	Kristus␣
ga005:001	5a	@	-	vapautti␣
ga005:001	3	@	-	meidät
ga005:001	5b	.	-	.␣
ga005:001	6	@	-	Pysykää␣
ga005:001	7	@	-	siis␣
ga005:001	6	@	-	lujina
ga005:001	-	(,)	-	,␣
ga005:001	9	@	-	älkääkä␣
ga005:001	8	%clitic	kA	
ga005:001	13a	(@)	-	antako␣
ga005:001	10	@	-	uudestaan␣
ga005:001	13a	@	-	sitoa␣
ga005:001	13a	(@)	-	itseänne␣
ga005:001	12	@	-	orjuuden␣
ga005:001	11	@	-	ikeeseen
ga005:001	13b	.	-	.␣
ga005:002	ga005:002	ga005:002	VERSE	Gal␣5:2␣
ga005:002	1	@	-	Katso
ga005:002	-	(,)	-	,␣
ga005:002	2	@	-	minä
ga005:002	-	(,)	-	,␣
ga005:002	3	@	-	Paavali
ga005:002	-	(,)	-	,␣
ga005:002	4	@	-	sanon␣
ga005:002	5	@	-	teille
ga005:002	-	(,)	-	,␣
ga005:002	6	@	-	että␣
ga005:002	7	@	-	jos␣
ga005:002	8a	@	-	ympärileikkautatte␣
ga005:002	8a	@	-	itsenne
ga005:002	-	(,)	-	,␣
ga005:002	-	(@)	-	niin␣
ga005:002	9	@	-	Kristus␣
ga005:002	11	@	-	ei␣
ga005:002	12a	(@)	-	ole␣
ga005:002	12a	@	-	oleva␣
ga005:002	10	@	-	teille␣
ga005:002	11	@	-	miksikään␣
ga005:002	12a	@	-	hyödyksi
ga005:002	12b	.	-	.␣
ga005:003	ga005:003	ga005:003	VERSE	Gal␣5:3␣
ga005:003	2	@	-	Ja␣
ga005:003	1	(@)	-	minä␣
ga005:003	1	@	-	todistan␣
ga005:003	3	@	-	taas␣
ga005:003	4	@	-	jokaiselle␣
ga005:003	5	@	-	ihmiselle
ga005:003	-	(,)	-	,␣
ga005:003	6	(@)	-	joka␣
ga005:003	6	@	-	ympärileikkauttaa␣
ga005:003	6	@	-	itsensä
ga005:003	-	(,)	-	,␣
ga005:003	7	@	-	että␣
ga005:003	9	(@)	-	hän␣
ga005:003	9	@	-	on␣
ga005:003	8	@	-	velvollinen␣
ga005:003	13a	@	-	täyttämään␣
ga005:003	10	@	-	kaiken␣
ga005:003	(11) 12	@	-	lain
ga005:003	-	(.)	-	.␣
ga005:004	ga005:004	ga005:004	VERSE	Gal␣5:4␣
ga005:004	1	(@)	-	Te␣
ga005:004	1	(@)	-	olette␣
ga005:004	1	@	-	joutuneet␣
ga005:004	1	@	-	pois␣
ga005:004	3a	@	-	Kristuksesta
ga005:004	2	%case	LOC	
ga005:004	3b	,	-	,␣
ga005:004	4	@	-	te
ga005:004	-	(,)	-	,␣
ga005:004	4	@	-	jotka␣
ga005:004	tasp%7a	@	-	tahdotte␣
ga005:004	6	@	-	lain␣
ga005:004	5	@	-	kautta␣
ga005:004	7a	@	-	tulla␣
ga005:004	7a	@	-	vanhurskaiksi
ga005:004	-	(;)	-	;␣
ga005:004	-	(@)	-	te␣
ga005:004	10a	(@)	-	olette␣
ga005:004	10a	@	-	langenneet␣
ga005:004	10a	@	-	pois␣
ga005:004	(8) 9	@	-	armosta
ga005:004	10b	.	-	.␣
ga005:005	ga005:005	ga005:005	VERSE	Gal␣5:5␣
ga005:005	2	@	-	Sillä␣
ga005:005	1	@	-	me␣
ga005:005	8a	@	-	odotamme␣
ga005:005	5	@	-	uskosta␣
ga005:005	4	%case	LOC	
ga005:005	7	@	-	vanhurskauden␣
ga005:005	6	@	-	toivoa␣
ga005:005	3	@	-	Hengen␣
ga005:005	case%3	@	-	kautta
ga005:005	8b	.	-	.␣
ga005:006	ga005:006	ga005:006	VERSE	Gal␣5:6␣
ga005:006	2	@	-	Sillä␣
ga005:006	3	@	-	Kristuksessa␣
ga005:006	4	@	-	Jeesuksessa␣
ga005:006	1	%case	LOC	
ga005:006	5	@	-	ei␣
ga005:006	8	@	-	auta␣
ga005:006	7	%case	?	
ga005:006	6	@	-	ympärileikkaus␣
ga005:006	9	@	-	eikä␣
ga005:006	10	@	-	ympärileikkaamattomuus
ga005:006	-	(,)	-	,␣
ga005:006	11	@	-	vaan␣
ga005:006	14	@	-	rakkauden␣
ga005:006	13	@	-	kautta␣
ga005:006	15a	@	-	vaikuttava␣
ga005:006	12	@	-	usko
ga005:006	15b	.	-	.␣
ga005:007	ga005:007	ga005:007	VERSE	Gal␣5:7␣
ga005:007	1	(@)	-	Te␣
ga005:007	1	@	-	juoksitte␣
ga005:007	2a	@	-	hyvin
ga005:007	2b	;	-	;␣
ga005:007	3	@	-	kuka␣
ga005:007	5a	@	-	esti␣
ga005:007	4	@	-	teitä␣
ga005:007	9a	@	-	olemasta␣
ga005:007	8	%inflection	COP.INF3.ELA	
ga005:007	(6a) 7	@	-	totuudelle␣
ga005:007	9a	@	-	kuuliaisia
ga005:007	-	(?)	-	?␣
ga005:008	ga005:008	ga005:008	VERSE	Gal␣5:8␣
ga005:008	(1) 2	@	-	Houkutus␣
ga005:008	-	(@)	-	siihen␣
ga005:008	3	@	-	ei␣
ga005:008	-	(@)	-	ole␣
ga005:008	5	@	-	hänestä
ga005:008	4	%case	LOC	
ga005:008	-	(,)	-	,␣
ga005:008	5	@	-	joka␣
ga005:008	7a	@	-	teitä␣
ga005:008	6	@	-	kutsuu
ga005:008	7b	.	-	.␣
ga005:009	ga005:009	ga005:009	VERSE	Gal␣5:9␣
ga005:009	1	@	-	Vähäinen␣
ga005:009	2	@	-	hapatus␣
ga005:009	6a	@	-	hapattaa␣
ga005:009	3	@	-	koko␣
ga005:009	(4) 5	@	-	taikinan
ga005:009	6b	.	-	.␣
ga005:010	ga005:010	ga005:010	VERSE	Gal␣5:10␣
ga005:010	1	@	-	Minulla␣
ga005:010	2	@	-	on␣
ga005:010	4	@	-	teihin␣
ga005:010	3	%case	LOC	
ga005:010	-	(@)	-	se␣
ga005:010	2	@	-	luottamus␣
ga005:010	6	@	-	Herrassa
ga005:010	5	%case	LOC	
ga005:010	-	(,)	-	,␣
ga005:010	7	@	-	että␣
ga005:010	10a	(@)	-	te␣
ga005:010	8	@	-	ette␣
ga005:010	8	@	-	missään␣
ga005:010	8	@	-	kohden␣
ga005:010	10a	(@)	-	tule␣
ga005:010	10a	@	-	ajattelemaan␣
ga005:010	9	@	-	toisin
ga005:010	-	(;)	-	;␣
ga005:010	12	@	-	mutta␣
ga005:010	14	@	-	teidän␣
ga005:010	(11) 13	@	-	häiritsijänne␣
ga005:010	tasp%15	@	-	saa␣
ga005:010	15	@	-	kantaa␣
ga005:010	(16) 17a	@	-	tuomionsa
ga005:010	17b	,	-	,␣
ga005:010	20a	@	-	olkoon␣
ga005:010	18	@	-	kuka␣
ga005:010	19	@	-	hyvänsä
ga005:010	20b	.	-	.␣
ga005:011	ga005:011	ga005:011	VERSE	Gal␣5:11␣
ga005:011	2a	@	-	Mutta␣
ga005:011	4	@	-	jos␣
ga005:011	1	@	-	minä
ga005:011	-	(,)	-	,␣
ga005:011	3a	@	-	veljet
ga005:011	-	(,)	-	,␣
ga005:011	6	@	-	vielä␣
ga005:011	7a	@	-	saarnaan␣
ga005:011	5	@	-	ympärileikkausta
ga005:011	7b	,	-	,␣
ga005:011	8	@	-	miksi␣
ga005:011	10a	(@)	-	minua␣
ga005:011	9	@	-	vielä␣
ga005:011	10a	@	-	vainotaan
ga005:011	-	(?)	-	?␣
ga005:011	11	@	-	Silloinhan␣
ga005:011	12	(@)	-	olisi␣
ga005:011	(15) 16a	@	-	ristin␣
ga005:011	(13) 14	@	-	pahennus␣
ga005:011	12	@	-	poistettu
ga005:011	16b	.	-	.␣
ga005:012	ga005:012	ga005:012	VERSE	Gal␣5:12␣
ga005:012	1	@	-	Kunpa␣
ga005:012	2	@	-	aivan␣
ga005:012	3	@	-	silpoisivat␣
ga005:012	3	@	-	itsensä
ga005:012	-	(,)	-	,␣
ga005:012	4	@	-	nuo␣
ga005:012	6a	@	-	teidän␣
ga005:012	5	@	-	kiihoittajanne
ga005:012	-	(!)	-	!␣
ga005:013	ga005:013	ga005:013	VERSE	Gal␣5:13␣
ga005:013	1	@	-	Te␣
ga005:013	5a	(@)	-	olette␣
ga005:013	2	@	-	näet␣
ga005:013	5a	@	-	kutsutut␣
ga005:013	4	@	-	vapauteen
ga005:013	3	%case	LOC	
ga005:013	5b	,	-	,␣
ga005:013	6a	@	-	veljet
ga005:013	6b	;	-	;␣
ga005:013	8	@	-	älkää␣
ga005:013	7	@	-	vain␣
ga005:013	-	(@)	-	salliko␣
ga005:013	10 (9)	@	-	vapauden␣
ga005:013	-	(@)	-	olla␣
ga005:013	12	@	-	yllykkeeksi␣
ga005:013	11	%case	TRA	
ga005:013	(13) 14a	@	-	lihalle
ga005:013	14b	,	-	,␣
ga005:013	15	@	-	vaan␣
ga005:013	19	@	-	palvelkaa␣
ga005:013	20a	@	-	toisianne␣
ga005:013	(17) 18	@	-	rakkaudessa
ga005:013	16	%case	LOC	
ga005:013	20b	.	-	.␣
ga005:014	ga005:014	ga005:014	VERSE	Gal␣5:14␣
ga005:014	2	@	-	Sillä␣
ga005:014	3	@	-	kaikki␣
ga005:014	(1) 4	@	-	laki␣
ga005:014	8a	(@)	-	on␣
ga005:014	8a	@	-	täytetty␣
ga005:014	6	@	-	yhdessä␣
ga005:014	7	@	-	käskysanassa
ga005:014	5	%case	LOC	
ga005:014	8b	,	-	,␣
ga005:014	10a	@	-	tässä
ga005:014	9	%case	LOC	
ga005:014	10b	:	-	:␣
ga005:014	10b	@	-	"
ga005:014	11	@	-	Rakasta␣
ga005:014	(12) 13	@	-	lähimmäistäsi␣
ga005:014	14	%pers	?	
ga005:014	15	@	-	niinkuin␣
ga005:014	16a	@	-	itseäsi
ga005:014	16b	@	-	"
ga005:014	16b	.	-	.␣
ga005:015	ga005:015	ga005:015	VERSE	Gal␣5:15␣
ga005:015	2	@	-	Mutta␣
ga005:015	1	@	-	jos␣
ga005:015	4	(@)	-	te␣
ga005:015	4	@	-	purette␣
ga005:015	5	@	-	ja␣
ga005:015	6a	@	-	syötte␣
ga005:015	3	@	-	toisianne
ga005:015	6b	,	-	,␣
ga005:015	7	@	-	katsokaa
ga005:015	-	(,)	-	,␣
ga005:015	8	@	-	ettette␣
ga005:015	10	@	-	toinen␣
ga005:015	10	@	-	toistanne␣
ga005:015	9	%case	PTV	
ga005:015	11a	@	-	perin␣
ga005:015	11a	@	-	hävitä
ga005:015	11b	.	-	.␣
ga005:016	ga005:016	ga005:016	VERSE	Gal␣5:16␣
ga005:016	1	(@)	-	Minä␣
ga005:016	1	@	-	sanon
ga005:016	(2a)	-	UNTRANSLATED	
ga005:016	-	(:)	-	:␣
ga005:016	4	@	-	vaeltakaa␣
ga005:016	3	@	-	Hengessä
ga005:016	-	(,)	-	,␣
ga005:016	5	@	-	niin␣
ga005:016	8 9	@	-	ette␣
ga005:016	7	@	-	lihan␣
ga005:016	6	@	-	himoa␣
ga005:016	10a	@	-	täytä
ga005:016	10b	.	-	.␣
ga005:017	ga005:017	ga005:017	VERSE	Gal␣5:17␣
ga005:017	2	@	-	Sillä␣
ga005:017	(1) 3	@	-	liha␣
ga005:017	4	@	-	himoitsee␣
ga005:017	(6) 7a	@	-	Henkeä␣
ga005:017	5	@	-	vastaan
ga005:017	-	(,)	-	,␣
ga005:017	9	@	-	ja␣
ga005:017	10 (8)	@	-	Henki␣
ga005:017	(12) 13a	@	-	lihaa␣
ga005:017	11	@	-	vastaan
ga005:017	13b	;	-	;␣
ga005:017	14	@	-	nämä␣
ga005:017	17a	@	-	ovat␣
ga005:017	15	@	-	nimittäin␣
ga005:017	16	@	-	toisiansa␣
ga005:017	17a	@	-	vastaan
ga005:017	17b	,	-	,␣
ga005:017	18	@	-	niin␣
ga005:017	18	@	-	että␣
ga005:017	24a	(@)	-	te␣
ga005:017	19	@	-	ette␣
ga005:017	24a	@	-	tee␣
ga005:017	23	@	-	sitä
ga005:017	-	(,)	-	,␣
ga005:017	20	@	-	mitä␣
ga005:017	22	@	-	tahdotte
ga005:017	21	%modus	IND	
ga005:017	24b	.	-	.␣
ga005:018	ga005:018	ga005:018	VERSE	Gal␣5:18␣
ga005:018	2	@	-	Mutta␣
ga005:018	1	@	-	jos␣
ga005:018	4a	(@)	-	te␣
ga005:018	4a	(@)	-	olette␣
ga005:018	3	@	-	Hengen␣
ga005:018	4a	@	-	kuljetettavina
ga005:018	-	(,)	-	,␣
ga005:018	-	(@)	-	niin␣
ga005:018	5	@	-	ette␣
ga005:018	6	@	-	ole␣
ga005:018	8a	@	-	lain␣
ga005:018	7	@	-	alla
ga005:018	8b	.	-	.␣
ga005:019	ga005:019	ga005:019	VERSE	Gal␣5:19␣
ga005:019	2	@	-	Mutta␣
ga005:019	(6) 7a	@	-	lihan␣
ga005:019	(4) 5	@	-	teot␣
ga005:019	3	@	-	ovat␣
ga005:019	1	@	-	ilmeiset
ga005:019	-	(,)	-	,␣
ga005:019	-	(@)	-	ja␣
ga005:019	8	@	-	ne␣
ga005:019	9	@	-	ovat
ga005:019	-	(:)	-	:␣
ga005:019	10a	@	-	haureus
ga005:019	10b	,	-	,␣
ga005:019	11a	@	-	saastaisuus
ga005:019	11b	,	-	,␣
ga005:019	12a	@	-	irstaus
ga005:019	12b	,	-	,␣
ga005:020	ga005:020	ga005:020	VERSE	Gal␣5:20␣
ga005:020	1a	@	-	epäjumalanpalvelus
ga005:020	1b	,	-	,␣
ga005:020	2a	@	-	noituus
ga005:020	2b	,	-	,␣
ga005:020	3a	@	-	vihamielisyys
ga005:020	3b	,	-	,␣
ga005:020	4a	@	-	riita
ga005:020	4b	,	-	,␣
ga005:020	5a	@	-	kateellisuus
ga005:020	5b	,	-	,␣
ga005:020	6a	@	-	vihat
ga005:020	6b	,	-	,␣
ga005:020	7a	@	-	juonet
ga005:020	7b	,	-	,␣
ga005:020	8a	@	-	eriseurat
ga005:020	8b	,	-	,␣
ga005:020	9a	@	-	lahkot
ga005:020	9b	,	-	,␣
ga005:021	ga005:021	ga005:021	VERSE	Gal␣5:21␣
ga005:021	1a	@	-	kateus
ga005:021	1b	,	-	,␣
ga005:021	2a	@	-	juomingit
ga005:021	2b	,	-	,␣
ga005:021	3	@	-	mässäykset␣
ga005:021	4	@	-	ja␣
ga005:021	7a	@	-	muut␣
ga005:021	(5) 6	@	-	senkaltaiset
ga005:021	7b	,	-	,␣
ga005:021	8	@	-	joista␣
ga005:021	10a	@	-	teille␣
ga005:021	9	@	-	edeltäpäin␣
ga005:021	9	@	-	sanon
ga005:021	10b	,	-	,␣
ga005:021	11	@	-	niinkuin␣
ga005:021	-	(@)	-	jo␣
ga005:021	12	@	-	ennenkin␣
ga005:021	12	(@)	-	olen␣
ga005:021	12	@	-	sanonut
ga005:021	-	(,)	-	,␣
ga005:021	13	@	-	että␣
ga005:021	14	@	-	ne
ga005:021	-	(,)	-	,␣
ga005:021	14	@	-	jotka␣
ga005:021	(15) 16	@	-	semmoista␣
ga005:021	17	@	-	harjoittavat
ga005:021	-	(,)	-	,␣
ga005:021	20	@	-	eivät␣
ga005:021	21a	@	-	peri␣
ga005:021	19	@	-	Jumalan␣
ga005:021	18	@	-	valtakuntaa
ga005:021	21b	.	-	.␣
ga005:022	ga005:022	ga005:022	VERSE	Gal␣5:22␣
ga005:022	2	@	-	Mutta␣
ga005:022	(4) 5	@	-	Hengen␣
ga005:022	(1) 3	@	-	hedelmä␣
ga005:022	6	@	-	on␣
ga005:022	7	@	-	rakkaus
ga005:022	-	(,)	-	,␣
ga005:022	8	@	-	ilo
ga005:022	-	(,)	-	,␣
ga005:022	9a	@	-	rauha
ga005:022	-	(,)	-	,␣
ga005:022	10	@	-	pitkämielisyys
ga005:022	-	(,)	-	,␣
ga005:022	11	@	-	ystävällisyys
ga005:022	-	(,)	-	,␣
ga005:022	12a	@	-	hyvyys
ga005:022	-	(,)	-	,␣
ga005:022	13	@	-	uskollisuus
ga005:022	-	(,)	-	,␣
ga005:022	1/23	@	-	sävyisyys
ga005:022	-	(,)	-	,␣
ga005:022	2a/23	@	-	itsensähillitseminen
ga005:022	-	(.)	-	.␣
ga005:023	ga005:023	ga005:023	VERSE	Gal␣5:23␣
ga005:023	(4) 5	@	-	Sellaista␣
ga005:023	3	@	-	vastaan␣
ga005:023	6	@	-	ei␣
ga005:023	7	@	-	ole␣
ga005:023	8a	@	-	laki
ga005:023	8b	.	-	.␣
ga005:024	ga005:024	ga005:024	VERSE	Gal␣5:24␣
ga005:024	2	@	-	Ja␣
ga005:024	-	(@)	-	ne
ga005:024	-	(,)	-	,␣
ga005:024	-	(@)	-	jotka␣
ga005:024	-	(@)	-	ovat␣
ga005:024	(3) 4a	@	-	Kristuksen␣
ga005:024	5a	@	-	Jeesuksen␣
ga005:024	1	@	-	omat
ga005:024	-	(,)	-	,␣
ga005:024	8	(@)	-	ovat␣
ga005:024	8	@	-	ristiinnaulinneet␣
ga005:024	(6) 7	@	-	lihansa␣
ga005:024	(10) 11	@	-	himoineen␣
ga005:024	9	%case	CMT	
ga005:024	12	@	-	ja␣
ga005:024	(13) 14a	@	-	haluineen
ga005:024	14b	.	-	.␣
ga005:025	ga005:025	ga005:025	VERSE	Gal␣5:25␣
ga005:025	1	@	-	Jos␣
ga005:025	2	(@)	-	me␣
ga005:025	3a	@	-	Hengessä␣
ga005:025	2	@	-	elämme
ga005:025	-	(,)	-	,␣
ga005:025	-	(@)	-	niin␣
ga005:025	5	@	-	myös␣
ga005:025	4	@	-	Hengessä␣
ga005:025	6a	@	-	vaeltakaamme
ga005:025	6b	.	-	.␣
ga005:026	ga005:026	ga005:026	VERSE	Gal␣5:26␣
ga005:026	1	@	-	Älkäämme␣
ga005:026	2	@	-	olko␣
ga005:026	3a	@	-	turhan␣
ga005:026	3a	@	-	kunnian␣
ga005:026	3a	@	-	pyytäjiä
ga005:026	-	(,)	-	,␣
ga005:026	-	(@)	-	niin␣
ga005:026	-	(@)	-	että␣
ga005:026	4	@	-	toisiamme␣
ga005:026	5a	@	-	ärsyttelemme
ga005:026	5b	,	-	,␣
ga005:026	6	@	-	toisiamme␣
ga005:026	7a	@	-	kadehdimme
ga005:026	7b	.	-	.␣
ga006:001	ga006:001	ga006:001	VERSE	Gal␣6:1␣
ga006:001	1a	@	-	Veljet
ga006:001	1b	,	-	,␣
ga006:001	2	@	-	jos␣
ga006:001	(3)	-	UNTRANSLATED	
ga006:001	5	@	-	joku␣
ga006:001	4	@	-	tavataan␣
ga006:001	7	@	-	jostakin␣
ga006:001	8a	@	-	rikkomuksesta
ga006:001	6	%case	LOC	
ga006:001	-	(,)	-	,␣
ga006:001	-	(@)	-	niin␣
ga006:001	12	@	-	ojentakaa␣
ga006:001	9	@	-	te
ga006:001	-	(,)	-	,␣
ga006:001	(10) 11	@	-	hengelliset
ga006:001	-	(,)	-	,␣
ga006:001	(13) 14	@	-	häntä␣
ga006:001	17a	@	-	sävyisyyden␣
ga006:001	16	@	-	hengessä
ga006:001	15	%case	LOC	
ga006:001	-	(;)	-	;␣
ga006:001	-	(@)	-	ja␣
ga006:001	18	@	-	ole␣
ga006:001	18	@	-	varuillasi
ga006:001	19	%case	?	
ga006:001	-	(,)	-	,␣
ga006:001	20	@	-	ettet␣
ga006:001	22	@	-	sinäkin␣
ga006:001	21	%clitic	kin	
ga006:001	23a	@	-	joutuisi␣
ga006:001	23a	@	-	kiusaukseen
ga006:001	23b	.	-	.␣
ga006:002	ga006:002	ga006:002	VERSE	Gal␣6:2␣
ga006:002	4	@	-	Kantakaa␣
ga006:002	1	@	-	toistenne␣
ga006:002	(2) 3	@	-	kuormia
