ec001:001	ec001:001	ec001:001	VERSE	Srn␣1:1␣
ec004:017	(9a)	-	UNTRANSLATED	
ec004:017	-	(.)	-	.␣
ec004:017	9b	@	-	Tulo␣
ec004:017	10b	@	-	kuulemaan␣
ec004:017	10a	%case	LOC	
ec004:017	-	(@)	-	on␣
ec004:017	-	(@)	-	parempi␣
ec004:017	11a	@	-	kuin␣
ec004:017	(12a) 12b	@	-	tyhmäin␣
ec004:017	11b 13	@	-	teurasuhrin-anto
ec004:017	-	(,)	-	,␣
ec004:017	14	@	-	sillä␣
ec004:017	pers%15	@	-	he␣
ec004:017	15	@	-	ovat␣
ec004:017	16	@	-	tietämättömiä
ec004:017	15	%inflection	DER.ADJ.PL.PTV	
ec004:017	-	(,)	-	,␣
ec004:017	-	(@)	-	ja␣
ec004:017	-	(@)	-	niin␣
ec004:017	17b	(@)	-	he␣
ec004:017	17b	@	-	tekevät␣
ec004:017	17a	%case	?	
ec004:017	18	@	-	pahaa
ec004:017	-	(.)	-	.␣
ec005:001	ec005:001	ec005:001	VERSE	Srn␣5:1␣
ec005:001	1	@	-	Älä␣
ec005:001	2	@	-	ole␣
ec005:001	2	@	-	kerkeä␣
ec005:001	4	@	-	suultasi
ec005:001	3	%case	LOC	
ec005:001	-	(,)	-	,␣
ec005:001	6	@	-	älköönkä␣
ec005:001	5a	%clitic	kA	
ec005:001	5b	@	-	sydämesi␣
ec005:001	7	@	-	kiirehtikö␣
ec005:001	8b	@	-	lausumaan␣
ec005:001	8a	%case	LOC	
ec005:001	9	@	-	sanaa␣
ec005:001	(11a) 11b	@	-	Jumalan␣
ec005:001	10a 10b	@	-	edessä
ec005:001	-	(,)	-	,␣
ec005:001	12	@	-	sillä␣
ec005:001	(13a) 13b	@	-	Jumala␣
ec005:001	-	(@)	-	on␣
ec005:001	14b	@	-	taivaassa␣
ec005:001	14a	%case	LOC	
ec005:001	15a	@	-	ja␣
ec005:001	15b	@	-	sinä␣
ec005:001	-	(@)	-	olet␣
ec005:001	(17a) 17b	@	-	maan␣
ec005:001	16	@	-	päällä
ec005:001	-	(;)	-	;␣
ec005:001	18 19	@	-	sentähden␣
ec005:001	20	@	-	olkoot␣
ec005:001	21	@	-	sanasi␣
ec005:001	22	@	-	harvat
ec005:001	-	(.)	-	.␣
ec005:002	ec005:002	ec005:002	VERSE	Srn␣5:2␣
ec005:002	1	@	-	Sillä␣
ec005:002	4b	@	-	paljosta␣
ec005:002	4a	%case	LOC	
ec005:002	5	@	-	työstä␣
ec005:002	2	@	-	tulee␣
ec005:002	(3a) 3b	@	-	unia
ec005:002	-	(,)	-	,␣
ec005:002	6a	@	-	ja␣
ec005:002	-	(@)	-	missä␣
ec005:002	-	(@)	-	on␣
ec005:002	8b	@	-	paljon␣
ec005:002	8a	%case	?	
ec005:002	9	@	-	sanoja
ec005:002	-	(,)	-	,␣
ec005:002	-	(@)	-	siinä␣
ec005:002	-	(@)	-	on␣
ec005:002	7	@	-	tyhmä␣
ec005:002	6b	@	-	äänessä
ec005:002	-	(.)	-	.␣
ec005:003	ec005:003	ec005:003	VERSE	Srn␣5:3␣
ec005:003	1a 1b	@	-	Kun␣
ec005:003	2	@	-	teet␣
ec005:003	3	@	-	lupauksen␣
ec005:003	4b	@	-	Jumalalle
ec005:003	4a	%case	LOC	
ec005:003	-	(,)	-	,␣
ec005:003	-	(@)	-	niin␣
ec005:003	7b	@	-	täytä␣
ec005:003	7a	%case	?	
ec005:003	pers%7b	@	-	se␣
ec005:003	6	@	-	viivyttelemättä
ec005:003	5	%inflection	DER.INF3.ABE	
ec005:003	-	(;)	-	;␣
ec005:003	8	@	-	sillä␣
ec005:003	9	@	-	ei␣
ec005:003	9	@	-	ole␣
ec005:003	-	(@)	-	hänellä␣
ec005:003	10	@	-	mielisuosiota␣
ec005:003	11b	@	-	tyhmiin
ec005:003	11a	%case	LOC	
ec005:003	-	(:)	-	:␣
ec005:003	15	@	-	täytä
ec005:003	-	(,)	-	,␣
ec005:003	13	@	-	mitä␣
ec005:003	12	%case	PTV	
ec005:003	14	@	-	lupaat
ec005:003	-	(.)	-	.␣
ec005:004	ec005:004	ec005:004	VERSE	Srn␣5:4␣
ec005:004	-	(@)	-	On␣
ec005:004	1	@	-	parempi
ec005:004	-	(,)	-	,␣
ec005:004	2	@	-	ettet␣
ec005:004	3	%inflection	NEGV.2S	
ec005:004	4	@	-	lupaa
ec005:004	-	(,)	-	,␣
ec005:004	5a	@	-	kuin␣
ec005:004	5b	@	-	että␣
ec005:004	5c	@	-	lupaat␣
ec005:004	6b	@	-	etkä␣
ec005:004	6a	%clitic	kA	
ec005:004	7	@	-	täytä
ec005:004	-	(.)	-	.␣
ec005:005	ec005:005	ec005:005	VERSE	Srn␣5:5␣
ec005:005	1	@	-	Älä␣
ec005:005	2	(@)	-	anna␣
ec005:005	4	@	-	suusi␣
ec005:005	3	%case	NOM.GEN	
ec005:005	2	@	-	saattaa␣
ec005:005	7	@	-	ruumistasi␣
ec005:005	6	%case	PTV	
ec005:005	5b	@	-	syynalaiseksi
ec005:005	5a	%case	TRA	
ec005:005	-	(,)	-	,␣
ec005:005	8b	@	-	äläkä␣
ec005:005	8a	%clitic	kA	
ec005:005	9	@	-	sano␣
ec005:005	-	(@)	-	Jumalan␣
ec005:005	(11a) 11b	@	-	sanansaattajan␣
ec005:005	10a 10b	@	-	edessä
ec005:005	(12)	-	UNTRANSLATED	
ec005:005	-	(:)	-	:␣
ec005:005	-	(@)	-	"
ec005:005	14	@	-	Se␣
ec005:005	-	(@)	-	oli␣
ec005:005	13	@	-	erehdys
ec005:005	-	(@)	-	"
ec005:005	-	(;)	-	;␣
ec005:005	15	@	-	miksi␣
ec005:005	16	(@)	-	pitäisi␣
ec005:005	(17a) 17b	@	-	Jumalan␣
ec005:005	16	@	-	vihastua␣
ec005:005	pers%19	@	-	sinun␣
ec005:005	19	@	-	puheestasi␣
ec005:005	18	%case	LOC	
ec005:005	20a	@	-	ja␣
ec005:005	20b	@	-	turmella␣
ec005:005	pers%23	@	-	sinun␣
ec005:005	23	@	-	kättesi␣
ec005:005	22	@	-	työt
ec005:005	21	%case	NOM	
ec005:005	-	(?)	-	?␣
ec005:006	ec005:006	ec005:006	VERSE	Srn␣5:6␣
ec005:006	1	@	-	Sillä␣
ec005:006	2b	@	-	paljot␣
ec005:006	2a	%case	NOM	
ec005:006	3	@	-	unet␣
ec005:006	(4a)	-	UNTRANSLATED	
ec005:006	-	(@)	-	ovat␣
ec005:006	-	(@)	-	pelkkää␣
ec005:006	4b	@	-	turhuutta
ec005:006	-	(;)	-	;␣
ec005:006	5a	@	-	samoin␣
ec005:006	6	@	-	paljot␣
ec005:006	5b	@	-	puheet
ec005:006	-	(.)	-	.␣
ec005:006	7	@	-	Mutta␣
ec005:006	10	@	-	pelkää␣
ec005:006	10	(@)	-	sinä␣
ec005:006	(9a) 9b	@	-	Jumalaa
ec005:006	8	%case	PTV	
ec005:006	-	(.)	-	.␣
ec005:007	ec005:007	ec005:007	VERSE	Srn␣5:7␣
ec005:007	1	@	-	Jos␣
ec005:007	7	@	-	näet␣
ec005:007	3	@	-	köyhää␣
ec005:007	2	@	-	sorrettavan␣
ec005:007	4a	@	-	sekä␣
ec005:007	5	@	-	oikeutta␣
ec005:007	6a	@	-	ja␣
ec005:007	6b	@	-	vanhurskautta␣
ec005:007	4b	@	-	poljettavan␣
ec005:007	8b	@	-	maakunnassa
ec005:007	8a	%case	LOC	
ec005:007	-	(,)	-	,␣
ec005:007	-	(@)	-	niin␣
ec005:007	9	@	-	älä␣
ec005:007	12a	@	-	sitä␣
ec005:007	12b	@	-	asiaa␣
ec005:007	11	%case	PTV	
ec005:007	10	@	-	ihmettele
ec005:007	-	(;)	-	;␣
ec005:007	13	@	-	sillä␣
ec005:007	14	@	-	ylhäistä␣
ec005:007	17	@	-	vartioitsee␣
ec005:007	-	(@)	-	vielä␣
ec005:007	16	@	-	ylhäisempi
ec005:007	15a 15b	%case	NOM	
ec005:007	-	(,)	-	,␣
ec005:007	18a	@	-	ja␣
ec005:007	-	(@)	-	sitäkin␣
ec005:007	18b	@	-	ylhäisemmät␣
ec005:007	pers%19	@	-	heitä␣
ec005:007	19	@	-	molempia
ec005:007	-	(.)	-	.␣
ec005:008	ec005:008	ec005:008	VERSE	Srn␣5:8␣
ec005:008	1a	@	-	Ja␣
ec005:008	2	@	-	maalle␣
ec005:008	5	@	-	on␣
ec005:008	3b	@	-	kaikessa␣
ec005:008	3a	%case	LOC	
ec005:008	1b	@	-	hyödyksi
ec005:008	-	(,)	-	,␣
ec005:008	-	(@)	-	että␣
ec005:008	8	@	-	viljellyllä␣
ec005:008	7b	@	-	maalla␣
ec005:008	7a	%case	LOC	
ec005:008	-	(@)	-	on␣
ec005:008	6	@	-	kuningas
ec005:008	-	(.)	-	.␣
ec005:009	ec005:009	ec005:009	VERSE	Srn␣5:9␣
ec005:009	-	(@)	-	Joka␣
ec005:009	1	@	-	rakastaa␣
ec005:009	2	@	-	rahaa
ec005:009	-	(,)	-	,␣
ec005:009	3	@	-	ei␣
ec005:009	4	@	-	saa␣
ec005:009	5	@	-	rahaa␣
ec005:009	4	@	-	kylläksensä
ec005:009	-	(,)	-	,␣
ec005:009	9	@	-	eikä␣
ec005:009	6a	%clitic	kA	
ec005:009	10	@	-	voittoa␣
ec005:009	-	(@)	-	se
ec005:009	-	(,)	-	,␣
ec005:009	6b	@	-	joka␣
ec005:009	7	@	-	rakastaa␣
ec005:009	8b	@	-	tavaran␣
ec005:009	8a	%case	GEN	
ec005:009	8b	@	-	paljoutta
ec005:009	-	(.)	-	.␣
ec005:009	12	@	-	Sekin␣
ec005:009	11	%clitic	kin	
ec005:009	-	(@)	-	on␣
ec005:009	13	@	-	turhuutta
ec005:009	-	(.)	-	.␣
ec005:010	ec005:010	ec005:010	VERSE	Srn␣5:10␣
ec005:010	(2a) 2b	@	-	Omaisuuden␣
ec005:010	1b	@	-	karttuessa␣
ec005:010	1a	%case	LOC	
ec005:010	3	@	-	karttuvat␣
ec005:010	pers%4	@	-	sen␣
ec005:010	4	@	-	syöjätkin
ec005:010	-	(;)	-	;␣
ec005:010	5a	@	-	ja␣
ec005:010	5b	@	-	mitä␣
ec005:010	-	(@)	-	muuta␣
ec005:010	6	@	-	etua␣
ec005:010	-	(@)	-	siitä␣
ec005:010	-	(@)	-	on␣
ec005:010	7b	@	-	haltijallensa
ec005:010	7a	%case	LOC	
ec005:010	-	(,)	-	,␣
ec005:010	8 9	@	-	kuin␣
ec005:010	8 9	@	-	että␣
ec005:010	12	@	-	silmillään␣
ec005:010	-	(@)	-	sen␣
ec005:010	11	@	-	näkee
ec005:010	-	(?)	-	?␣
ec005:011	ec005:011	ec005:011	VERSE	Srn␣5:11␣
ec005:011	(3a) 3b	@	-	Työntekijän␣
ec005:011	2	@	-	uni␣
ec005:011	-	(@)	-	on␣
ec005:011	1	@	-	makea
ec005:011	-	(,)	-	,␣
ec005:011	8	@	-	söipä␣
ec005:011	4	%clitic	pA	
ec005:011	8	(@)	-	hän␣
ec005:011	5	@	-	vähän␣
ec005:011	6a	@	-	tai␣
ec005:011	7	@	-	paljon
ec005:011	6b	%inflection	ADV.AD-A	
ec005:011	-	(;)	-	;␣
ec005:011	9a	@	-	mutta␣
ec005:011	10b	@	-	rikkaan␣
ec005:011	10a	%case	GEN	
ec005:011	11	@	-	ei␣
ec005:011	13	@	-	hänen␣
ec005:011	(9b) 9c	@	-	yltäkylläisyytensä␣
ec005:011	12	@	-	salli␣
ec005:011	14b	@	-	nukkua
ec005:011	14a	%case	LAT	
ec005:011	-	(.)	-	.␣
ec005:012	ec005:012	ec005:012	VERSE	Srn␣5:12␣
ec005:012	1	@	-	On␣
ec005:012	3	@	-	raskas␣
ec005:012	2	@	-	onnettomuus
ec005:012	-	(,)	-	,␣
ec005:012	-	(@)	-	jonka␣
ec005:012	4	(@)	-	minä␣
ec005:012	4	@	-	näin␣
ec005:012	(6a) 6b	@	-	auringon␣
ec005:012	5	@	-	alla
ec005:012	-	(:)	-	:␣
ec005:012	7	@	-	rikkaus
ec005:012	-	(,)	-	,␣
ec005:012	-	(@)	-	joka␣
ec005:012	8	(@)	-	on␣
ec005:012	8	@	-	säilytetty␣
ec005:012	10b	@	-	onnettomuudeksi␣
ec005:012	10a	%case	TRA	
ec005:012	9b	@	-	haltijallensa
ec005:012	9a	%case	LOC	
ec005:012	-	(.)	-	.␣
ec005:013	ec005:013	ec005:013	VERSE	Srn␣5:13␣
ec005:013	(1a)	-	UNTRANSLATED	
ec005:013	(3a) 3b	@	-	Se␣
ec005:013	(2a) 2b	@	-	rikkaus␣
ec005:013	1b	@	-	katoaa␣
ec005:013	5	@	-	onnettoman␣
ec005:013	4b	@	-	tapauksen␣
ec005:013	4a	@	-	kautta
ec005:013	-	(;)	-	;␣
ec005:013	6a	@	-	ja␣
ec005:013	-	(@)	-	jos␣
ec005:013	6b	(@)	-	hänelle␣
ec005:013	6b	(@)	-	on␣
ec005:013	6b	@	-	syntynyt␣
ec005:013	7	@	-	poika
ec005:013	(8a)	-	UNTRANSLATED	
ec005:013	-	(,)	-	,␣
ec005:013	8b	@	-	ei␣
ec005:013	pers%9b	@	-	sen␣
ec005:013	9b	@	-	käsiin␣
ec005:013	9a	%case	LOC	
ec005:013	8b	@	-	jää␣
ec005:013	10	@	-	mitään
ec005:013	-	(.)	-	.␣
ec005:014	ec005:014	ec005:014	VERSE	Srn␣5:14␣
ec005:014	1a 1b	@	-	Niinkuin␣
ec005:014	2	(@)	-	hän␣
ec005:014	2	@	-	tuli␣
ec005:014	4	@	-	äitinsä␣
ec005:014	3b	@	-	kohdusta
ec005:014	3a	%case	LOC	
ec005:014	-	(,)	-	,␣
ec005:014	-	(@)	-	niin␣
ec005:014	6	(@)	-	on␣
ec005:014	6	(@)	-	hänen␣
ec005:014	5	@	-	alastonna␣
ec005:014	6	@	-	jälleen␣
ec005:014	7b	@	-	mentävä␣
ec005:014	7a	%case	NOM	
ec005:014	-	(@)	-	pois
ec005:014	-	(,)	-	,␣
ec005:014	8a 8b	@	-	samoin~kuin␣
ec005:014	8c	@	-	tulikin
ec005:014	-	(;)	-	;␣
ec005:014	10	@	-	eikä␣
ec005:014	9a	%clitic	kA	
ec005:014	11	(@)	-	hän␣
ec005:014	12b	@	-	vaivannäöstänsä␣
ec005:014	12a	%case	LOC	
ec005:014	11	@	-	saa␣
ec005:014	9b	@	-	mitään
ec005:014	-	(,)	-	,␣
ec005:014	13a	@	-	minkä␣
ec005:014	13b	@	-	veisi␣
ec005:014	-	(@)	-	täältä␣
ec005:014	14b	@	-	kädessänsä
ec005:014	14a	%case	LOC	
ec005:014	-	(.)	-	.␣
ec005:015	ec005:015	ec005:015	VERSE	Srn␣5:15␣
ec005:015	(1a)	-	UNTRANSLATED	
ec005:015	4	@	-	Raskas␣
ec005:015	3	@	-	onnettomuus␣
ec005:015	2	@	-	tämäkin␣
ec005:015	1b	%clitic	kin	
ec005:015	-	(@)	-	on
ec005:015	-	(:)	-	:␣
ec005:015	6	@	-	aivan␣
ec005:015	5	%case	?	
ec005:015	7a	@	-	niinkuin␣
ec005:015	7b	(@)	-	hän␣
ec005:015	7b	@	-	tuli
ec005:015	(8)	-	UNTRANSLATED	
ec005:015	-	(,)	-	,␣
ec005:015	9	(@)	-	on␣
ec005:015	9	(@)	-	hänen␣
ec005:015	9	@	-	mentävä
ec005:015	-	(;)	-	;␣
ec005:015	10a	@	-	ja␣
ec005:015	10b	@	-	mitä␣
ec005:015	11	@	-	hyötyä␣
ec005:015	12	@	-	hänellä␣
ec005:015	-	(@)	-	sitten␣
ec005:015	-	(@)	-	on␣
ec005:015	-	(@)	-	siitä
ec005:015	-	(,)	-	,␣
ec005:015	13a	@	-	että␣
ec005:015	13b	(@)	-	on␣
ec005:015	13b	@	-	vaivaa␣
ec005:015	13b	@	-	nähnyt␣
ec005:015	14b	@	-	tuulen␣
ec005:015	14a	@	-	hyväksi
ec005:015	-	(?)	-	?␣
ec005:016	ec005:016	ec005:016	VERSE	Srn␣5:16␣
ec005:016	1	@	-	Myös␣
ec005:016	5	@	-	kuluttaa␣
ec005:016	5	(@)	-	hän␣
ec005:016	2	@	-	kaikki␣
ec005:016	3	@	-	päivänsä␣
ec005:016	4b	@	-	pimeydessä
ec005:016	4a	%case	LOC	
ec005:016	-	(;)	-	;␣
ec005:016	6a	@	-	ja␣
ec005:016	6b	@	-	surua␣
ec005:016	7	(@)	-	on␣
ec005:016	7	(@)	-	hänellä␣
ec005:016	7	@	-	paljon
ec005:016	(8a)	-	UNTRANSLATED	
ec005:016	-	(,)	-	,␣
ec005:016	8b	@	-	kärsimystä␣
ec005:016	9a	@	-	ja␣
ec005:016	9b	@	-	mielikarvautta
ec005:016	-	(.)	-	.␣
ec005:017	ec005:017	ec005:017	VERSE	Srn␣5:17␣
ec005:017	1	@	-	Katso
ec005:017	-	(,)	-	,␣
ec005:017	2	@	-	minkä␣
ec005:017	4	@	-	minä␣
ec005:017	3	(@)	-	olen␣
ec005:017	3	(@)	-	tullut␣
ec005:017	3	@	-	näkemään
ec005:017	-	(,)	-	,␣
ec005:017	-	(@)	-	on␣
ec005:017	5	@	-	hyvää␣
ec005:017	(6)	-	UNTRANSLATED	
ec005:017	-	(@)	-	ja␣
ec005:017	7	@	-	kaunista␣
ec005:017	8b	@	-	syödä␣
ec005:017	8a	%case	LAT	
ec005:017	9a	@	-	ja␣
ec005:017	9c	@	-	juoda␣
ec005:017	9b	%case	LAT	
ec005:017	10a	@	-	ja␣
ec005:017	10c	@	-	nauttia␣
ec005:017	10b	%case	LAT	
ec005:017	11	@	-	hyvää␣
ec005:017	12b	@	-	kaiken␣
ec005:017	13	@	-	vaivannäkönsä␣
ec005:017	12a	@	-	ohessa
ec005:017	-	(,)	-	,␣
ec005:017	14a	@	-	jolla␣
ec005:017	-	(@)	-	ihminen␣
ec005:017	-	(@)	-	itseänsä␣
ec005:017	14b	@	-	vaivaa␣
ec005:017	(16a) 16b	@	-	auringon␣
ec005:017	15	@	-	alla␣
ec005:017	17	@	-	lyhyinä␣
ec005:017	20	@	-	elämänsä␣
ec005:017	18	@	-	päivinä
ec005:017	-	(,)	-	,␣
ec005:017	21	@	-	jotka␣
ec005:017	(24a) 24b	@	-	Jumala␣
ec005:017	22	(@)	-	on␣
ec005:017	23	@	-	hänelle␣
ec005:017	22	@	-	antanut
ec005:017	-	(;)	-	;␣
ec005:017	25	@	-	sillä␣
ec005:017	26	@	-	se␣
ec005:017	-	(@)	-	on␣
ec005:017	pers%27	@	-	hänen␣
ec005:017	27	@	-	osansa
ec005:017	-	(.)	-	.␣
ec005:018	ec005:018	ec005:018	VERSE	Srn␣5:18␣
ec005:018	18	@	-	Sekin␣
ec005:018	1	%clitic	kin	
ec005:018	21	@	-	on␣
ec005:018	20	@	-	Jumalan␣
ec005:018	19	@	-	lahja
ec005:018	-	(,)	-	,␣
ec005:018	4	@	-	jos␣
ec005:018	(7a) 7b	@	-	Jumala␣
ec005:018	2	@	-	kenelle␣
ec005:018	(3a) 3b	@	-	ihmiselle␣
ec005:018	5	@	-	antaa␣
ec005:018	(6)	-	UNTRANSLATED	
ec005:018	8	@	-	rikkautta␣
ec005:018	9a	@	-	ja␣
ec005:018	9b	@	-	tavaraa␣
ec005:018	10a	@	-	ja␣
ec005:018	10b	@	-	sallii␣
ec005:018	pers%10b	@	-	hänen␣
ec005:018	11b	@	-	syödä␣
ec005:018	11a	%case	LAT	
ec005:018	12	@	-	siitä␣
ec005:018	13a	@	-	ja␣
ec005:018	13c	@	-	saada␣
ec005:018	13b	%case	LAT	
ec005:018	15	@	-	osansa␣
ec005:018	14	%case	NOM.GEN	
ec005:018	16a	@	-	ja␣
ec005:018	16c	@	-	iloita␣
ec005:018	16b	%case	LAT	
ec005:018	17b	@	-	vaivannäkönsä␣
ec005:018	17a	@	-	ohessa
ec005:018	-	(.)	-	.␣
ec005:019	ec005:019	ec005:019	VERSE	Srn␣5:19␣
ec005:019	1	@	-	Sillä␣
ec005:019	4	(@)	-	hän␣
ec005:019	2	@	-	ei␣
ec005:019	4	(@)	-	tule␣
ec005:019	3	@	-	niin␣
ec005:019	3	@	-	paljon␣
ec005:019	4	@	-	ajatelleeksi␣
ec005:019	7	@	-	elämänsä␣
ec005:019	6	@	-	päiviä
ec005:019	5	%case	PTV	
ec005:019	-	(,)	-	,␣
ec005:019	8	@	-	kun␣
ec005:019	(9a) 9b	@	-	Jumala␣
ec005:019	10	@	-	suostuu␣
ec005:019	pers%12	@	-	hänen␣
ec005:019	12	@	-	sydämensä␣
ec005:019	11b	@	-	iloon
ec005:019	11a	%case	LOC	
ec005:019	-	(.)	-	.␣
ec006:001	ec006:001	ec006:001	VERSE	Srn␣6:1␣
ec006:001	1	@	-	On␣
ec006:001	2	@	-	onnettomuus␣
ec006:001	-	(@)	-	tämäkin
ec006:001	-	(,)	-	,␣
ec006:001	3	@	-	jonka␣
ec006:001	4	(@)	-	olen␣
ec006:001	4	@	-	nähnyt␣
ec006:001	(6a) 6b	@	-	auringon␣
ec006:001	5	@	-	alla␣
ec006:001	7a	@	-	ja␣
ec006:001	8	@	-	joka␣
ec006:001	7b	@	-	raskaasti␣
ec006:001	-	(@)	-	painaa␣
ec006:001	(10a) 10b	@	-	ihmistä
ec006:001	9	%case	PTV	
ec006:001	-	(:)	-	:␣
ec006:002	ec006:002	ec006:002	VERSE	Srn␣6:2␣
ec006:002	2	@	-	että␣
ec006:002	(5a) 5b	@	-	Jumala␣
ec006:002	3	@	-	antaa␣
ec006:002	1	@	-	miehelle␣
ec006:002	(4)	-	UNTRANSLATED	
ec006:002	6	@	-	rikkautta␣
ec006:002	7a	@	-	ja␣
ec006:002	7b	@	-	tavaraa␣
ec006:002	8a	@	-	ja␣
ec006:002	8b	@	-	kunniaa
ec006:002	-	(,)	-	,␣
ec006:002	9a	@	-	niin␣
ec006:002	9b	@	-	ettei␣
ec006:002	pers%11b	@	-	hänen␣
ec006:002	11b	@	-	sielultaan␣
ec006:002	11a	%case	LOC	
ec006:002	10	@	-	puutu␣
ec006:002	-	(@)	-	mitään␣
ec006:002	12b	@	-	kaikesta␣
ec006:002	12a	%case	LOC	
ec006:002	-	(@)	-	siitä
ec006:002	-	(,)	-	,␣
ec006:002	13	@	-	mitä␣
ec006:002	14	(@)	-	hän␣
ec006:002	14	@	-	halajaa
ec006:002	-	(,)	-	,␣
ec006:002	15a	@	-	mutta␣
ec006:002	(17a) 17b	@	-	Jumala␣
ec006:002	15b	@	-	ei␣
ec006:002	16	@	-	salli␣
ec006:002	pers%16	@	-	hänen␣
ec006:002	18b	@	-	nauttia␣
ec006:002	18a	%case	LAT	
ec006:002	19	@	-	sitä
ec006:002	-	(,)	-	,␣
ec006:002	20	@	-	vaan␣
ec006:002	pers%23	@	-	sen␣
ec006:002	23	@	-	nauttii␣
ec006:002	21 22	@	-	vieras
ec006:002	-	(.)	-	.␣
ec006:002	24	@	-	Se␣
ec006:002	-	(@)	-	on␣
ec006:002	25	@	-	turhuutta␣
ec006:002	26a	@	-	ja␣
ec006:002	27	@	-	raskas␣
ec006:002	26b	@	-	kärsimys
ec006:002	(28)	-	UNTRANSLATED	
ec006:002	-	(.)	-	.␣
ec006:003	ec006:003	ec006:003	VERSE	Srn␣6:3␣
ec006:003	1	@	-	Vaikka␣
ec006:003	2	@	-	syntyisi␣
ec006:003	3	@	-	miehelle␣
ec006:003	4	@	-	sata␣
ec006:003	-	(@)	-	lasta␣
ec006:003	5a	@	-	ja␣
ec006:003	7	(@)	-	hän␣
ec006:003	7	@	-	eläisi␣
ec006:003	5b	@	-	vuosia␣
ec006:003	6	@	-	paljon␣
ec006:003	8a	@	-	ja␣
ec006:003	8b	@	-	paljot␣
ec006:003	(9a)	-	UNTRANSLATED	
ec006:003	9b	@	-	olisivat␣
ec006:003	pers%11	@	-	hänen␣
ec006:003	11	@	-	vuottensa␣
ec006:003	10	@	-	päivät
ec006:003	-	(,)	-	,␣
ec006:003	12a	@	-	mutta␣
ec006:003	14	(@)	-	hän␣
ec006:003	13	@	-	ei␣
ec006:003	14	(@)	-	saisi␣
ec006:003	14	@	-	tyydyttää␣
ec006:003	pers%12b	@	-	omaa␣
ec006:003	12b	@	-	haluaan␣
ec006:003	(16a) 16b	@	-	omaisuudellansa␣
ec006:003	15	%case	LOC	
ec006:003	19	@	-	eikä␣
ec006:003	17a	%clitic	kA	
ec006:003	20	@	-	saisi␣
ec006:003	17b	@	-	edes␣
ec006:003	18	@	-	hautaustakaan
ec006:003	(21)	-	UNTRANSLATED	
ec006:003	-	(,)	-	,␣
ec006:003	-	(@)	-	niin␣
ec006:003	22	(@)	-	minä␣
ec006:003	22	@	-	sanon
ec006:003	-	(,)	-	,␣
ec006:003	-	(@)	-	että␣
ec006:003	(25a) 25b	@	-	keskoinen␣
ec006:003	-	(@)	-	olisi␣
ec006:003	23	@	-	onnellisempi␣
ec006:003	24	@	-	kuin␣
ec006:003	pers%24	@	-	hän
ec006:003	-	(.)	-	.␣
ec006:004	ec006:004	ec006:004	VERSE	Srn␣6:4␣
ec006:004	1	@	-	Sillä␣
ec006:004	3	(@)	-	se␣
ec006:004	2b	@	-	turhaan␣
ec006:004	2a	%case	LOC	
ec006:004	3	@	-	tulee␣
ec006:004	4a	@	-	ja␣
ec006:004	4c	@	-	pimeyteen␣
ec006:004	4b	%case	LOC	
ec006:004	5	@	-	menee
ec006:004	-	(,)	-	,␣
ec006:004	6a	@	-	ja␣
ec006:004	6c	@	-	pimeyteen␣
ec006:004	6b	%case	LOC	
ec006:004	8	@	-	peittyy␣
ec006:004	pers%7	@	-	sen␣
ec006:004	7	@	-	nimi
ec006:004	-	(.)	-	.␣
ec006:005	ec006:005	ec006:005	VERSE	Srn␣6:5␣
ec006:005	(1)	-	UNTRANSLATED	
ec006:005	3	@	-	Ei␣
ec006:005	4	(@)	-	se␣
ec006:005	4	(@)	-	ole␣
ec006:005	2	@	-	aurinkoa␣
ec006:005	4	@	-	nähnyt␣
ec006:005	5b	@	-	eikä␣
ec006:005	5a	%clitic	kA	
ec006:005	6	@	-	tuntenut
ec006:005	-	(.)	-	.␣
ec006:005	8b	@	-	Sen␣
ec006:005	8a	%case	GEN	
ec006:005	7	@	-	lepo␣
ec006:005	-	(@)	-	on␣
ec006:005	-	(@)	-	parempi␣
ec006:005	9a	@	-	kuin␣
ec006:005	9b	@	-	hänen
ec006:005	-	(.)	-	.␣
ec006:006	ec006:006	ec006:006	VERSE	Srn␣6:6␣
ec006:006	1a	@	-	Ja␣
ec006:006	1b	@	-	vaikka␣
ec006:006	2	(@)	-	hän␣
ec006:006	2	@	-	eläisi␣
ec006:006	5	@	-	kaksi␣
ec006:006	5	@	-	kertaa␣
ec006:006	3	@	-	tuhannen␣
ec006:006	4	@	-	vuotta
ec006:006	-	(,)	-	,␣
ec006:006	6a	@	-	mutta␣
ec006:006	7	@	-	ei␣
ec006:006	8	(@)	-	saisi␣
ec006:006	6b	@	-	onnea␣
ec006:006	8	@	-	nähdä␣
ec006:006	-	(-)	-	-␣
ec006:006	9b	@	-	eikö␣
ec006:006	9a	%clitic	kO	
ec006:006	-	(@)	-	kuitenkin␣
ec006:006	(13a) 13b	@	-	kaikki␣
ec006:006	14	@	-	mene␣
ec006:006	12	@	-	samaan␣
ec006:006	11	@	-	paikkaan
ec006:006	10	%case	LOC	
ec006:006	-	(?)	-	?␣
ec006:007	ec006:007	ec006:007	VERSE	Srn␣6:7␣
ec006:007	1	@	-	Kaikki␣
ec006:007	(3a) 3b	@	-	ihmisen␣
ec006:007	2	@	-	vaivannäkö␣
ec006:007	-	(@)	-	tapahtuu␣
