1j001:001	1j001:001	1j001:001	VERSE	1Jh␣1:1␣
1j004:020	-	(@)	-	"
1j004:020	5	(@)	-	Minä␣
1j004:020	5	@	-	rakastan␣
1j004:020	(6) 7	@	-	Jumalaa
1j004:020	-	(@)	-	"
1j004:020	-	(,)	-	,␣
1j004:020	8	@	-	mutta␣
1j004:020	12a	@	-	vihaa␣
1j004:020	10 (9)	@	-	veljeänsä
1j004:020	11	%pers	3	
1j004:020	-	(,)	-	,␣
1j004:020	-	(@)	-	niin␣
1j004:020	14a	(@)	-	hän␣
1j004:020	14a	@	-	on␣
1j004:020	13	@	-	valhettelija
1j004:020	14b	.	-	.␣
1j004:020	16	@	-	Sillä␣
1j004:020	15	@	-	joka␣
1j004:020	17	@	-	ei␣
1j004:020	18	@	-	rakasta␣
1j004:020	(19) 20	@	-	veljeänsä
1j004:020	21	%pers	3	
1j004:020	-	(,)	-	,␣
1j004:020	22	@	-	jonka␣
1j004:020	23a	(@)	-	hän␣
1j004:020	23a	(@)	-	on␣
1j004:020	23a	@	-	nähnyt
1j004:020	-	(,)	-	,␣
1j004:020	-	(@)	-	se␣
1j004:020	29	@	-	ei␣
1j004:020	30	@	-	voi␣
1j004:020	31a	@	-	rakastaa␣
1j004:020	(24) 25	@	-	Jumalaa
1j004:020	-	(,)	-	,␣
1j004:020	26	@	-	jota␣
1j004:020	28	(@)	-	hän␣
1j004:020	27	@	-	ei␣
1j004:020	28	(@)	-	ole␣
1j004:020	28	@	-	nähnyt
1j004:020	31b	.	-	.␣
1j004:021	1j004:021	1j004:021	VERSE	1Jh␣4:21␣
1j004:021	1	@	-	Ja␣
1j004:021	2	@	-	tämä␣
1j004:021	(3) 4	@	-	käsky␣
1j004:021	5	(@)	-	meillä␣
1j004:021	5	@	-	on␣
1j004:021	7a	@	-	häneltä
1j004:021	6	%case	LOC	
1j004:021	7b	,	-	,␣
1j004:021	8	@	-	että␣
1j004:021	9	@	-	joka␣
1j004:021	10	@	-	rakastaa␣
1j004:021	(11) 12	@	-	Jumalaa
1j004:021	-	(,)	-	,␣
1j004:021	13	(@)	-	se␣
1j004:021	13	@	-	rakastakoon␣
1j004:021	14	@	-	myös␣
1j004:021	(15) 16	@	-	veljeänsä
1j004:021	17a	%pers	3	
1j004:021	17b	.	-	.␣
1j005:001	1j005:001	1j005:001	VERSE	1Jh␣5:1␣
1j005:001	1	@	-	Jokainen
1j005:001	-	(,)	-	,␣
1j005:001	2	@	-	joka␣
1j005:001	3	@	-	uskoo
1j005:001	-	(,)	-	,␣
1j005:001	4	@	-	että␣
1j005:001	5	@	-	Jeesus␣
1j005:001	6	@	-	on␣
1j005:001	(7) 8a	@	-	Kristus
1j005:001	8b	,	-	,␣
1j005:001	12a	(@)	-	on␣
1j005:001	(10) 11	@	-	Jumalasta␣
1j005:001	9	%case	LOC	
1j005:001	12a	@	-	syntynyt
1j005:001	12b	;	-	;␣
1j005:001	13	@	-	ja␣
1j005:001	14	@	-	jokainen
1j005:001	-	(,)	-	,␣
1j005:001	15	@	-	joka␣
1j005:001	16	@	-	rakastaa␣
1j005:001	17	@	-	häntä
1j005:001	-	(,)	-	,␣
1j005:001	17	@	-	joka␣
1j005:001	18	(@)	-	on␣
1j005:001	18	@	-	synnyttänyt
1j005:001	-	(,)	-	,␣
1j005:001	19a	@	-	rakastaa␣
1j005:001	20a	@	-	myöskin␣
1j005:001	21	@	-	sitä
1j005:001	-	(,)	-	,␣
1j005:001	21	@	-	joka␣
1j005:001	24a	@	-	hänestä␣
1j005:001	23	%case	LOC	
1j005:001	22	(@)	-	on␣
1j005:001	22	@	-	syntynyt
1j005:001	24b	.	-	.␣
1j005:002	1j005:002	1j005:002	VERSE	1Jh␣5:2␣
1j005:002	2	@	-	Siitä␣
1j005:002	1	%case	LOC	
1j005:002	3	(@)	-	me␣
1j005:002	3	@	-	tiedämme
1j005:002	-	(,)	-	,␣
1j005:002	4	@	-	että␣
1j005:002	5	@	-	rakastamme␣
1j005:002	(8) 9a	@	-	Jumalan␣
1j005:002	(6) 7	@	-	lapsia
1j005:002	9b	,	-	,␣
1j005:002	10	@	-	kun␣
1j005:002	13	@	-	rakastamme␣
1j005:002	(11) 12	@	-	Jumalaa␣
1j005:002	14	@	-	ja␣
1j005:002	18a	@	-	noudatamme␣
1j005:002	17	@	-	hänen␣
1j005:002	(15) 16	@	-	käskyjänsä
1j005:002	18b	.	-	.␣
1j005:003	1j005:003	1j005:003	VERSE	1Jh␣5:3␣
1j005:003	2	@	-	Sillä␣
1j005:003	(4) 5	@	-	rakkaus␣
1j005:003	(6) 7a	@	-	Jumalaan␣
1j005:003	3	@	-	on␣
1j005:003	1	@	-	se
1j005:003	7b	,	-	,␣
1j005:003	8	@	-	että␣
1j005:003	12a	@	-	pidämme␣
1j005:003	11	@	-	hänen␣
1j005:003	10 (9)	@	-	käskynsä
1j005:003	12b	.	-	.␣
1j005:003	13	@	-	Ja␣
1j005:003	16	@	-	hänen␣
1j005:003	(14) 15	@	-	käskynsä␣
1j005:003	18	@	-	eivät␣
1j005:003	19a	@	-	ole␣
1j005:003	17	@	-	raskaat
1j005:003	19b	;	-	;␣
1j005:004	1j005:004	1j005:004	VERSE	1Jh␣5:4␣
1j005:004	1	@	-	sillä␣
1j005:004	2	@	-	kaikki
1j005:004	-	(,)	-	,␣
1j005:004	3	@	-	mikä␣
1j005:004	4	(@)	-	on␣
1j005:004	4	@	-	syntynyt␣
1j005:004	(6) 7	@	-	Jumalasta
1j005:004	5	%case	LOC	
1j005:004	-	(,)	-	,␣
1j005:004	8	@	-	voittaa␣
1j005:004	10a (9)	@	-	maailman
1j005:004	10b	;	-	;␣
1j005:004	11	@	-	ja␣
1j005:004	12	@	-	tämä␣
1j005:004	13	@	-	on␣
1j005:004	14	@	-	se␣
1j005:004	15	@	-	voitto
1j005:004	-	(,)	-	,␣
1j005:004	16	@	-	joka␣
1j005:004	17	(@)	-	on␣
1j005:004	(18) 19a	@	-	maailman␣
1j005:004	17	@	-	voittanut
1j005:004	-	(,)	-	,␣
1j005:004	22a	@	-	meidän␣
1j005:004	(20) 21	@	-	uskomme
1j005:004	22b	.	-	.␣
1j005:005	1j005:005	1j005:005	VERSE	1Jh␣5:5␣
1j005:005	1a	@	-	Kuka␣
1j005:005	(2a)	-	UNTRANSLATED	
1j005:005	3	@	-	on␣
1j005:005	4	@	-	se
1j005:005	-	(,)	-	,␣
1j005:005	4	@	-	joka␣
1j005:005	5	@	-	voittaa␣
1j005:005	(6) 7	@	-	maailman
1j005:005	-	(,)	-	,␣
1j005:005	8 9	@	-	ellei␣
1j005:005	10	@	-	se
1j005:005	-	(,)	-	,␣
1j005:005	10	@	-	joka␣
1j005:005	11	@	-	uskoo
1j005:005	-	(,)	-	,␣
1j005:005	12	@	-	että␣
1j005:005	13	@	-	Jeesus␣
1j005:005	14	@	-	on␣
1j005:005	(17) 18a	@	-	Jumalan␣
1j005:005	(15) 16	@	-	Poika
1j005:005	-	(?)	-	?␣
1j005:006	1j005:006	1j005:006	VERSE	1Jh␣5:6␣
1j005:006	1	@	-	Hän␣
1j005:006	2	@	-	on␣
1j005:006	3	@	-	se
1j005:006	-	(,)	-	,␣
1j005:006	3	@	-	joka␣
1j005:006	4	(@)	-	on␣
1j005:006	4	@	-	tullut␣
1j005:006	6	@	-	veden␣
1j005:006	7	@	-	ja␣
1j005:006	8a	@	-	veren␣
1j005:006	5	@	-	kautta
1j005:006	8b	,	-	,␣
1j005:006	9	@	-	Jeesus␣
1j005:006	10a	@	-	Kristus
1j005:006	10b	,	-	,␣
1j005:006	11	@	-	ei␣
1j005:006	15	@	-	ainoastaan␣
1j005:006	(13) 14	@	-	vedessä
1j005:006	12	%case	LOC	
1j005:006	-	(,)	-	,␣
1j005:006	16	@	-	vaan␣
1j005:006	(18) 19	@	-	vedessä␣
1j005:006	17	%case	LOC	
1j005:006	20	@	-	ja␣
1j005:006	(22) 23a	@	-	veressä
1j005:006	21	%case	LOC	
1j005:006	23b	;	-	;␣
1j005:006	24	@	-	ja␣
1j005:006	(25) 26	@	-	Henki␣
1j005:006	27	@	-	on␣
1j005:006	28	@	-	se
1j005:006	-	(,)	-	,␣
1j005:006	28	@	-	joka␣
1j005:006	29a	@	-	todistaa
1j005:006	29b	,	-	,␣
1j005:006	30	@	-	sillä␣
1j005:006	(31) 32	@	-	Henki␣
1j005:006	33	@	-	on␣
1j005:006	(34) 35a	@	-	totuus
1j005:006	35b	.	-	.␣
1j005:007	1j005:007	1j005:007	VERSE	1Jh␣5:7␣
1j005:007	1	@	-	Sillä␣
1j005:007	2	@	-	kolme␣
1j005:007	3	@	-	on
1j005:007	-	(,)	-	,␣
1j005:007	4	@	-	jotka␣
1j005:007	5a	@	-	todistavat
1j005:007	5b	:	-	:␣
1j005:008	1j005:008	1j005:008	VERSE	1Jh␣5:8␣
1j005:008	(1) 2	@	-	Henki␣
1j005:008	3	@	-	ja␣
1j005:008	(4) 5	@	-	vesi␣
1j005:008	6	@	-	ja␣
1j005:008	(7) 8a	@	-	veri
1j005:008	8b	,	-	,␣
1j005:008	9	@	-	ja␣
1j005:008	10	@	-	ne␣
1j005:008	11	@	-	kolme␣
1j005:008	15a	@	-	pitävät␣
1j005:008	(13) 14	@	-	yhtä
1j005:008	12	%case	?	
1j005:008	15b	.	-	.␣
1j005:009	1j005:009	1j005:009	VERSE	1Jh␣5:9␣
1j005:009	1	@	-	Jos␣
1j005:009	6a	(@)	-	me␣
1j005:009	6a	@	-	otamme␣
1j005:009	6a	@	-	vastaan␣
1j005:009	(4) 5	@	-	ihmisten␣
1j005:009	(2) 3	@	-	todistuksen
1j005:009	-	(,)	-	,␣
1j005:009	-	(@)	-	niin␣
1j005:009	12a	@	-	onhan␣
1j005:009	10 (9)	@	-	Jumalan␣
1j005:009	(7) 8	@	-	todistus␣
1j005:009	11	@	-	suurempi
1j005:009	12b	.	-	.␣
1j005:009	13	@	-	Ja␣
1j005:009	14	@	-	tämä␣
1j005:009	15	@	-	on␣
1j005:009	(18) 19	@	-	Jumalan␣
1j005:009	(16) 17	@	-	todistus
1j005:009	-	(,)	-	,␣
1j005:009	21	@	-	sillä␣
1j005:009	22	(@)	-	hän␣
1j005:009	22	(@)	-	on␣
1j005:009	22	@	-	todistanut␣
1j005:009	(24) 25	@	-	Pojastansa
1j005:009	26a	%pers	3	
1j005:009	23	%case	LOC	
1j005:009	26b	.	-	.␣
1j005:010	1j005:010	1j005:010	VERSE	1Jh␣5:10␣
1j005:010	1	@	-	Joka␣
1j005:010	2	@	-	uskoo␣
1j005:010	(6) 7	@	-	Jumalan␣
1j005:010	(4) 5	@	-	Poikaan
1j005:010	3	%case	LOC	
1j005:010	-	(,)	-	,␣
1j005:010	8	(@)	-	hänellä␣
1j005:010	8	@	-	on␣
1j005:010	10 (9)	@	-	todistus␣
1j005:010	12a	@	-	itsessänsä
1j005:010	11	%case	LOC	
1j005:010	12b	;	-	;␣
1j005:010	13	@	-	joka␣
1j005:010	14	@	-	ei␣
1j005:010	15	@	-	usko␣
1j005:010	(16) 17	@	-	Jumalaa
1j005:010	-	(,)	-	,␣
1j005:010	19	@	-	tekee␣
1j005:010	20a	@	-	hänet␣
1j005:010	18	@	-	valhettelijaksi
1j005:010	20b	,	-	,␣
1j005:010	21	@	-	koska␣
1j005:010	23	(@)	-	hän␣
1j005:010	22	@	-	ei␣
1j005:010	23	@	-	usko␣
1j005:010	25	@	-	sitä␣
1j005:010	26	@	-	todistusta
1j005:010	24	%case	PTV	
1j005:010	-	(,)	-	,␣
1j005:010	27	@	-	jonka␣
1j005:010	(29) 30	@	-	Jumala␣
1j005:010	28	(@)	-	on␣
1j005:010	28	@	-	todistanut␣
1j005:010	(32) 33	@	-	Pojastansa
1j005:010	34a	%pers	3	
1j005:010	31	%case	LOC	
1j005:010	34b	.	-	.␣
1j005:011	1j005:011	1j005:011	VERSE	1Jh␣5:11␣
1j005:011	1	@	-	Ja␣
1j005:011	2	@	-	tämä␣
1j005:011	3	@	-	on␣
1j005:011	4	@	-	se␣
1j005:011	5a	@	-	todistus
1j005:011	6	:	-	:␣
1j005:011	(11) 12a	@	-	Jumala␣
1j005:011	9	(@)	-	on␣
1j005:011	9	@	-	antanut␣
1j005:011	10	@	-	meille␣
1j005:011	8	@	-	iankaikkisen␣
1j005:011	7	@	-	elämän
1j005:011	12b	,	-	,␣
1j005:011	13	@	-	ja␣
1j005:011	14	@	-	tämä␣
1j005:011	(15) 16	@	-	elämä␣
1j005:011	21a	@	-	on␣
1j005:011	20	@	-	hänen␣
1j005:011	(18) 19	@	-	Pojassansa
1j005:011	17	%case	LOC	
1j005:011	21b	.	-	.␣
1j005:012	1j005:012	1j005:012	VERSE	1Jh␣5:12␣
1j005:012	1	@	-	Jolla␣
1j005:012	(3) 4	@	-	Poika␣
1j005:012	2	@	-	on
1j005:012	-	(,)	-	,␣
1j005:012	5	(@)	-	sillä␣
1j005:012	5	@	-	on␣
1j005:012	(6) 7a	@	-	elämä
1j005:012	7b	;	-	;␣
1j005:012	8	@	-	jolla␣
1j005:012	(13) 14	@	-	Jumalan␣
1j005:012	(11) 12	@	-	Poikaa␣
1j005:012	9	@	-	ei␣
1j005:012	10	@	-	ole
1j005:012	-	(,)	-	,␣
1j005:012	18a	(@)	-	sillä␣
1j005:012	17	@	-	ei␣
1j005:012	18a	@	-	ole␣
1j005:012	(15) 16	@	-	elämää
1j005:012	18b	.	-	.␣
1j005:013	1j005:013	1j005:013	VERSE	1Jh␣5:13␣
1j005:013	1	@	-	Tämän␣
1j005:013	2	(@)	-	minä␣
1j005:013	2	(@)	-	olen␣
1j005:013	2	@	-	kirjoittanut␣
1j005:013	3	@	-	teille
1j005:013	-	(,)	-	,␣
1j005:013	10	@	-	jotka␣
1j005:013	11	@	-	uskotte␣
1j005:013	(17) 18a	@	-	Jumalan␣
1j005:013	(15) 16	@	-	Pojan␣
1j005:013	(13) 14	@	-	nimeen
1j005:013	12	%case	LOC	
1j005:013	-	(,)	-	,␣
1j005:013	5	@	-	tietääksenne
1j005:013	4	%case	TRA	
1j005:013	-	(,)	-	,␣
1j005:013	6	@	-	että␣
1j005:013	8	(@)	-	teillä␣
1j005:013	8	@	-	on␣
1j005:013	9a	@	-	iankaikkinen␣
1j005:013	7	@	-	elämä
1j005:013	18b	.	-	.␣
1j005:014	1j005:014	1j005:014	VERSE	1Jh␣5:14␣
1j005:014	1	@	-	Ja␣
1j005:014	2	@	-	tämä␣
1j005:014	3	@	-	on␣
1j005:014	4	@	-	se␣
1j005:014	5	@	-	uskallus
1j005:014	-	(,)	-	,␣
1j005:014	6	@	-	joka␣
1j005:014	7	(@)	-	meillä␣
1j005:014	7	@	-	on␣
1j005:014	9	@	-	häneen
1j005:014	8	%case	LOC	
1j005:014	-	(,)	-	,␣
1j005:014	10	@	-	että␣
1j005:014	11	@	-	jos␣
1j005:014	13	(@)	-	me␣
1j005:014	12	@	-	jotakin␣
1j005:014	13	@	-	anomme␣
1j005:014	17	@	-	hänen␣
1j005:014	(15) 16	@	-	tahtonsa␣
1j005:014	14	@	-	mukaan
1j005:014	-	(,)	-	,␣
1j005:014	-	(@)	-	niin␣
1j005:014	18	(@)	-	hän␣
1j005:014	18	@	-	kuulee␣
1j005:014	19a	@	-	meitä
1j005:014	19b	.	-	.␣
1j005:015	1j005:015	1j005:015	VERSE	1Jh␣5:15␣
1j005:015	1	@	-	Ja␣
1j005:015	2	@	-	jos␣
1j005:015	3	(@)	-	me␣
1j005:015	3	@	-	tiedämme␣
1j005:015	5	@	-	hänen␣
1j005:015	5	@	-	kuulevan␣
1j005:015	4	%inflection	ACT.PCP1.REFR	
1j005:015	6	@	-	meitä
1j005:015	-	(,)	-	,␣
1j005:015	7 8	@	-	mitä␣
1j005:015	7 8	@	-	ikinä␣
1j005:015	9a	@	-	anommekin
1j005:015	-	(,)	-	,␣
1j005:015	-	(@)	-	niin␣
1j005:015	10	@	-	tiedämme
1j005:015	-	(,)	-	,␣
1j005:015	11	@	-	että␣
1j005:015	12	(@)	-	meillä␣
1j005:015	-	(@)	-	myös␣
1j005:015	12	@	-	on␣
1j005:015	(13) 14	@	-	kaikki␣
1j005:015	(13) 14	(@)	-	se
1j005:015	-	(,)	-	,␣
1j005:015	15	@	-	mitä␣
1j005:015	16	(@)	-	olemme␣
1j005:015	18a	@	-	häneltä␣
1j005:015	17	%case	LOC	
1j005:015	16	@	-	anoneet
1j005:015	18b	.	-	.␣
1j005:016	1j005:016	1j005:016	VERSE	1Jh␣5:16␣
1j005:016	1	@	-	Jos␣
1j005:016	2	@	-	joku␣
1j005:016	3	@	-	näkee␣
1j005:016	(4) 5	@	-	veljensä␣
1j005:016	6	%pers	3	
1j005:016	7	@	-	tekevän␣
1j005:016	8	@	-	syntiä
1j005:016	-	(,)	-	,␣
1j005:016	-	(@)	-	joka␣
1j005:016	9	@	-	ei␣
1j005:016	-	(@)	-	ole␣
1j005:016	11a	@	-	kuolemaksi
1j005:016	10	%case	TRA	
1j005:016	-	(,)	-	,␣
1j005:016	-	(@)	-	niin␣
1j005:016	12	@	-	rukoilkoon
1j005:016	-	(,)	-	,␣
1j005:016	13	@	-	ja␣
1j005:016	14	(@)	-	hän␣
1j005:016	14	(@)	-	on␣
1j005:016	14	@	-	antava␣
1j005:016	15	@	-	hänelle␣
1j005:016	16a	@	-	elämän
1j005:016	16b	,	-	,␣
1j005:016	17	@	-	niille␣
1j005:016	-	(@)	-	nimittäin
1j005:016	-	(,)	-	,␣
1j005:016	17	@	-	jotka␣
1j005:016	19	@	-	eivät␣
1j005:016	18	@	-	tee␣
1j005:016	18	@	-	syntiä␣
1j005:016	21a	@	-	kuolemaksi
1j005:016	20	%case	TRA	
1j005:016	21b	.	-	.␣
1j005:016	22	@	-	On␣
1j005:016	23	@	-	syntiä
1j005:016	-	(,)	-	,␣
1j005:016	-	(@)	-	joka␣
1j005:016	-	(@)	-	on␣
1j005:016	25a	@	-	kuolemaksi
1j005:016	24	%case	TRA	
1j005:016	25b	;	-	;␣
1j005:016	28	@	-	siitä␣
1j005:016	27	%case	LOC	
1j005:016	29	(@)	-	minä␣
1j005:016	26	@	-	en␣
1j005:016	29	@	-	sano
1j005:016	-	(,)	-	,␣
1j005:016	30	@	-	että␣
1j005:016	31a	(@)	-	olisi␣
1j005:016	31a	@	-	rukoiltava
1j005:016	31b	.	-	.␣
1j005:017	1j005:017	1j005:017	VERSE	1Jh␣5:17␣
1j005:017	1	@	-	Kaikki␣
1j005:017	2	@	-	vääryys␣
1j005:017	4a	@	-	on␣
1j005:017	3	@	-	syntiä
1j005:017	4b	.	-	.␣
1j005:017	5	@	-	Ja␣
1j005:017	6	@	-	on␣
1j005:017	7	@	-	syntiä
1j005:017	-	(,)	-	,␣
1j005:017	-	(@)	-	joka␣
1j005:017	8	@	-	ei␣
1j005:017	-	(@)	-	ole␣
1j005:017	10a	@	-	kuolemaksi
1j005:017	9	%case	TRA	
1j005:017	10b	.	-	.␣
1j005:018	1j005:018	1j005:018	VERSE	1Jh␣5:18␣
1j005:018	1	(@)	-	Me␣
1j005:018	1	@	-	tiedämme
1j005:018	-	(,)	-	,␣
1j005:018	2 9	@	-	ettei␣
1j005:018	3	@	-	yksikään␣
1j005:018	(7) 8	@	-	Jumalasta␣
1j005:018	6	%case	LOC	
1j005:018	(4) 5	@	-	syntynyt␣
1j005:018	10a	@	-	tee␣
1j005:018	10a	@	-	syntiä
1j005:018	10b	;	-	;␣
1j005:018	11	@	-	vaan␣
1j005:018	(15) 16	@	-	Jumalasta␣
1j005:018	14	%case	LOC	
1j005:018	(12) 13	@	-	syntynyt␣
1j005:018	17	@	-	pitää␣
1j005:018	19	@	-	itsestänsä␣
1j005:018	17	@	-	vaarin
1j005:018	-	(,)	-	,␣
1j005:018	23	@	-	eikä␣
1j005:018	20	%clitic	kA	
1j005:018	25a	@	-	häneen␣
1j005:018	24	@	-	ryhdy␣
1j005:018	21	@	-	se␣
1j005:018	22	@	-	paha
1j005:018	25b	.	-	.␣
1j005:019	1j005:019	1j005:019	VERSE	1Jh␣5:19␣
1j005:019	1	(@)	-	Me␣
1j005:019	1	@	-	tiedämme
1j005:019	-	(,)	-	,␣
1j005:019	2	@	-	että␣
1j005:019	6	@	-	olemme␣
1j005:019	(4) 5	@	-	Jumalasta
1j005:019	3	%case	LOC	
1j005:019	-	(,)	-	,␣
1j005:019	7	@	-	ja␣
1j005:019	10	@	-	koko␣
1j005:019	(8) 9	@	-	maailma␣
1j005:019	14a	@	-	on␣
1j005:019	(12) 13	@	-	pahan␣
1j005:019	11	%case	GEN	
1j005:019	14a	@	-	vallassa
1j005:019	14b	.	-	.␣
1j005:020	1j005:020	1j005:020	VERSE	1Jh␣5:20␣
1j005:020	2	@	-	Mutta␣
1j005:020	1	(@)	-	me␣
1j005:020	1	@	-	tiedämme
1j005:020	-	(,)	-	,␣
1j005:020	3	@	-	että␣
1j005:020	(6) 7	@	-	Jumalan␣
1j005:020	(4) 5	@	-	Poika␣
1j005:020	8	(@)	-	on␣
1j005:020	8	@	-	tullut␣
1j005:020	9	@	-	ja␣
1j005:020	10	@	-	antanut␣
1j005:020	11	@	-	meille␣
1j005:020	12	@	-	ymmärryksen
1j005:020	-	(,)	-	,␣
1j005:020	14	@	-	tunteaksemme␣
1j005:020	13	%case	TRA	
1j005:020	15	@	-	sen␣
1j005:020	16a	@	-	Totisen
1j005:020	16b	;	-	;␣
1j005:020	17	@	-	ja␣
1j005:020	18	(@)	-	me␣
1j005:020	18	@	-	olemme␣
1j005:020	20	@	-	siinä␣
1j005:020	21a	@	-	Totisessa
1j005:020	19	%case	LOC	
1j005:020	21b	,	-	,␣
1j005:020	25	@	-	hänen␣
1j005:020	(23) 24	@	-	Pojassansa
1j005:020	22	%case	LOC	
1j005:020	-	(,)	-	,␣
1j005:020	26	@	-	Jeesuksessa␣
1j005:020	27a	@	-	Kristuksessa
1j005:020	27b	.	-	.␣
1j005:020	28	@	-	Hän␣
1j005:020	29	@	-	on␣
1j005:020	31	@	-	totinen␣
1j005:020	(30) 32	@	-	Jumala␣
1j005:020	33	@	-	ja␣
1j005:020	35a	@	-	iankaikkinen␣
1j005:020	34	@	-	elämä
1j005:020	35b	.	-	.␣
1j005:021	1j005:021	1j005:021	VERSE	1Jh␣5:21␣
1j005:021	1a	@	-	Lapsukaiset
1j005:021	1b	,	-	,␣
1j005:021	2	@	-	kavahtakaa␣
1j005:021	3	%case	?	
1j005:021	(5) 6a	@	-	epäjumalia
1j005:021	4	%case	PTV	
1j005:021	6b	.	-	.␣
