rm001:001	rm001:001	rm001:001	VERSE	Rm␣1:1␣
rm013:009	2	@	-	Sillä␣
rm013:009	1	@	-	nämä
rm013:009	-	(:)	-	:␣
rm013:009	-	(@)	-	"
rm013:009	3	@	-	Älä␣
rm013:009	4a	@	-	tee␣
rm013:009	4a	@	-	huorin
rm013:009	4b	,	-	,␣
rm013:009	5	@	-	älä␣
rm013:009	6a	@	-	tapa
rm013:009	6b	,	-	,␣
rm013:009	7	@	-	älä␣
rm013:009	8a	@	-	varasta
rm013:009	8b	,	-	,␣
rm013:009	9	@	-	älä␣
rm013:009	10a	@	-	himoitse
rm013:009	10b	@	-	"
rm013:009	10b	,	-	,␣
rm013:009	11	@	-	ja␣
rm013:009	12	@	-	mikä␣
rm013:009	13	@	-	muu␣
rm013:009	15a	@	-	käsky␣
rm013:009	14	@	-	tahansa
rm013:009	-	(,)	-	,␣
rm013:009	20a	(@)	-	ne␣
rm013:009	20a	@	-	sisältyvät␣
rm013:009	-	(@)	-	kaikki␣
rm013:009	19	@	-	tähän␣
rm013:009	(17) 18	@	-	sanaan
rm013:009	16	%case	LOC	
rm013:009	-	(:)	-	:␣
rm013:009	-	(@)	-	"
rm013:009	(21) (22a)	-	UNTRANSLATED	
rm013:009	23	@	-	Rakasta␣
rm013:009	(24) 25	@	-	lähimmäistäsi␣
rm013:009	26	%pers	?	
rm013:009	27	@	-	niinkuin␣
rm013:009	28a	@	-	itseäsi
rm013:009	28b	@	-	"
rm013:009	28b	.	-	.␣
rm013:010	rm013:010	rm013:010	VERSE	Rm␣13:10␣
rm013:010	(1) 2	@	-	Rakkaus␣
rm013:010	6	@	-	ei␣
rm013:010	7a	@	-	tee␣
rm013:010	(3) 4	@	-	lähimmäiselle␣
rm013:010	-	(@)	-	mitään␣
rm013:010	5	@	-	pahaa
rm013:010	7b	.	-	.␣
rm013:010	9	@	-	Sentähden␣
rm013:010	-	(@)	-	on␣
rm013:010	(11) 12a	@	-	rakkaus␣
rm013:010	10	@	-	lain␣
rm013:010	8	@	-	täyttämys
rm013:010	12b	.	-	.␣
rm013:011	rm013:011	rm013:011	VERSE	Rm␣13:11␣
rm013:011	1	@	-	Ja␣
rm013:011	-	(@)	-	tehkää␣
rm013:011	2	@	-	tämä
rm013:011	-	(,)	-	,␣
rm013:011	3	(@)	-	koska␣
rm013:011	3	@	-	tunnette␣
rm013:011	4	@	-	tämän␣
rm013:011	5a	@	-	ajan
rm013:011	5b	,	-	,␣
rm013:011	6	@	-	että␣
rm013:011	8	@	-	jo␣
rm013:011	-	(@)	-	on␣
rm013:011	7	@	-	hetki␣
rm013:011	9	@	-	teidän␣
rm013:011	11	@	-	unesta␣
rm013:011	10	%case	LOC	
rm013:011	12a	@	-	nousta
rm013:011	12b	;	-	;␣
rm013:011	14	@	-	sillä␣
rm013:011	(17) 18	@	-	pelastus␣
rm013:011	-	(@)	-	on␣
rm013:011	13	@	-	nyt␣
rm013:011	16	@	-	meitä␣
rm013:011	15	@	-	lähempänä␣
rm013:011	19	@	-	kuin␣
rm013:011	20	@	-	silloin
rm013:011	-	(,)	-	,␣
rm013:011	20	@	-	kun␣
rm013:011	21a	@	-	uskoon␣
rm013:011	21a	@	-	tulimme
rm013:011	21b	.	-	.␣
rm013:012	rm013:012	rm013:012	VERSE	Rm␣13:12␣
rm013:012	(1) 2	@	-	Yö␣
rm013:012	3a	(@)	-	on␣
rm013:012	3a	@	-	pitkälle␣
rm013:012	3a	@	-	kulunut
rm013:012	-	(,)	-	,␣
rm013:012	5	@	-	ja␣
rm013:012	(4) 6	@	-	päivä␣
rm013:012	7a	(@)	-	on␣
rm013:012	7a	@	-	lähellä
rm013:012	7b	.	-	.␣
rm013:012	8	@	-	Pankaamme␣
rm013:012	9	@	-	sentähden␣
rm013:012	8	@	-	pois␣
rm013:012	(12) 13a	@	-	pimeyden␣
rm013:012	(10) 11	@	-	teot
rm013:012	13b	,	-	,␣
rm013:012	15a	@	-	ja␣
rm013:012	14a	@	-	pukeutukaamme␣
rm013:012	(18) 19a	@	-	valkeuden␣
rm013:012	(16) 17	@	-	varuksiin
rm013:012	19b	.	-	.␣
rm013:013	rm013:013	rm013:013	VERSE	Rm␣13:13␣
rm013:013	5a	@	-	Vaeltakaamme␣
rm013:013	4	@	-	säädyllisesti
rm013:013	-	(,)	-	,␣
rm013:013	1	@	-	niinkuin␣
rm013:013	3	@	-	päivällä
rm013:013	2	%case	LOC	
rm013:013	5b	,	-	,␣
rm013:013	6	@	-	ei␣
rm013:013	7	@	-	mässäyksissä␣
rm013:013	8	@	-	ja␣
rm013:013	9a	@	-	juomingeissa
rm013:013	9b	,	-	,␣
rm013:013	10	@	-	ei␣
rm013:013	11	@	-	haureudessa␣
rm013:013	12	@	-	ja␣
rm013:013	13a	@	-	irstaudessa
rm013:013	13b	,	-	,␣
rm013:013	14	@	-	ei␣
rm013:013	15	@	-	riidassa␣
rm013:013	16	@	-	ja␣
rm013:013	17a	@	-	kateudessa
rm013:013	17b	,	-	,␣
rm013:014	rm013:014	rm013:014	VERSE	Rm␣13:14␣
rm013:014	1	@	-	vaan␣
rm013:014	2	@	-	pukekaa␣
rm013:014	2	@	-	päällenne␣
rm013:014	(3) 4	@	-	Herra␣
rm013:014	5	@	-	Jeesus␣
rm013:014	6	@	-	Kristus
rm013:014	-	(,)	-	,␣
rm013:014	11	@	-	älkääkä␣
rm013:014	7	%clitic	kA	
rm013:014	-	(@)	-	niin␣
rm013:014	12	@	-	pitäkö␣
rm013:014	(8) 9	@	-	lihastanne␣
rm013:014	10	@	-	huolta
rm013:014	-	(,)	-	,␣
rm013:014	-	(@)	-	että␣
rm013:014	14a	@	-	himot␣
rm013:014	13	%case	NOM	
rm013:014	-	(@)	-	heräävät
rm013:014	14b	.	-	.␣
rm014:001	rm014:001	rm014:001	VERSE	Rm␣14:1␣
rm014:001	(1) 3 (4) 5	@	-	Heikkouskoista␣
rm014:001	(2)	-	UNTRANSLATED	
rm014:001	6a	@	-	hoivatkaa
rm014:001	-	(,)	-	,␣
rm014:001	pro%7	@	-	rupeamatta␣
rm014:001	9	@	-	väittelemään␣
rm014:001	8	%case	LOC	
rm014:001	10a	@	-	mielipiteistä
rm014:001	10b	.	-	.␣
rm014:002	rm014:002	rm014:002	VERSE	Rm␣14:2␣
rm014:002	1	@	-	Toinen␣
rm014:002	2	%case	NOM	
rm014:002	3	@	-	uskoo␣
rm014:002	tasp%4	@	-	saavansa␣
rm014:002	4	@	-	syödä␣
rm014:002	5a	@	-	kaikkea
rm014:002	5b	,	-	,␣
rm014:002	7	@	-	mutta␣
rm014:002	6	@	-	toinen
rm014:002	-	(,)	-	,␣
rm014:002	6	@	-	joka␣
rm014:002	8	@	-	on␣
rm014:002	8	@	-	heikko
rm014:002	-	(,)	-	,␣
rm014:002	10a	@	-	syö␣
rm014:002	9	@	-	vihanneksia
rm014:002	10b	.	-	.␣
rm014:003	rm014:003	rm014:003	VERSE	Rm␣14:3␣
rm014:003	1	@	-	Joka␣
rm014:003	2	@	-	syö
rm014:003	-	(,)	-	,␣
rm014:003	6	@	-	älköön␣
rm014:003	7a	@	-	halveksiko␣
rm014:003	3	@	-	sitä
rm014:003	-	(,)	-	,␣
rm014:003	3	@	-	joka␣
rm014:003	4	@	-	ei␣
rm014:003	5	@	-	syö
rm014:003	7b	;	-	;␣
rm014:003	9	@	-	ja␣
rm014:003	8	@	-	joka␣
rm014:003	10	@	-	ei␣
rm014:003	11	@	-	syö
rm014:003	-	(,)	-	,␣
rm014:003	14	@	-	älköön␣
rm014:003	15a	@	-	tuomitko␣
rm014:003	12	@	-	sitä
rm014:003	-	(,)	-	,␣
rm014:003	12	@	-	joka␣
rm014:003	13	@	-	syö
rm014:003	-	(,)	-	,␣
rm014:003	18	@	-	sillä␣
rm014:003	(16) 17	@	-	Jumala␣
rm014:003	20a	(@)	-	on␣
rm014:003	20a	@	-	ottanut␣
rm014:003	19	@	-	hänet␣
rm014:003	20a	@	-	hoivaansa
rm014:003	20b	.	-	.␣
rm014:004	rm014:004	rm014:004	VERSE	Rm␣14:4␣
rm014:004	2	@	-	Mikä␣
rm014:004	1	@	-	sinä␣
rm014:004	3	@	-	olet␣
rm014:004	(4) 5	@	-	tuomitsemaan␣
rm014:004	6	@	-	toisen␣
rm014:004	7a	@	-	palvelijaa
rm014:004	-	(?)	-	?␣
rm014:004	9	@	-	Oman␣
rm014:004	10 (8)	@	-	isäntänsä␣
rm014:004	case%10	@	-	edessä␣
rm014:004	11	(@)	-	hän␣
rm014:004	11	@	-	seisoo␣
rm014:004	12	@	-	tai␣
rm014:004	13a	@	-	kaatuu
rm014:004	13b	;	-	;␣
rm014:004	15a	@	-	mutta␣
rm014:004	14	(@)	-	hän␣
rm014:004	14	(@)	-	on␣
rm014:004	14	@	-	pysyvä␣
rm014:004	14	@	-	pystyssä
rm014:004	15b	,	-	,␣
rm014:004	17	@	-	sillä␣
rm014:004	(18) 19	@	-	Herra␣
rm014:004	16	@	-	on␣
rm014:004	16	@	-	voimallinen␣
rm014:004	21a	@	-	hänet␣
rm014:004	20	@	-	pystyssä␣
rm014:004	20	@	-	pitämään
rm014:004	21b	.	-	.␣
rm014:005	rm014:005	rm014:005	VERSE	Rm␣14:5␣
rm014:005	1	@	-	Toinen␣
rm014:005	2a	%case	NOM	
rm014:005	(3a)	-	UNTRANSLATED	
rm014:005	4	@	-	pitää␣
rm014:005	-	(@)	-	yhden␣
rm014:005	5	@	-	päivän␣
rm014:005	7a	@	-	toista␣
rm014:005	6	@	-	parempana
rm014:005	7b	,	-	,␣
rm014:005	8	@	-	toinen␣
rm014:005	9	%case	NOM	
rm014:005	10	@	-	pitää␣
rm014:005	11	@	-	kaikki␣
rm014:005	12a	@	-	päivät␣
rm014:005	10	(@)	-	yhtä␣
rm014:005	10	(@)	-	hyvinä
rm014:005	12b	;	-	;␣
rm014:005	13	@	-	kukin␣
rm014:005	18a	@	-	olkoon␣
rm014:005	16	@	-	omassa␣
rm014:005	(15) 17	@	-	mielessään␣
rm014:005	14	%case	LOC	
rm014:005	18a	@	-	täysin␣
rm014:005	18a	@	-	varma
rm014:005	18b	.	-	.␣
rm014:006	rm014:006	rm014:006	VERSE	Rm␣14:6␣
rm014:006	1	@	-	Joka␣
rm014:006	2	@	-	valikoi␣
rm014:006	(3) 4	@	-	päiviä
rm014:006	-	(,)	-	,␣
rm014:006	6a	(@)	-	se␣
rm014:006	6a	@	-	valikoi␣
rm014:006	5	@	-	Herran␣
rm014:006	case%5	@	-	tähden
rm014:006	6b	;	-	;␣
rm014:006	7	@	-	ja␣
rm014:006	8	@	-	joka␣
rm014:006	9	@	-	syö
rm014:006	-	(,)	-	,␣
rm014:006	11a	(@)	-	se␣
rm014:006	11a	@	-	syö␣
rm014:006	10	@	-	Herran␣
rm014:006	case%10	@	-	tähden
rm014:006	11b	,	-	,␣
rm014:006	13	@	-	sillä␣
rm014:006	12	(@)	-	hän␣
rm014:006	12	@	-	kiittää␣
rm014:006	(14) 15a	@	-	Jumalaa
rm014:006	15b	;	-	;␣
rm014:006	16	@	-	ja␣
rm014:006	17	@	-	joka␣
rm014:006	18	@	-	ei␣
rm014:006	19	@	-	syö
rm014:006	-	(,)	-	,␣
rm014:006	-	(@)	-	se␣
rm014:006	22	@	-	on␣
rm014:006	20	@	-	Herran␣
rm014:006	case%20	@	-	tähden␣
rm014:006	22	@	-	syömättä␣
rm014:006	21	%inflection	INF3.ABE	
rm014:006	23	@	-	ja␣
rm014:006	24	@	-	kiittää␣
rm014:006	(25) 26a	@	-	Jumalaa
rm014:006	26b	.	-	.␣
rm014:007	rm014:007	rm014:007	VERSE	Rm␣14:7␣
rm014:007	2	@	-	Sillä␣
rm014:007	1	@	-	ei␣
rm014:007	1	@	-	kukaan␣
rm014:007	3	@	-	meistä␣
rm014:007	5	@	-	elä␣
rm014:007	4	@	-	itsellensä
rm014:007	-	(,)	-	,␣
rm014:007	7	@	-	eikä␣
rm014:007	6	%clitic	kA	
rm014:007	7	@	-	kukaan␣
rm014:007	9a	@	-	kuole␣
rm014:007	8	@	-	itsellensä
rm014:007	9b	.	-	.␣
rm014:008	rm014:008	rm014:008	VERSE	Rm␣14:8␣
rm014:008	1	@	-	Jos␣
rm014:008	(2) (3)	-	UNTRANSLATED	
rm014:008	4a	(@)	-	me␣
rm014:008	4a	@	-	elämme
rm014:008	-	(,)	-	,␣
rm014:008	-	(@)	-	niin␣
rm014:008	7a	@	-	elämme␣
rm014:008	(5) 6	@	-	Herralle
rm014:008	7b	,	-	,␣
rm014:008	9	@	-	ja␣
rm014:008	8	@	-	jos␣
rm014:008	10a	@	-	kuolemme
rm014:008	-	(,)	-	,␣
rm014:008	-	(@)	-	niin␣
rm014:008	13a	@	-	kuolemme␣
rm014:008	(11) 12	@	-	Herralle
rm014:008	13b	.	-	.␣
rm014:008	16	@	-	Sentähden
rm014:008	-	(,)	-	,␣
rm014:008	17	@	-	elimmepä␣
rm014:008	14 15	%clitic	pA	
rm014:008	18 19	@	-	tai␣
rm014:008	20a	@	-	kuolimme
rm014:008	-	(,)	-	,␣
rm014:008	-	(@)	-	niin␣
rm014:008	23a	(@)	-	me␣
rm014:008	23a	@	-	olemme␣
rm014:008	(21) 22	@	-	Herran␣
rm014:008	case%22	@	-	omat
rm014:008	23b	.	-	.␣
rm014:009	rm014:009	rm014:009	VERSE	Rm␣14:9␣
rm014:009	3	@	-	Sillä␣
rm014:009	2	@	-	sitä␣
rm014:009	1	@	-	varten␣
rm014:009	4	@	-	Kristus␣
rm014:009	5	@	-	kuoli␣
rm014:009	6	@	-	ja␣
rm014:009	7a	@	-	heräsi␣
rm014:009	7a	@	-	eloon
rm014:009	7b	,	-	,␣
rm014:009	8	@	-	että␣
rm014:009	13a	(@)	-	hän␣
rm014:009	13a	@	-	olisi␣
rm014:009	9	@	-	sekä␣
rm014:009	10	@	-	kuolleitten␣
rm014:009	11	@	-	että␣
rm014:009	12	@	-	elävien␣
rm014:009	13a	@	-	Herra
rm014:009	13b	.	-	.␣
rm014:010	rm014:010	rm014:010	VERSE	Rm␣14:10␣
rm014:010	2	@	-	Mutta␣
rm014:010	1	@	-	sinä
rm014:010	-	(,)	-	,␣
rm014:010	3	@	-	minkätähden␣
rm014:010	4	(@)	-	sinä␣
rm014:010	4	@	-	tuomitset␣
rm014:010	(5) 6	@	-	veljeäsi
rm014:010	7a	%pers	?	
rm014:010	-	(?)	-	?␣
rm014:010	8	@	-	Taikka␣
rm014:010	10	@	-	sinä␣
rm014:010	pro%9	@	-	toinen
rm014:010	-	(,)	-	,␣
rm014:010	11	@	-	minkätähden␣
rm014:010	12	(@)	-	sinä␣
rm014:010	12	@	-	halveksit␣
rm014:010	(13) 14	@	-	veljeäsi
rm014:010	15a	%pers	?	
rm014:010	-	(?)	-	?␣
rm014:010	17	@	-	Sillä␣
rm014:010	16	@	-	kaikki␣
rm014:010	18	(@)	-	meidät␣
rm014:010	18	@	-	asetetaan␣
rm014:010	(21) 22a	@	-	Jumalan␣
rm014:010	(19) 20	@	-	tuomioistuimen␣
rm014:010	18	@	-	eteen
rm014:010	22b	.	-	.␣
rm014:011	rm014:011	rm014:011	VERSE	Rm␣14:11␣
rm014:011	2a	@	-	Sillä␣
rm014:011	1	@	-	kirjoitettu␣
rm014:011	1	(@)	-	on
rm014:011	2b	:	-	:␣
rm014:011	2b	@	-	"
rm014:011	3	(@)	-	Niin␣
rm014:011	3	(@)	-	totta␣
rm014:011	3	(@)	-	kuin␣
rm014:011	4a	@	-	minä␣
rm014:011	3	@	-	elän
rm014:011	4b	,	-	,␣
rm014:011	5	@	-	sanoo␣
rm014:011	6a	@	-	Herra
rm014:011	-	(,)	-	,␣
rm014:011	(7)	-	UNTRANSLATED	
rm014:011	8	@	-	minun␣
rm014:011	case%8	@	-	edessäni␣
rm014:011	tasp%9	@	-	pitää␣
rm014:011	10	@	-	jokaisen␣
rm014:011	11	@	-	polven␣
rm014:011	9	@	-	notkistuman␣
rm014:011	12	@	-	ja␣
rm014:011	13	@	-	jokaisen␣
rm014:011	14	@	-	kielen␣
rm014:011	15	@	-	ylistämän␣
rm014:011	(16) 17a	@	-	Jumalaa
rm014:011	17b	@	-	"
rm014:011	17b	.	-	.␣
rm014:012	rm014:012	rm014:012	VERSE	Rm␣14:12␣
rm014:012	1a	@	-	Niin␣
rm014:012	8a	(@)	-	on␣
rm014:012	2a	@	-	siis␣
rm014:012	4	@	-	meidän␣
rm014:012	3	@	-	jokaisen␣
rm014:012	8a	@	-	tehtävä␣
rm014:012	10a (9)	@	-	Jumalalle␣
rm014:012	7	@	-	tili␣
rm014:012	6	@	-	itsestämme
rm014:012	5	%case	LOC	
rm014:012	10b 10c	.	-	.␣
rm014:013	rm014:013	rm014:013	VERSE	Rm␣14:13␣
rm014:013	1	@	-	Älkäämme␣
rm014:013	2	@	-	siis␣
rm014:013	1	@	-	enää␣
rm014:013	3	@	-	toisiamme␣
rm014:013	4a	@	-	tuomitko
rm014:013	4b	,	-	,␣
rm014:013	5	@	-	vaan␣
rm014:013	(6)	-	UNTRANSLATED	
rm014:013	7	@	-	päättäkää␣
rm014:013	8a	@	-	pikemmin␣
rm014:013	11 (9)	(@)	-	olla␣
rm014:013	11 (9)	@	-	panematta␣
rm014:013	10	%inflection	INF3.ABE	
rm014:013	(13) 14	@	-	veljenne␣
rm014:013	case%14	@	-	eteen␣
rm014:013	12	@	-	loukkauskiveä␣
rm014:013	15	@	-	tai␣
rm014:013	16a	@	-	langetusta
rm014:013	16b	.	-	.␣
rm014:014	rm014:014	rm014:014	VERSE	Rm␣14:14␣
rm014:014	1	(@)	-	Minä␣
rm014:014	1	@	-	tiedän␣
rm014:014	2	@	-	ja␣
rm014:014	3	@	-	olen␣
rm014:014	3	@	-	varma␣
rm014:014	5	@	-	Herrassa␣
rm014:014	6	@	-	Jeesuksessa
rm014:014	4	%case	LOC	
rm014:014	-	(,)	-	,␣
rm014:014	7	@	-	ettei␣
rm014:014	8	@	-	mikään␣
rm014:014	-	(@)	-	ole␣
rm014:014	9	@	-	epäpyhää␣
rm014:014	11a	@	-	itsessään
rm014:014	10	%case	?	
rm014:014	11b	;	-	;␣
rm014:014	12 13	@	-	vaan␣
rm014:014	12 13	@	-	ainoastaan␣
rm014:014	14	@	-	sille
rm014:014	-	(,)	-	,␣
rm014:014	14	@	-	joka␣
rm014:014	15	@	-	pitää␣
rm014:014	16	@	-	jotakin␣
rm014:014	17	@	-	epäpyhänä
rm014:014	(18a)	-	UNTRANSLATED	
rm014:014	18b	,	-	,␣
rm014:014	19	@	-	sille␣
rm014:014	-	(@)	-	se␣
rm014:014	-	(@)	-	on␣
rm014:014	20a	@	-	epäpyhää
rm014:014	20b	.	-	.␣
rm014:015	rm014:015	rm014:015	VERSE	Rm␣14:15␣
rm014:015	2	@	-	Mutta␣
rm014:015	1	@	-	jos␣
rm014:015	(5) 6	@	-	veljesi␣
rm014:015	7	%pers	?	
rm014:015	8a	@	-	tulee␣
rm014:015	8a	@	-	murheelliseksi␣
rm014:015	4	@	-	ruokasi␣
rm014:015	3	@	-	tähden
rm014:015	-	(,)	-	,␣
rm014:015	-	(@)	-	niin␣
rm014:015	12a	(@)	-	sinä␣
rm014:015	9	@	-	et␣
rm014:015	9	@	-	enää␣
rm014:015	12a	@	-	vaella␣
rm014:015	11	@	-	rakkauden␣
rm014:015	10	@	-	mukaan
rm014:015	12b	.	-	.␣
rm014:015	13	@	-	Älä␣
rm014:015	18	@	-	saata␣
rm014:015	(14) 15	@	-	ruuallasi␣
rm014:015	16	%pers	?	
rm014:015	18	@	-	turmioon␣
rm014:015	17	@	-	sitä
rm014:015	-	(,)	-	,␣
rm014:015	20	@	-	jonka␣
rm014:015	19	@	-	edestä␣
rm014:015	21	@	-	Kristus␣
rm014:015	22a	(@)	-	on␣
rm014:015	22a	@	-	kuollut
rm014:015	22b	.	-	.␣
rm014:016	rm014:016	rm014:016	VERSE	Rm␣14:16␣
rm014:016	1	@	-	Älkää␣
rm014:016	3	@	-	siis␣
rm014:016	voice%2	@	-	antako␣
rm014:016	5	@	-	sen␣
rm014:016	6a	@	-	hyvän
rm014:016	-	(,)	-	,␣
rm014:016	5	@	-	mikä␣
rm014:016	4	@	-	teillä␣
rm014:016	-	(@)	-	on
rm014:016	-	(,)	-	,␣
rm014:016	2	@	-	joutua␣
rm014:016	2	@	-	herjattavaksi
rm014:016	6b	;	-	;␣
rm014:017	rm014:017	rm014:017	VERSE	Rm␣14:17␣
rm014:017	2	@	-	sillä␣
rm014:017	1	@	-	ei␣
rm014:017	(6) 7	@	-	Jumalan␣
rm014:017	(4) 5	@	-	valtakunta␣
rm014:017	3	@	-	ole␣
rm014:017	8	@	-	syömistä␣
rm014:017	9	@	-	ja␣
rm014:017	10	@	-	juomista
rm014:017	-	(,)	-	,␣
rm014:017	11	@	-	vaan␣
rm014:017	12	@	-	vanhurskautta␣
rm014:017	13	@	-	ja␣
rm014:017	14	@	-	rauhaa␣
rm014:017	15	@	-	ja␣
rm014:017	16	@	-	iloa␣
rm014:017	19a	@	-	Pyhässä␣
rm014:017	18	@	-	Hengessä
rm014:017	17	%case	LOC	
rm014:017	19b	.	-	.␣
rm014:018	rm014:018	rm014:018	VERSE	Rm␣14:18␣
rm014:018	1	@	-	Joka␣
rm014:018	(2)	-	UNTRANSLATED	
rm014:018	4	@	-	tässä␣
rm014:018	3	%case	LOC	
rm014:018	case%4	@	-	kohden␣
rm014:018	5	@	-	palvelee␣
rm014:018	(6) 7	@	-	Kristusta
rm014:018	-	(,)	-	,␣
rm014:018	-	(@)	-	se␣
rm014:018	-	(@)	-	on␣
rm014:018	10 (9)	@	-	Jumalalle␣
rm014:018	8	@	-	otollinen␣
rm014:018	11	@	-	ja␣
rm014:018	(13) 14a	@	-	ihmisille␣
rm014:018	12	@	-	kelvollinen
rm014:018	14b	.	-	.␣
rm014:019	rm014:019	rm014:019	VERSE	Rm␣14:19␣
rm014:019	1	@	-	Niin␣
rm014:019	6	@	-	tavoitelkaamme␣
rm014:019	2	@	-	siis␣
rm014:019	3	@	-	sitä
rm014:019	-	(,)	-	,␣
rm014:019	-	(@)	-	mikä␣
rm014:019	-	(@)	-	edistää␣
rm014:019	(4) 5	@	-	rauhaa␣
rm014:019	7	@	-	ja␣
rm014:019	(8)	-	UNTRANSLATED	
rm014:019	13a	@	-	keskinäistä␣
rm014:019	12	%case	PTV	
rm014:019	(11)	-	UNTRANSLATED	
rm014:019	10 (9)	@	-	rakentumistamme
rm014:019	13b	.	-	.␣
rm014:020	rm014:020	rm014:020	VERSE	Rm␣14:20␣
rm014:020	1	@	-	Älä␣
rm014:020	3	@	-	ruuan␣
rm014:020	2	@	-	tähden␣
rm014:020	4	@	-	turmele␣
rm014:020	(7) 8a	@	-	Jumalan␣
rm014:020	(5) 6	@	-	työtä
rm014:020	8b	.	-	.␣
rm014:020	9	@	-	Kaikki␣
rm014:020	10	@	-	tosin␣
rm014:020	-	(@)	-	on␣
rm014:020	11a	@	-	puhdasta
rm014:020	11b	,	-	,␣
rm014:020	12	@	-	mutta␣
rm014:020	14	@	-	sille␣
rm014:020	15	@	-	ihmiselle
rm014:020	-	(,)	-	,␣
rm014:020	16	@	-	joka␣
rm014:020	19a	@	-	syö␣
rm014:020	18	@	-	tuntoansa␣
rm014:020	18	@	-	loukaten
rm014:020	17	%case	MAN	
rm014:020	-	(,)	-	,␣
rm014:020	-	(@)	-	se␣
rm014:020	-	(@)	-	on␣
rm014:020	13	@	-	pahaa
rm014:020	19b	.	-	.␣
rm014:021	rm014:021	rm014:021	VERSE	Rm␣14:21␣
rm014:021	1	@	-	Hyvä␣
rm014:021	-	(@)	-	on␣
rm014:021	(2) 4	(@)	-	olla␣
rm014:021	5	@	-	lihaa␣
rm014:021	(2) 4	@	-	syömättä␣
rm014:021	3	%inflection	INF3.ABE	
rm014:021	6	@	-	ja␣
rm014:021	8	@	-	viiniä␣
rm014:021	7	@	-	juomatta␣
rm014:021	9	@	-	ja␣
rm014:021	-	(@)	-	karttaa␣
rm014:021	11	@	-	sitä
rm014:021	-	(,)	-	,␣
rm014:021	11	@	-	mistä␣
rm014:021	10	%case	LOC	
rm014:021	(12) 13	@	-	veljesi␣
rm014:021	14	%pers	?	
rm014:021	15	@	-	loukkaantuu␣
rm014:021	16	@	-	tai␣
rm014:021	17	@	-	joutuu␣
rm014:021	17	@	-	lankeemukseen␣
rm014:021	18	@	-	tai␣
rm014:021	19a	@	-	heikoksi␣
rm014:021	19a	@	-	tulee
rm014:021	19b	.	-	.␣
rm014:022	rm014:022	rm014:022	VERSE	Rm␣14:22␣
rm014:022	7	@	-	Pidä␣
rm014:022	1	@	-	sinä␣
rm014:022	6	@	-	itselläsi␣
rm014:022	5	%case	LOC	
rm014:022	10a (9)	@	-	Jumalan␣
rm014:022	8	@	-	edessä␣
rm014:022	3a	@	-	se␣
rm014:022	2a	@	-	usko
rm014:022	-	(,)	-	,␣
rm014:022	3a	@	-	mikä␣
rm014:022	4	(@)	-	sinulla␣
rm014:022	4	@	-	on
rm014:022	10b	.	-	.␣
rm014:022	11	@	-	Onnellinen␣
rm014:022	-	(@)	-	on␣
rm014:022	12	@	-	se
rm014:022	-	(,)	-	,␣
rm014:022	12	@	-	joka␣
rm014:022	13	@	-	ei␣
rm014:022	14	@	-	tuomitse␣
rm014:022	15	@	-	itseään␣
rm014:022	17	@	-	siitä
rm014:022	-	(,)	-	,␣
rm014:022	17	@	-	minkä␣
rm014:022	16	%case	GEN	
rm014:022	18a	(@)	-	hän␣
rm014:022	18a	@	-	oikeaksi␣
rm014:022	18a	@	-	havaitsee
rm014:022	18b	;	-	;␣
rm014:023	rm014:023	rm014:023	VERSE	Rm␣14:23␣
rm014:023	2	@	-	mutta␣
rm014:023	1	@	-	joka␣
rm014:023	3	@	-	epäröi␣
rm014:023	4	@	-	ja␣
rm014:023	4	@	-	kuitenkin␣
rm014:023	5	@	-	syö
rm014:023	-	(,)	-	,␣
rm014:023	6a	(@)	-	on␣
rm014:023	6a	@	-	tuomittu
rm014:023	6b	,	-	,␣
rm014:023	7	@	-	koska␣
rm014:023	-	(@)	-	se␣
rm014:023	8	@	-	ei␣
rm014:023	-	(@)	-	tapahdu␣
rm014:023	10a	@	-	uskosta
rm014:023	9	%case	LOC	
rm014:023	10b	;	-	;␣
rm014:023	12	@	-	sillä␣
rm014:023	11	@	-	kaikki
rm014:023	-	(,)	-	,␣
rm014:023	13	@	-	mikä␣
rm014:023	14	@	-	ei␣
rm014:023	-	(@)	-	ole␣
rm014:023	16	@	-	uskosta
rm014:023	15	%case	LOC	
rm014:023	-	(,)	-	,␣
rm014:023	18a	@	-	on␣
rm014:023	17	@	-	syntiä
rm014:023	18b	.	-	.␣
rm015:001	rm015:001	rm015:001	VERSE	Rm␣15:1␣
rm015:001	2	@	-	Mutta␣
rm015:001	3	@	-	meidän
rm015:001	-	(,)	-	,␣
rm015:001	(4) 5	@	-	vahvojen
rm015:001	-	(,)	-	,␣
rm015:001	1	@	-	tulee␣
rm015:001	10	@	-	kantaa␣
rm015:001	(8) 9	@	-	heikkojen␣
rm015:001	(6) 7	@	-	vajavaisuuksia
rm015:001	-	(,)	-	,␣
rm015:001	12	@	-	eikä␣
rm015:001	11	%clitic	kA	
rm015:001	14a	@	-	elää␣
rm015:001	13	@	-	itsellemme␣
rm015:001	14a	@	-	mieliksi
rm015:001	14b	.	-	.␣
rm015:002	rm015:002	rm015:002	VERSE	Rm␣15:2␣
rm015:002	5	@	-	Olkoon␣
rm015:002	1	@	-	kukin␣
rm015:002	2	@	-	meistä␣
rm015:002	(3) 4	@	-	lähimmäiselleen␣
rm015:002	5	@	-	mieliksi␣
