jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn016:001	jn016:001	jn016:001	VERSE	Jh␣16:1␣
jn016:001	-	(@)	-	"
jn016:001	1	@	-	Tämän␣
jn016:001	2	(@)	-	minä␣
jn016:001	2	(@)	-	olen␣
jn016:001	3	@	-	teille␣
jn016:001	2	@	-	puhunut
jn016:001	-	(,)	-	,␣
jn016:001	4 5	@	-	ettette␣
jn016:001	6a	@	-	loukkaantuisi
jn016:001	-	(.)	-	.␣
jn016:002	jn016:002	jn016:002	VERSE	Jh␣16:2␣
jn016:002	1 2	(@)	-	He␣
jn016:002	1 2	@	-	erottavat␣
jn016:002	3a	@	-	teidät␣
jn016:002	1 2	@	-	synagoogasta
jn016:002	-	(;)	-	;␣
jn016:002	4	@	-	ja␣
jn016:002	5	@	-	tulee␣
jn016:002	6	@	-	aika
jn016:002	-	(,)	-	,␣
jn016:002	7	@	-	jolloin␣
jn016:002	8	@	-	jokainen
jn016:002	-	(,)	-	,␣
jn016:002	9	@	-	joka␣
jn016:002	10	@	-	tappaa␣
jn016:002	11	@	-	teitä
jn016:002	-	(,)	-	,␣
jn016:002	12	@	-	luulee␣
jn016:002	14	@	-	tekevänsä␣
jn016:002	13	@	-	uhripalveluksen␣
jn016:002	(15) 16a	@	-	Jumalalle
jn016:002	-	(.)	-	.␣
jn016:003	jn016:003	jn016:003	VERSE	Jh␣16:3␣
jn016:003	1	@	-	Ja␣
jn016:003	2	@	-	sen␣
jn016:003	3	(@)	-	he␣
jn016:003	3	@	-	tekevät␣
jn016:003	-	(@)	-	teille
jn016:003	-	(,)	-	,␣
jn016:003	4	@	-	koska␣
jn016:003	6	(@)	-	he␣
jn016:003	5	@	-	eivät␣
jn016:003	6	@	-	tunne␣
jn016:003	(7) 8	@	-	Isää␣
jn016:003	9	@	-	eivätkä␣
jn016:003	10a	@	-	minua
jn016:003	-	(.)	-	.␣
jn016:004	jn016:004	jn016:004	VERSE	Jh␣16:4␣
jn016:004	1	@	-	Mutta␣
jn016:004	2	@	-	tämän␣
jn016:004	3	(@)	-	minä␣
jn016:004	3	(@)	-	olen␣
jn016:004	3	@	-	puhunut␣
jn016:004	4	@	-	teille
jn016:004	-	(,)	-	,␣
jn016:004	5	@	-	että
jn016:004	-	(,)	-	,␣
jn016:004	6	@	-	kun␣
jn016:004	8	@	-	se␣
jn016:004	9	@	-	aika␣
jn016:004	7	@	-	tulee
jn016:004	(10)	-	UNTRANSLATED	
jn016:004	-	(,)	-	,␣
jn016:004	11	(@)	-	te␣
jn016:004	11	@	-	muistaisitte␣
jn016:004	(13)	-	UNTRANSLATED	
jn016:004	14	@	-	minun␣
jn016:004	12	@	-	sen␣
jn016:004	16a	@	-	teille␣
jn016:004	15	@	-	sanoneen
jn016:004	-	(.)	-	.␣
jn016:004	17	@	-	Tätä␣
jn016:004	(18)	-	UNTRANSLATED	
jn016:004	23a	(@)	-	minä␣
jn016:004	22	@	-	en␣
jn016:004	23a	(@)	-	ole␣
jn016:004	23a	@	-	sanonut␣
jn016:004	19	@	-	teille␣
jn016:004	21	@	-	alusta
jn016:004	20	%case	LOC	
jn016:004	-	(,)	-	,␣
jn016:004	24	@	-	koska␣
jn016:004	27a	(@)	-	minä␣
jn016:004	27a	@	-	olin␣
jn016:004	26	@	-	teidän␣
jn016:004	25	@	-	kanssanne
jn016:004	-	(.)	-	.␣
jn016:005	jn016:005	jn016:005	VERSE	Jh␣16:5␣
jn016:005	2	@	-	Mutta␣
jn016:005	1	@	-	nyt␣
jn016:005	3	(@)	-	minä␣
jn016:005	3	@	-	menen␣
jn016:005	5	@	-	hänen␣
jn016:005	4	@	-	tykönsä
jn016:005	-	(,)	-	,␣
jn016:005	5	@	-	joka␣
jn016:005	6	(@)	-	on␣
jn016:005	7a	@	-	minut␣
jn016:005	6	@	-	lähettänyt
jn016:005	-	(,)	-	,␣
jn016:005	9	@	-	eikä␣
jn016:005	8	%clitic	kA	
jn016:005	9	@	-	kukaan␣
jn016:005	11	@	-	teistä␣
jn016:005	10	%case	LOC	
jn016:005	12	@	-	kysy␣
jn016:005	13a	@	-	minulta
jn016:005	-	(:)	-	:␣
jn016:005	-	(@)	-	'
jn016:005	14	@	-	Mihin␣
jn016:005	15a	(@)	-	sinä␣
jn016:005	15a	@	-	menet
jn016:005	-	(?)	-	?
jn016:005	-	(@)	-	'␣
jn016:006	jn016:006	jn016:006	VERSE	Jh␣16:6␣
jn016:006	1	@	-	Mutta␣
jn016:006	2	@	-	koska␣
jn016:006	4	(@)	-	minä␣
jn016:006	4	(@)	-	olen␣
jn016:006	3	@	-	tämän␣
jn016:006	5	@	-	teille␣
jn016:006	4	@	-	puhunut
jn016:006	-	(,)	-	,␣
jn016:006	8	@	-	täyttää␣
jn016:006	(6) 7	@	-	murhe␣
jn016:006	9	@	-	teidän␣
jn016:006	(10) 11a	@	-	sydämenne
jn016:006	-	(.)	-	.␣
jn016:007	jn016:007	jn016:007	VERSE	Jh␣16:7␣
jn016:007	1	@	-	Kuitenkin␣
jn016:007	2	@	-	minä␣
jn016:007	5	@	-	sanon␣
jn016:007	6a	@	-	teille␣
jn016:007	(3) 4	@	-	totuuden
jn016:007	-	(:)	-	:␣
jn016:007	8	@	-	teille␣
jn016:007	7	@	-	on␣
jn016:007	7	@	-	hyväksi
jn016:007	-	(,)	-	,␣
jn016:007	9	@	-	että␣
jn016:007	10	@	-	minä␣
jn016:007	11a	@	-	menen␣
jn016:007	11a	@	-	pois
jn016:007	-	(.)	-	.␣
jn016:007	13	@	-	Sillä␣
jn016:007	12 14	@	-	ellen␣
jn016:007	15a	(@)	-	minä␣
jn016:007	15a	@	-	mene␣
jn016:007	15a	@	-	pois
jn016:007	-	(,)	-	,␣
jn016:007	18	@	-	ei␣
jn016:007	(16) 17	@	-	Puolustaja␣
jn016:007	19	@	-	tule␣
jn016:007	21a	@	-	teidän␣
jn016:007	20	@	-	tykönne
jn016:007	-	(;)	-	;␣
jn016:007	23	@	-	mutta␣
jn016:007	22	@	-	jos␣
jn016:007	24a	(@)	-	minä␣
jn016:007	24a	@	-	menen
jn016:007	-	(,)	-	,␣
jn016:007	-	(@)	-	niin␣
jn016:007	25	(@)	-	minä␣
jn016:007	26	@	-	hänet␣
jn016:007	28a	@	-	teille␣
jn016:007	27	%case	LOC	
jn016:007	25	@	-	lähetän
jn016:007	-	(.)	-	.␣
jn016:008	jn016:008	jn016:008	VERSE	Jh␣16:8␣
jn016:008	1	@	-	Ja␣
jn016:008	2	(@)	-	kun␣
jn016:008	3	@	-	hän␣
jn016:008	2	@	-	tulee
jn016:008	-	(,)	-	,␣
jn016:008	-	(@)	-	niin␣
jn016:008	4	(@)	-	hän␣
jn016:008	4	@	-	näyttää␣
jn016:008	(5) 6	@	-	maailmalle␣
jn016:008	4	@	-	todeksi␣
jn016:008	8	@	-	synnin␣
jn016:008	7	%case	GEN	
jn016:008	9	@	-	ja␣
jn016:008	11	@	-	vanhurskauden␣
jn016:008	10	%case	GEN	
jn016:008	12	@	-	ja␣
jn016:008	14a	@	-	tuomion
jn016:008	13	%case	GEN	
jn016:008	-	(:)	-	:␣
jn016:009	jn016:009	jn016:009	VERSE	Jh␣16:9␣
jn016:009	2	@	-	synnin
jn016:009	1	%case	GEN	
jn016:009	(3a)	-	UNTRANSLATED	
jn016:009	-	(,)	-	,␣
jn016:009	4	@	-	koska␣
jn016:009	6	(@)	-	he␣
jn016:009	5	@	-	eivät␣
jn016:009	6	@	-	usko␣
jn016:009	8a	@	-	minuun
jn016:009	7	%case	LOC	
jn016:009	-	(;)	-	;␣
jn016:010	jn016:010	jn016:010	VERSE	Jh␣16:10␣
jn016:010	2	@	-	vanhurskauden
jn016:010	1	%case	GEN	
jn016:010	(3a)	-	UNTRANSLATED	
jn016:010	-	(,)	-	,␣
jn016:010	4	@	-	koska␣
jn016:010	8	(@)	-	minä␣
jn016:010	8	@	-	menen␣
jn016:010	(6) 7	@	-	Isän␣
jn016:010	5	@	-	tykö
jn016:010	-	(,)	-	,␣
jn016:010	10	@	-	ettekä␣
jn016:010	9	%clitic	kA	
jn016:010	11	(@)	-	te␣
jn016:010	10	@	-	enää␣
jn016:010	12a	@	-	minua␣
jn016:010	11	@	-	näe
jn016:010	-	(;)	-	;␣
jn016:011	jn016:011	jn016:011	VERSE	Jh␣16:11␣
jn016:011	2	@	-	ja␣
jn016:011	3a	@	-	tuomion
jn016:011	1	%case	GEN	
jn016:011	-	(,)	-	,␣
jn016:011	4	@	-	koska␣
jn016:011	9	@	-	tämän␣
jn016:011	(7) 8	@	-	maailman␣
jn016:011	(5) 6	@	-	ruhtinas␣
jn016:011	10a	(@)	-	on␣
jn016:011	10a	@	-	tuomittu
jn016:011	-	(.)	-	.␣
jn016:012	jn016:012	jn016:012	VERSE	Jh␣16:12␣
jn016:012	3	(@)	-	Minulla␣
jn016:012	3	@	-	on␣
jn016:012	1	@	-	vielä␣
jn016:012	2	@	-	paljon␣
jn016:012	5a	@	-	sanottavaa␣
jn016:012	4	@	-	teille
jn016:012	-	(,)	-	,␣
jn016:012	6	@	-	mutta␣
jn016:012	8	(@)	-	te␣
jn016:012	7	@	-	ette␣
jn016:012	8	@	-	voi␣
jn016:012	10a	@	-	nyt␣
jn016:012	-	(@)	-	sitä␣
jn016:012	9	@	-	kantaa
jn016:012	-	(.)	-	.␣
jn016:013	jn016:013	jn016:013	VERSE	Jh␣16:13␣
jn016:013	2	@	-	Mutta␣
jn016:013	1	@	-	kun␣
jn016:013	4a	@	-	hän␣
jn016:013	3	@	-	tulee
jn016:013	-	(,)	-	,␣
jn016:013	(7) 8a	@	-	totuuden␣
jn016:013	(5) 6	@	-	Henki
jn016:013	-	(,)	-	,␣
jn016:013	9	@	-	johdattaa␣
jn016:013	9	(@)	-	hän␣
jn016:013	10	@	-	teidät␣
jn016:013	14b	@	-	kaikkeen␣
jn016:013	(12b) 13b	@	-	totuuteen
jn016:013	11b	%case	LOC	
jn016:013	14c	.	-	.␣
jn016:013	16	@	-	Sillä␣
jn016:013	-	(@)	-	se
jn016:013	-	(,)	-	,␣
jn016:013	-	(@)	-	mitä␣
jn016:013	17	(@)	-	hän␣
jn016:013	17	@	-	puhuu
jn016:013	-	(,)	-	,␣
jn016:013	15	@	-	ei␣
jn016:013	-	(@)	-	ole␣
jn016:013	19a	(@)	-	hänestä␣
jn016:013	19a	@	-	itsestään
jn016:013	18	%case	LOC	
jn016:013	-	(;)	-	;␣
jn016:013	20	@	-	vaan␣
jn016:013	21	@	-	minkä␣
jn016:013	22	(@)	-	hän␣
jn016:013	22	@	-	kuulee
jn016:013	-	(,)	-	,␣
jn016:013	-	(@)	-	sen␣
jn016:013	23	(@)	-	hän␣
jn016:013	23	@	-	puhuu
jn016:013	-	(,)	-	,␣
jn016:013	24	@	-	ja␣
jn016:013	(25) 26	@	-	tulevaiset␣
jn016:013	27	(@)	-	hän␣
jn016:013	28a	@	-	teille␣
jn016:013	27	@	-	julistaa
jn016:013	-	(.)	-	.␣
jn016:014	jn016:014	jn016:014	VERSE	Jh␣16:14␣
jn016:014	1	@	-	Hän␣
jn016:014	3a	(@)	-	on␣
jn016:014	2	@	-	minut␣
jn016:014	3a	@	-	kirkastava
jn016:014	-	(,)	-	,␣
jn016:014	4	@	-	sillä␣
jn016:014	8	(@)	-	hän␣
jn016:014	8	@	-	ottaa␣
jn016:014	(6) 7	@	-	minun␣
jn016:014	(6) 7	@	-	omastani␣
jn016:014	5	%case	LOC	
jn016:014	9	@	-	ja␣
jn016:014	10	@	-	julistaa␣
jn016:014	11a	@	-	teille
jn016:014	-	(.)	-	.␣
jn016:015	jn016:015	jn016:015	VERSE	Jh␣16:15␣
jn016:015	1	@	-	Kaikki
jn016:015	-	(,)	-	,␣
jn016:015	2	@	-	mitä␣
jn016:015	(4) 5	@	-	Isällä␣
jn016:015	3	@	-	on
jn016:015	-	(,)	-	,␣
jn016:015	7a	@	-	on␣
jn016:015	6	@	-	minun
jn016:015	-	(;)	-	;␣
jn016:015	8 9	@	-	sentähden␣
jn016:015	10	(@)	-	minä␣
jn016:015	10	@	-	sanoin
jn016:015	-	(,)	-	,␣
jn016:015	11	@	-	että␣
jn016:015	15	(@)	-	hän␣
jn016:015	15	@	-	ottaa␣
jn016:015	(13) 14	@	-	minun␣
jn016:015	(13) 14	@	-	omastani␣
jn016:015	12	%case	LOC	
jn016:015	16	@	-	ja␣
jn016:015	17	@	-	julistaa␣
jn016:015	18a	@	-	teille
jn016:015	-	(.)	-	.␣
jn016:016	jn016:016	jn016:016	VERSE	Jh␣16:16␣
jn016:016	1	@	-	Vähän␣
jn016:016	1	(@)	-	aikaa
jn016:016	-	(,)	-	,␣
jn016:016	2	@	-	niin␣
jn016:016	4	(@)	-	te␣
jn016:016	3	@	-	ette␣
jn016:016	3	@	-	enää␣
jn016:016	5a	@	-	minua␣
jn016:016	4	@	-	näe
jn016:016	-	(,)	-	,␣
jn016:016	6	@	-	ja␣
jn016:016	7	@	-	taas␣
jn016:016	8	@	-	vähän␣
jn016:016	8	@	-	aikaa
jn016:016	-	(,)	-	,␣
jn016:016	9	@	-	niin␣
jn016:016	10	(@)	-	te␣
jn016:016	10	@	-	näette␣
jn016:016	11a	@	-	minut
jn016:016	-	(.)	-	.
jn016:016	-	(@)	-	"␣
jn016:017	jn016:017	jn016:017	VERSE	Jh␣16:17␣
jn016:017	2	@	-	Silloin␣
jn016:017	-	(@)	-	muutamat␣
jn016:017	6	@	-	hänen␣
jn016:017	(4) 5	@	-	opetuslapsistansa␣
jn016:017	3	%case	LOC	
jn016:017	1	@	-	sanoivat␣
jn016:017	8a	@	-	toisilleen
jn016:017	7	%case	LOC	
jn016:017	-	(:)	-	:␣
jn016:017	-	(@)	-	"
jn016:017	9	@	-	Mitä␣
jn016:017	11	@	-	se␣
jn016:017	10	@	-	tarkoittaa
jn016:017	-	(,)	-	,␣
jn016:017	12	@	-	kun␣
jn016:017	13	(@)	-	hän␣
jn016:017	13	@	-	sanoo␣
jn016:017	14a	@	-	meille
jn016:017	-	(:)	-	:␣
jn016:017	-	(@)	-	'
jn016:017	15	@	-	Vähän␣
jn016:017	15	(@)	-	aikaa
jn016:017	-	(,)	-	,␣
jn016:017	16	@	-	niin␣
jn016:017	18	(@)	-	te␣
jn016:017	17	@	-	ette␣
jn016:017	19a	@	-	minua␣
jn016:017	18	@	-	näe
jn016:017	-	(,)	-	,␣
jn016:017	20	@	-	ja␣
jn016:017	21	@	-	taas␣
jn016:017	22	@	-	vähän␣
jn016:017	22	(@)	-	aikaa
jn016:017	-	(,)	-	,␣
jn016:017	23	@	-	niin␣
jn016:017	24	(@)	-	te␣
jn016:017	24	@	-	näette␣
jn016:017	25a	@	-	minut
jn016:017	-	(@)	-	'
jn016:017	-	(,)	-	,␣
jn016:017	26a	@	-	ja
jn016:017	27	:	-	:␣
jn016:017	-	(@)	-	'
jn016:017	28	(@)	-	Minä␣
jn016:017	28	@	-	menen␣
jn016:017	(30) 31a	@	-	Isän␣
jn016:017	29	@	-	tykö
jn016:017	-	(@)	-	'
jn016:017	-	(?)	-	?
jn016:017	-	(@)	-	"␣
jn016:018	jn016:018	jn016:018	VERSE	Jh␣16:18␣
jn016:018	2a	@	-	Niin␣
jn016:018	1	(@)	-	he␣
jn016:018	1	@	-	sanoivat
jn016:018	-	(:)	-	:␣
jn016:018	-	(@)	-	"
jn016:018	3	@	-	Mitä␣
jn016:018	5a	@	-	se␣
jn016:018	4	@	-	tarkoittaa
jn016:018	-	(,)	-	,␣
jn016:018	6	@	-	kun␣
jn016:018	7a	(@)	-	hän␣
jn016:018	7a	@	-	sanoo
jn016:018	-	(:)	-	:␣
jn016:018	-	(@)	-	'
jn016:018	(8) 9a	@	-	Vähän␣
jn016:018	(8) 9a	(@)	-	aikaa
jn016:018	-	(@)	-	'
jn016:018	9b	?	-	?␣
jn016:018	10	@	-	Emme␣
jn016:018	11	@	-	ymmärrä
jn016:018	-	(,)	-	,␣
jn016:018	12	@	-	mitä␣
jn016:018	13a	(@)	-	hän␣
jn016:018	13a	@	-	puhuu
jn016:018	-	(.)	-	.
jn016:018	-	(@)	-	"␣
jn016:019	jn016:019	jn016:019	VERSE	Jh␣16:19␣
jn016:019	(2a) 3	@	-	Jeesus␣
jn016:019	1a	@	-	huomasi␣
jn016:019	(4)	-	UNTRANSLATED	
jn016:019	5	(@)	-	heidän␣
jn016:019	5	@	-	tahtovan␣
jn016:019	7a	@	-	kysyä␣
jn016:019	6	@	-	häneltä␣
jn016:019	8	@	-	ja␣
jn016:019	9	@	-	sanoi␣
jn016:019	10a	@	-	heille
jn016:019	-	(:)	-	:␣
jn016:019	-	(@)	-	"
jn016:019	12	@	-	Sitäkö␣
jn016:019	11	%case	PTV	
jn016:019	13	(@)	-	te␣
jn016:019	13	@	-	kyselette␣
jn016:019	15	@	-	keskenänne
jn016:019	14	%case	?	
jn016:019	-	(,)	-	,␣
jn016:019	16	@	-	että␣
jn016:019	17a	(@)	-	minä␣
jn016:019	17a	@	-	sanoin
jn016:019	-	(:)	-	:␣
jn016:019	-	(@)	-	'
jn016:019	18	@	-	Vähän␣
jn016:019	18	(@)	-	aikaa
jn016:019	-	(,)	-	,␣
jn016:019	19	@	-	niin␣
jn016:019	21	(@)	-	te␣
jn016:019	20	@	-	ette␣
jn016:019	22a	@	-	minua␣
jn016:019	21	@	-	näe
jn016:019	-	(,)	-	,␣
jn016:019	23	@	-	ja␣
jn016:019	24	@	-	taas␣
jn016:019	25	@	-	vähän␣
jn016:019	25	(@)	-	aikaa
jn016:019	-	(,)	-	,␣
jn016:019	26	@	-	niin␣
jn016:019	27	(@)	-	te␣
jn016:019	27	@	-	näette␣
jn016:019	28a	@	-	minut
jn016:019	-	(@)	-	'
jn016:019	-	(?)	-	?␣
jn016:020	jn016:020	jn016:020	VERSE	Jh␣16:20␣
jn016:020	1	@	-	Totisesti
jn016:020	-	(,)	-	,␣
jn016:020	2	@	-	totisesti␣
jn016:020	3	(@)	-	minä␣
jn016:020	3	@	-	sanon␣
jn016:020	4	@	-	teille
jn016:020	5	:	-	:␣
jn016:020	9a	@	-	te␣
jn016:020	tasp%6	@	-	joudutte␣
jn016:020	6	@	-	itkemään␣
jn016:020	7	@	-	ja␣
jn016:020	8	@	-	valittamaan
jn016:020	-	(,)	-	,␣
jn016:020	11	@	-	mutta␣
jn016:020	(10) 12	@	-	maailma␣
jn016:020	13a	(@)	-	on␣
jn016:020	13a	@	-	iloitseva
jn016:020	-	(;)	-	;␣
jn016:020	14	@	-	te␣
jn016:020	15a	@	-	tulette␣
jn016:020	15a	@	-	murheellisiksi
jn016:020	-	(,)	-	,␣
jn016:020	16	@	-	mutta␣
jn016:020	19	@	-	teidän␣
jn016:020	(17) 18	@	-	murheenne␣
jn016:020	22a	(@)	-	on␣
jn016:020	22a	@	-	muuttuva␣
jn016:020	21	@	-	iloksi
jn016:020	20	%case	TRA	
jn016:020	-	(.)	-	.␣
jn016:021	jn016:021	jn016:021	VERSE	Jh␣16:21␣
jn016:021	3	@	-	Kun␣
jn016:021	(1) 2	@	-	vaimo␣
jn016:021	4	@	-	synnyttää
jn016:021	-	(,)	-	,␣
jn016:021	6a	@	-	on␣
jn016:021	6a	(@)	-	hänellä␣
jn016:021	5	@	-	murhe
jn016:021	-	(,)	-	,␣
jn016:021	7	@	-	koska␣
jn016:021	11a	@	-	hänen␣
jn016:021	10 (9)	@	-	hetkensä␣
jn016:021	8	(@)	-	on␣
jn016:021	8	@	-	tullut
jn016:021	-	(;)	-	;␣
jn016:021	13	@	-	mutta␣
jn016:021	12	@	-	kun␣
jn016:021	14	(@)	-	hän␣
jn016:021	14	(@)	-	on␣
jn016:021	14	@	-	synnyttänyt␣
jn016:021	(15) 16a	@	-	lapsen
jn016:021	-	(,)	-	,␣
jn016:021	17	@	-	ei␣
jn016:021	18	(@)	-	hän␣
jn016:021	17	@	-	enää␣
jn016:021	18	@	-	muista␣
jn016:021	(19) 20	@	-	ahdistustaan␣
jn016:021	22	@	-	sen␣
jn016:021	23	@	-	ilon␣
jn016:021	21	@	-	tähden
jn016:021	-	(,)	-	,␣
jn016:021	24	@	-	että␣
jn016:021	26	@	-	ihminen␣
jn016:021	25	(@)	-	on␣
jn016:021	25	@	-	syntynyt␣
jn016:021	(28) 29a	@	-	maailmaan
jn016:021	27	%case	LOC	
jn016:021	-	(.)	-	.␣
jn016:022	jn016:022	jn016:022	VERSE	Jh␣16:22␣
jn016:022	3	@	-	Niin␣
jn016:022	7a	@	-	on␣
jn016:022	(5)	-	UNTRANSLATED	
jn016:022	1	@	-	myös␣
jn016:022	2	@	-	teillä␣
jn016:022	4	@	-	nyt␣
jn016:022	6	@	-	murhe
jn016:022	-	(;)	-	;␣
jn016:022	9	@	-	mutta␣
jn016:022	10	(@)	-	minä␣
jn016:022	10	(@)	-	olen␣
jn016:022	8	@	-	taas␣
jn016:022	10	@	-	näkevä␣
jn016:022	11a	@	-	teidät
jn016:022	-	(,)	-	,␣
jn016:022	12	@	-	ja␣
jn016:022	14	@	-	teidän␣
jn016:022	(15) 16a	@	-	sydämenne␣
jn016:022	13	(@)	-	on␣
jn016:022	13	@	-	iloitseva
jn016:022	-	(,)	-	,␣
jn016:022	21	@	-	eikä␣
jn016:022	17	%clitic	kA	
jn016:022	21	@	-	kukaan␣
jn016:022	22	@	-	ota␣
jn016:022	24a	@	-	teiltä␣
jn016:022	23	%case	LOC	
jn016:022	22	@	-	pois␣
jn016:022	20	@	-	teidän␣
jn016:022	(18) 19	@	-	iloanne
jn016:022	-	(.)	-	.␣
jn016:023	jn016:023	jn016:023	VERSE	Jh␣16:23␣
jn016:023	1	@	-	Ja␣
jn016:023	3	@	-	sinä␣
jn016:023	(4) 5	@	-	päivänä␣
jn016:023	2	%case	ESS	
jn016:023	8	(@)	-	te␣
jn016:023	7	@	-	ette␣
jn016:023	6	@	-	minulta␣
jn016:023	9a	@	-	mitään␣
jn016:023	8	@	-	kysy
jn016:023	-	(.)	-	.␣
jn016:023	10	@	-	Totisesti
jn016:023	-	(,)	-	,␣
jn016:023	11	@	-	totisesti␣
jn016:023	12	(@)	-	minä␣
jn016:023	12	@	-	sanon␣
jn016:023	13a	@	-	teille
jn016:023	-	(:)	-	:␣
jn016:023	14	@	-	jos␣
jn016:023	16	(@)	-	te␣
jn016:023	16	@	-	anotte␣
jn016:023	15	@	-	jotakin␣
jn016:023	(17) 18	@	-	Isältä
jn016:023	-	(,)	-	,␣
jn016:023	23	(@)	-	on␣
jn016:023	23	(@)	-	hän␣
jn016:023	-	(@)	-	sen␣
jn016:023	24a	@	-	teille␣
jn016:023	23	@	-	antava␣
jn016:023	22	@	-	minun␣
jn016:023	(20) 21	@	-	nimessäni
jn016:023	19	%case	LOC	
jn016:023	-	(.)	-	.␣
jn016:024	jn016:024	jn016:024	VERSE	Jh␣16:24␣
jn016:024	2	@	-	Tähän␣
jn016:024	1	@	-	asti␣
jn016:024	4	(@)	-	te␣
jn016:024	3	@	-	ette␣
jn016:024	4	(@)	-	ole␣
jn016:024	4	@	-	anoneet␣
jn016:024	5	@	-	mitään␣
jn016:024	9a	@	-	minun␣
jn016:024	(7) 8	@	-	nimessäni
jn016:024	6	%case	LOC	
jn016:024	-	(;)	-	;␣
jn016:024	10	@	-	anokaa
jn016:024	-	(,)	-	,␣
jn016:024	11	@	-	niin␣
jn016:024	12a	(@)	-	te␣
jn016:024	12a	@	-	saatte
jn016:024	-	(,)	-	,␣
jn016:024	13	@	-	että␣
jn016:024	16	@	-	teidän␣
jn016:024	(14) 15	@	-	ilonne␣
jn016:024	17	@	-	olisi␣
jn016:024	18a	@	-	täydellinen
jn016:024	-	(.)	-	.␣
jn016:025	jn016:025	jn016:025	VERSE	Jh␣16:25␣
jn016:025	1	@	-	Tämän␣
jn016:025	4	(@)	-	minä␣
jn016:025	4	(@)	-	olen␣
jn016:025	4	@	-	puhunut␣
jn016:025	5a	@	-	teille␣
jn016:025	3	@	-	kuvauksilla
jn016:025	2	%case	LOC	
jn016:025	-	(;)	-	;␣
jn016:025	-	(@)	-	mutta␣
jn016:025	6	@	-	tulee␣
jn016:025	7	@	-	aika
jn016:025	-	(,)	-	,␣
jn016:025	8	@	-	jolloin␣
jn016:025	12	(@)	-	minä␣
jn016:025	9	@	-	en␣
jn016:025	12	@	-	puhu␣
jn016:025	13a	@	-	teille␣
jn016:025	9	@	-	enää␣
jn016:025	11	@	-	kuvauksilla
jn016:025	10	%case	LOC	
jn016:025	-	(,)	-	,␣
jn016:025	14	@	-	vaan␣
jn016:025	15	@	-	avonaisesti␣
jn016:025	19	@	-	julistan␣
jn016:025	20a	@	-	teille␣
jn016:025	19	@	-	sanomaa␣
jn016:025	(17) 18	@	-	Isästä
jn016:025	16	%case	LOC	
jn016:025	-	(.)	-	.␣
jn016:026	jn016:026	jn016:026	VERSE	Jh␣16:26␣
jn016:026	2	@	-	Sinä␣
jn016:026	(3) 4	@	-	päivänä␣
jn016:026	1	%case	ESS	
jn016:026	9a	(@)	-	te␣
jn016:026	9a	@	-	anotte␣
jn016:026	8	@	-	minun␣
jn016:026	(6) 7	@	-	nimessäni
jn016:026	5	%case	LOC	
jn016:026	-	(;)	-	;␣
jn016:026	11	@	-	enkä␣
jn016:026	10	%clitic	kA	
jn016:026	12	(@)	-	minä␣
jn016:026	12	@	-	sano␣
jn016:026	13	@	-	teille
jn016:026	-	(,)	-	,␣
jn016:026	14	@	-	että␣
jn016:026	15	@	-	minä␣
jn016:026	16	(@)	-	olen␣
jn016:026	16	@	-	rukoileva␣
jn016:026	(17) 18	@	-	Isää␣
jn016:026	20a	@	-	teidän␣
jn016:026	19	@	-	edestänne
jn016:026	-	(;)	-	;␣
jn016:027	jn016:027	jn016:027	VERSE	Jh␣16:27␣
jn016:027	2	@	-	sillä␣
jn016:027	(3) 4	@	-	Isä␣
jn016:027	1	@	-	itse␣
jn016:027	5	@	-	rakastaa␣
jn016:027	6a	@	-	teitä
jn016:027	-	(,)	-	,␣
jn016:027	7	@	-	sentähden␣
jn016:027	7	@	-	että␣
jn016:027	8	@	-	te␣
jn016:027	10	(@)	-	olette␣
jn016:027	9	@	-	minua␣
jn016:027	10	@	-	rakastaneet␣
jn016:027	11	@	-	ja␣
jn016:027	12	@	-	uskoneet␣
jn016:027	(13)	-	UNTRANSLATED	
jn016:027	14	@	-	minun␣
jn016:027	18a	@	-	lähteneen␣
jn016:027	(16a) 17	@	-	Jumalan␣
jn016:027	15a	@	-	tyköä
jn016:027	-	(.)	-	.␣
jn016:028	jn016:028	jn016:028	VERSE	Jh␣16:28␣
jn016:028	1	(@)	-	Minä␣
jn016:028	1	(@)	-	olen␣
jn016:028	1	@	-	lähtenyt␣
jn016:028	(3) 4	@	-	Isästä␣
jn016:028	2b	%case	LOC	
jn016:028	5	@	-	ja␣
jn016:028	6	@	-	tullut␣
jn016:028	(8) 9a	@	-	maailmaan
jn016:028	7	%case	LOC	
jn016:028	-	(;)	-	;␣
jn016:028	10	@	-	jälleen␣
jn016:028	11	(@)	-	minä␣
jn016:028	11	@	-	jätän␣
jn016:028	(12) 13	@	-	maailman␣
jn016:028	14	@	-	ja␣
jn016:028	15	@	-	menen␣
jn016:028	(17) 18a	@	-	Isän␣
jn016:028	16	@	-	tykö
jn016:028	-	(.)	-	.
jn016:028	-	(@)	-	"␣
jn016:029	jn016:029	jn016:029	VERSE	Jh␣16:29␣
jn016:029	4a	@	-	Hänen␣
jn016:029	(2) 3	@	-	opetuslapsensa␣
jn016:029	1	@	-	sanoivat
jn016:029	-	(:)	-	:␣
