1c001:001	1c001:001	1c001:001	VERSE	1Kr␣1:1␣
1c014:030	1	@	-	jos␣
1c014:030	3	(@)	-	joku␣
1c014:030	3	@	-	toinen␣
1c014:030	5a	(@)	-	siinä␣
1c014:030	5a	@	-	istuva␣
1c014:030	4	@	-	saa␣
1c014:030	4	@	-	ilmestyksen
1c014:030	-	(,)	-	,␣
1c014:030	8a	@	-	vaietkoon␣
1c014:030	(6) 7	@	-	ensimmäinen
1c014:030	8b	.	-	.␣
1c014:031	1c014:031	1c014:031	VERSE	1Kr␣14:31␣
1c014:031	2	@	-	Sillä␣
1c014:031	1	(@)	-	te␣
1c014:031	1	@	-	saatatte␣
1c014:031	5	@	-	kaikki␣
1c014:031	6a	@	-	profetoida
1c014:031	-	(,)	-	,␣
1c014:031	4	@	-	toinen␣
1c014:031	4	@	-	toisenne␣
1c014:031	3	@	-	jälkeen
1c014:031	6b	,	-	,␣
1c014:031	7	@	-	että␣
1c014:031	8	@	-	kaikki␣
1c014:031	9	@	-	saisivat␣
1c014:031	9	@	-	opetusta␣
1c014:031	10	@	-	ja␣
1c014:031	11	@	-	kaikki␣
1c014:031	12a	@	-	kehoitusta
1c014:031	12b	.	-	.␣
1c014:032	1c014:032	1c014:032	VERSE	1Kr␣14:32␣
1c014:032	1	@	-	Ja␣
1c014:032	3	@	-	profeettain␣
1c014:032	2	@	-	henget␣
1c014:032	5a	@	-	ovat␣
1c014:032	4	@	-	profeetoille␣
1c014:032	5a	@	-	alamaiset
1c014:032	5b	;	-	;␣
1c014:033	1c014:033	1c014:033	VERSE	1Kr␣14:33␣
1c014:033	2	@	-	sillä␣
1c014:033	1	@	-	ei␣
1c014:033	(5) 6	@	-	Jumala␣
1c014:033	3	@	-	ole␣
1c014:033	4	@	-	epäjärjestyksen
1c014:033	-	(,)	-	,␣
1c014:033	7	@	-	vaan␣
1c014:033	8a	@	-	rauhan␣
1c014:033	-	(@)	-	Jumala
1c014:033	8b	.	-	.␣
1c014:033	9	@	-	Niinkuin␣
1c014:033	11	@	-	kaikissa␣
1c014:033	(14) 15	@	-	pyhien␣
1c014:033	(12) 13	@	-	seurakunnissa
1c014:033	10	%case	LOC	
1c014:033	-	(,)	-	,␣
1c014:034	1c014:034	1c014:034	VERSE	1Kr␣14:34␣
1c014:034	6a	@	-	olkoot␣
1c014:034	(1) 2	@	-	vaimot␣
1c014:034	6a	@	-	vaiti␣
1c014:034	-	(@)	-	teidänkin␣
1c014:034	(4) 5	@	-	seurakunnankokouksissanne
1c014:034	3	%case	LOC	
1c014:034	6b	,	-	,␣
1c014:034	8	@	-	sillä␣
1c014:034	10	@	-	heidän␣
1c014:034	7	@	-	ei␣
1c014:034	9	@	-	ole␣
1c014:034	9	@	-	lupa␣
1c014:034	11a	@	-	puhua
1c014:034	11b	,	-	,␣
1c014:034	12	@	-	vaan␣
1c014:034	13a	@	-	olkoot␣
1c014:034	13a	@	-	alamaisia
1c014:034	13b	,	-	,␣
1c014:034	14	@	-	niinkuin␣
1c014:034	(16) 17	@	-	lakikin␣
1c014:034	15	%clitic	kin	
1c014:034	18a	@	-	sanoo
1c014:034	18b	.	-	.␣
1c014:035	1c014:035	1c014:035	VERSE	1Kr␣14:35␣
1c014:035	2	@	-	Mutta␣
1c014:035	1	@	-	jos␣
1c014:035	5a	(@)	-	he␣
1c014:035	5a	@	-	tahtovat␣
1c014:035	4	@	-	tietoa␣
1c014:035	3	@	-	jostakin
1c014:035	-	(,)	-	,␣
1c014:035	-	(@)	-	niin␣
1c014:035	11a	@	-	kysykööt␣
1c014:035	7	@	-	kotonaan␣
1c014:035	6	%case	?	
1c014:035	9	@	-	omilta␣
1c014:035	10 (8)	@	-	miehiltään
1c014:035	11b	,	-	,␣
1c014:035	13	@	-	sillä␣
1c014:035	12	@	-	häpeällistä␣
1c014:035	14	@	-	on␣
1c014:035	15	@	-	naisen␣
1c014:035	16	@	-	puhua␣
1c014:035	18a	@	-	seurakunnassa
1c014:035	17	%case	LOC	
1c014:035	18b	.	-	.␣
1c014:036	1c014:036	1c014:036	VERSE	1Kr␣14:36␣
1c014:036	1	@	-	Vai␣
1c014:036	3	@	-	teistäkö␣
1c014:036	2	%case	LOC	
1c014:036	(6) 7	@	-	Jumalan␣
1c014:036	(4) 5	@	-	sana␣
1c014:036	8a	(@)	-	on␣
1c014:036	8a	@	-	lähtenyt
1c014:036	-	(?)	-	?␣
1c014:036	9	@	-	Vai␣
1c014:036	12	@	-	ainoastaan␣
1c014:036	11	@	-	teidänkö␣
1c014:036	10	@	-	tykönne␣
1c014:036	13a	(@)	-	se␣
1c014:036	13a	(@)	-	on␣
1c014:036	13a	@	-	tullut
1c014:036	-	(?)	-	?␣
1c014:037	1c014:037	1c014:037	VERSE	1Kr␣14:37␣
1c014:037	1	@	-	Jos␣
1c014:037	2	@	-	joku␣
1c014:037	3	@	-	luulee␣
1c014:037	5	@	-	olevansa␣
1c014:037	4	@	-	profeetta␣
1c014:037	6	@	-	tai␣
1c014:037	7a	@	-	hengellinen
1c014:037	-	(,)	-	,␣
1c014:037	-	(@)	-	niin␣
1c014:037	8	@	-	tietäköön
1c014:037	-	(,)	-	,␣
1c014:037	12	@	-	että␣
1c014:037	9	@	-	mitä␣
1c014:037	10	(@)	-	minä␣
1c014:037	10	@	-	kirjoitan␣
1c014:037	11	@	-	teille
1c014:037	-	(,)	-	,␣
1c014:037	14	(@)	-	se␣
1c014:037	14	@	-	on␣
1c014:037	13	@	-	Herran␣
1c014:037	15a	@	-	käsky
1c014:037	15b	.	-	.␣
1c014:038	1c014:038	1c014:038	VERSE	1Kr␣14:38␣
1c014:038	2	@	-	Mutta␣
1c014:038	1	@	-	jos␣
1c014:038	3	@	-	joku␣
1c014:038	4a	@	-	ei␣
1c014:038	-	(@)	-	sitä␣
1c014:038	4a	@	-	ymmärrä
1c014:038	-	(,)	-	,␣
1c014:038	-	(@)	-	niin␣
1c014:038	5a	(@)	-	olkoon␣
1c014:038	5a	@	-	ymmärtämättä
1c014:038	5b	.	-	.␣
1c014:039	1c014:039	1c014:039	VERSE	1Kr␣14:39␣
1c014:039	1a	@	-	Sentähden
1c014:039	1b	,	-	,␣
1c014:039	2a	@	-	veljeni
1c014:039	3a	%pers	?	
1c014:039	3b 3c	,	-	,␣
1c014:039	4	@	-	harrastakaa␣
1c014:039	(5) 6	@	-	profetoimista␣
1c014:039	10	@	-	älkääkä␣
1c014:039	7	%clitic	kA	
1c014:039	11	@	-	estäkö␣
1c014:039	12a	@	-	kielillä␣
1c014:039	(8) 9	@	-	puhumasta
1c014:039	12b	.	-	.␣
1c014:040	1c014:040	1c014:040	VERSE	1Kr␣14:40␣
1c014:040	2	@	-	Mutta␣
1c014:040	1	@	-	kaikki␣
1c014:040	7a	@	-	tapahtukoon␣
1c014:040	3	@	-	säädyllisesti␣
1c014:040	4	@	-	ja␣
1c014:040	6	@	-	järjestyksessä
1c014:040	5	%case	LOC	
1c014:040	7b	.	-	.␣
1c015:001	1c015:001	1c015:001	VERSE	1Kr␣15:1␣
1c015:001	4a	@	-	Veljet
1c015:001	(2)	-	UNTRANSLATED	
1c015:001	-	(,)	-	,␣
1c015:001	1	(@)	-	minä␣
1c015:001	tasp%1	@	-	johdatan␣
1c015:001	3a	@	-	teidät␣
1c015:001	1	@	-	tuntemaan␣
1c015:001	5	@	-	sen␣
1c015:001	6	@	-	evankeliumin
1c015:001	-	(,)	-	,␣
1c015:001	7	@	-	jonka␣
1c015:001	8	(@)	-	minä␣
1c015:001	9a	@	-	teille␣
1c015:001	8	@	-	julistin
1c015:001	9b	,	-	,␣
1c015:001	10	@	-	jonka␣
1c015:001	12a	(@)	-	te␣
1c015:001	11	@	-	myöskin␣
1c015:001	12a	(@)	-	olette␣
1c015:001	12a	@	-	ottaneet␣
1c015:001	12a	@	-	vastaan␣
1c015:001	-	(@)	-	ja␣
1c015:001	14	@	-	jossa␣
1c015:001	13	%case	LOC	
1c015:001	15	@	-	myös␣
1c015:001	16a	@	-	pysytte␣
1c015:002	1c015:002	1c015:002	VERSE	1Kr␣15:2␣
1c015:002	-	(@)	-	ja␣
1c015:002	2	@	-	jonka␣
1c015:002	1	@	-	kautta␣
1c015:002	4a	(@)	-	te␣
1c015:002	3	@	-	myös␣
1c015:002	4a	@	-	pelastutte
1c015:002	4b	,	-	,␣
1c015:002	9	@	-	jos␣
1c015:002	10a	@	-	pidätte␣
1c015:002	6	@	-	siitä␣
1c015:002	10a	@	-	kiinni␣
1c015:002	5	@	-	semmoisena
1c015:002	-	(,)	-	,␣
1c015:002	5	(@)	-	kuin␣
1c015:002	7	(@)	-	minä␣
1c015:002	-	(@)	-	sen␣
1c015:002	8	@	-	teille␣
1c015:002	7	@	-	julistin
1c015:002	10b	,	-	,␣
1c015:002	11 12 13	@	-	ellette␣
1c015:002	14	@	-	turhaan␣
1c015:002	15a	(@)	-	ole␣
1c015:002	15a	@	-	uskoneet
1c015:002	15b	.	-	.␣
1c015:003	1c015:003	1c015:003	VERSE	1Kr␣15:3␣
1c015:003	2	@	-	Sillä␣
1c015:003	1	(@)	-	minä␣
1c015:003	1	@	-	annoin␣
1c015:003	3	@	-	teille␣
1c015:003	5a	(@)	-	ennen␣
1c015:003	5a	@	-	kaikkea␣
1c015:003	4	%case	PTV	
1c015:003	1	@	-	tiedoksi␣
1c015:003	6	@	-	sen
1c015:003	-	(,)	-	,␣
1c015:003	6	@	-	minkä␣
1c015:003	(7)	-	UNTRANSLATED	
1c015:003	8a	(@)	-	itse␣
1c015:003	8a	(@)	-	olin␣
1c015:003	8a	@	-	saanut
1c015:003	8b	:	-	:␣
1c015:003	9	@	-	että␣
1c015:003	10	@	-	Kristus␣
1c015:003	11	(@)	-	on␣
1c015:003	11	@	-	kuollut␣
1c015:003	15	@	-	meidän␣
1c015:003	(13) 14	@	-	syntiemme␣
1c015:003	12	@	-	tähden
1c015:003	-	(,)	-	,␣
1c015:003	(17) 18	@	-	kirjoitusten␣
1c015:003	16	@	-	mukaan
1c015:003	-	(,)	-	,␣
1c015:004	1c015:004	1c015:004	VERSE	1Kr␣15:4␣
1c015:004	1	@	-	ja␣
1c015:004	2	@	-	että␣
1c015:004	3	(@)	-	hänet␣
1c015:004	3	@	-	haudattiin␣
1c015:004	4	@	-	ja␣
1c015:004	5	@	-	että␣
1c015:004	6	(@)	-	hän␣
1c015:004	6	@	-	nousi␣
1c015:004	-	(@)	-	kuolleista␣
1c015:004	10 (9)	@	-	kolmantena␣
1c015:004	(7) 8	@	-	päivänä
1c015:004	-	(,)	-	,␣
1c015:004	(12) 13	@	-	kirjoitusten␣
1c015:004	11	@	-	mukaan
1c015:004	-	(,)	-	,␣
1c015:005	1c015:005	1c015:005	VERSE	1Kr␣15:5␣
1c015:005	1	@	-	ja␣
1c015:005	2	@	-	että␣
1c015:005	3	(@)	-	hän␣
1c015:005	3	@	-	näyttäytyi␣
1c015:005	4	@	-	Keefaalle
1c015:005	-	(,)	-	,␣
1c015:005	5	@	-	sitten␣
1c015:005	6	@	-	niille␣
1c015:005	7a	@	-	kahdelletoista
1c015:005	7b	.	-	.␣
1c015:006	1c015:006	1c015:006	VERSE	1Kr␣15:6␣
1c015:006	1	@	-	Sen␣
1c015:006	1	@	-	jälkeen␣
1c015:006	2	(@)	-	hän␣
1c015:006	2	@	-	näyttäytyi␣
1c015:006	6a	@	-	yhtä␣
1c015:006	6a	@	-	haavaa␣
1c015:006	3	@	-	enemmälle␣
1c015:006	3	@	-	kuin␣
1c015:006	4	@	-	viidellesadalle␣
1c015:006	5	@	-	veljelle
1c015:006	6b	,	-	,␣
1c015:006	8	@	-	joista␣
1c015:006	7	%case	LOC	
1c015:006	10 (9)	@	-	useimmat␣
1c015:006	12 13a	@	-	vielä␣
1c015:006	12 13a	@	-	nytkin␣
1c015:006	11	(@)	-	ovat␣
1c015:006	11	@	-	elossa
1c015:006	13b	,	-	,␣
1c015:006	15	@	-	mutta␣
1c015:006	14	@	-	muutamat␣
1c015:006	16a	(@)	-	ovat␣
1c015:006	16a	@	-	nukkuneet␣
1c015:006	16a	@	-	pois
1c015:006	16b	.	-	.␣
1c015:007	1c015:007	1c015:007	VERSE	1Kr␣15:7␣
1c015:007	1	@	-	Sen␣
1c015:007	1	@	-	jälkeen␣
1c015:007	2	(@)	-	hän␣
1c015:007	2	@	-	näyttäytyi␣
1c015:007	3	@	-	Jaakobille
1c015:007	-	(,)	-	,␣
1c015:007	4	@	-	sitten␣
1c015:007	7a	@	-	kaikille␣
1c015:007	(5) 6	@	-	apostoleille
1c015:007	7b	.	-	.␣
1c015:008	1c015:008	1c015:008	VERSE	1Kr␣15:8␣
1c015:008	2	@	-	Mutta␣
1c015:008	3	@	-	kaikkein␣
1c015:008	1	@	-	viimeiseksi␣
1c015:008	7	(@)	-	hän␣
1c015:008	7	@	-	näyttäytyi␣
1c015:008	9a	@	-	minullekin
1c015:008	-	(,)	-	,␣
1c015:008	-	(@)	-	joka␣
1c015:008	-	(@)	-	olen␣
1c015:008	4	@	-	ikäänkuin␣
1c015:008	(5) 6	@	-	keskensyntynyt
1c015:008	-	(.)	-	.␣
1c015:009	1c015:009	1c015:009	VERSE	1Kr␣15:9␣
1c015:009	2	@	-	Sillä␣
1c015:009	1	@	-	minä␣
1c015:009	3	@	-	olen␣
1c015:009	(6) 7	@	-	apostoleista␣
1c015:009	(4) 5	@	-	halvin␣
1c015:009	9 pro%8	@	-	enkä␣
1c015:009	10	@	-	ole␣
1c015:009	-	(@)	-	sen␣
1c015:009	11	@	-	arvoinen
1c015:009	-	(,)	-	,␣
1c015:009	-	(@)	-	että␣
1c015:009	-	(@)	-	minua␣
1c015:009	13a	@	-	apostoliksi␣
1c015:009	12	@	-	kutsutaan
1c015:009	13b	,	-	,␣
1c015:009	14	@	-	koska␣
1c015:009	15	(@)	-	olen␣
1c015:009	15	@	-	vainonnut␣
1c015:009	(18) 19a	@	-	Jumalan␣
1c015:009	(16) 17	@	-	seurakuntaa
1c015:009	19b	.	-	.␣
1c015:010	1c015:010	1c015:010	VERSE	1Kr␣15:10␣
1c015:010	2	@	-	Mutta␣
1c015:010	3	@	-	Jumalan␣
1c015:010	1	@	-	armosta␣
1c015:010	4	(@)	-	minä␣
1c015:010	4	@	-	olen␣
1c015:010	5	@	-	se
1c015:010	-	(,)	-	,␣
1c015:010	5	@	-	mikä␣
1c015:010	6a	@	-	olen
1c015:010	6b	,	-	,␣
1c015:010	14	@	-	eikä␣
1c015:010	7	%clitic	kA	
1c015:010	10	@	-	hänen␣
1c015:010	(8) 9	@	-	armonsa␣
1c015:010	(11)	-	UNTRANSLATED	
1c015:010	13	@	-	minua␣
1c015:010	12	@	-	kohtaan␣
1c015:010	16a	(@)	-	ole␣
1c015:010	16a	@	-	ollut␣
1c015:010	15	@	-	turha
1c015:010	16b	,	-	,␣
1c015:010	17	@	-	vaan␣
1c015:010	18	@	-	enemmän␣
1c015:010	18	@	-	kuin␣
1c015:010	19	@	-	he␣
1c015:010	20	@	-	kaikki␣
1c015:010	21a	(@)	-	minä␣
1c015:010	21a	(@)	-	olen␣
1c015:010	21a	@	-	työtä␣
1c015:010	21a	@	-	tehnyt
1c015:010	21b	,	-	,␣
1c015:010	22	@	-	en␣
1c015:010	24	@	-	kuitenkaan␣
1c015:010	23	@	-	minä
1c015:010	-	(,)	-	,␣
1c015:010	25	@	-	vaan␣
1c015:010	(28) 29a	@	-	Jumalan␣
1c015:010	(26) 27	@	-	armo
1c015:010	29b	,	-	,␣
1c015:010	30a	@	-	joka␣
1c015:010	-	(@)	-	on␣
1c015:010	32a	@	-	minun␣
1c015:010	31	@	-	kanssani
1c015:010	32b	.	-	.␣
1c015:011	1c015:011	1c015:011	VERSE	1Kr␣15:11␣
1c015:011	pro%1	@	-	Olinpa␣
1c015:011	2	@	-	siis␣
1c015:011	3	@	-	minä␣
1c015:011	4	@	-	tai␣
1c015:011	-	(@)	-	olivatpa␣
1c015:011	5a	@	-	he
1c015:011	5b	:	-	:␣
1c015:011	6	@	-	näin␣
1c015:011	7	(@)	-	me␣
1c015:011	7	@	-	saarnaamme
1c015:011	-	(,)	-	,␣
1c015:011	8	@	-	ja␣
1c015:011	9	@	-	näin␣
1c015:011	10a	(@)	-	te␣
1c015:011	10a	(@)	-	olette␣
1c015:011	10a	@	-	uskoon␣
1c015:011	10a	@	-	tulleet
1c015:011	10b	.	-	.␣
1c015:012	1c015:012	1c015:012	VERSE	1Kr␣15:12␣
1c015:012	2	@	-	Mutta␣
1c015:012	1	@	-	jos␣
1c015:012	3	@	-	Kristuksesta␣
1c015:012	4	@	-	saarnataan
1c015:012	-	(,)	-	,␣
1c015:012	5	@	-	että␣
1c015:012	8a	(@)	-	hän␣
1c015:012	8a	(@)	-	on␣
1c015:012	8a	@	-	noussut␣
1c015:012	7	@	-	kuolleista
1c015:012	6	%case	LOC	
1c015:012	8b	,	-	,␣
1c015:012	9	@	-	kuinka␣
1c015:012	13	@	-	muutamat␣
1c015:012	12	@	-	teistä␣
1c015:012	11	%case	LOC	
1c015:012	tasp%10	@	-	saattavat␣
1c015:012	10	@	-	sanoa
1c015:012	-	(,)	-	,␣
1c015:012	14 17	@	-	ettei␣
1c015:012	16	@	-	kuolleitten␣
1c015:012	15	@	-	ylösnousemusta␣
1c015:012	18a	@	-	ole
1c015:012	-	(?)	-	?␣
1c015:013	1c015:013	1c015:013	VERSE	1Kr␣15:13␣
1c015:013	2	@	-	Vaan␣
1c015:013	1	@	-	jos␣
1c015:013	5	@	-	ei␣
1c015:013	6a	@	-	ole␣
1c015:013	4	@	-	kuolleitten␣
1c015:013	3	@	-	ylösnousemusta
1c015:013	6b	,	-	,␣
1c015:013	7	@	-	ei␣
1c015:013	8	@	-	Kristuskaan␣
1c015:013	9a	(@)	-	ole␣
1c015:013	9a	@	-	noussut
1c015:013	9b	.	-	.␣
1c015:014	1c015:014	1c015:014	VERSE	1Kr␣15:14␣
1c015:014	2	@	-	Mutta␣
1c015:014	1	@	-	jos␣
1c015:014	3	@	-	Kristus␣
1c015:014	4	@	-	ei␣
1c015:014	5a	(@)	-	ole␣
1c015:014	5a	@	-	noussut␣
1c015:014	-	(@)	-	kuolleista
1c015:014	5b	,	-	,␣
1c015:014	6	@	-	turha␣
1c015:014	-	(@)	-	on␣
1c015:014	7a 8a	@	-	silloin␣
1c015:014	11a	@	-	meidän␣
1c015:014	10 (9)	@	-	saarnamme
1c015:014	11b	,	-	,␣
1c015:014	12	@	-	turha␣
1c015:014	13	@	-	myös␣
1c015:014	16a	@	-	teidän␣
1c015:014	(14) 15	@	-	uskonne
1c015:014	16b	;	-	;␣
1c015:015	1c015:015	1c015:015	VERSE	1Kr␣15:15␣
1c015:015	2	@	-	ja␣
1c015:015	-	(@)	-	silloin␣
1c015:015	1	(@)	-	meidät␣
1c015:015	3	@	-	myös␣
1c015:015	1	@	-	havaitaan␣
1c015:015	4	@	-	vääriksi␣
1c015:015	(5) 6a	@	-	Jumalan␣
1c015:015	4	@	-	todistajiksi
1c015:015	6b	,	-	,␣
1c015:015	7	@	-	koska␣
1c015:015	8	(@)	-	olemme␣
1c015:015	8	@	-	todistaneet␣
1c015:015	(10) 11	@	-	Jumalaa␣
1c015:015	9	@	-	vastaan
1c015:015	-	(,)	-	,␣
1c015:015	12	@	-	että␣
1c015:015	13	(@)	-	hän␣
1c015:015	13	(@)	-	on␣
1c015:015	13	@	-	herättänyt␣
1c015:015	(14) 15a	@	-	Kristuksen
1c015:015	15b	,	-	,␣
1c015:015	16	@	-	jota␣
1c015:015	18	(@)	-	hän␣
1c015:015	17	@	-	ei␣
1c015:015	18	(@)	-	ole␣
1c015:015	18	@	-	herättänyt
1c015:015	-	(,)	-	,␣
1c015:015	19 20	@	-	jos␣
1c015:015	19 20	@	-	kerran␣
1c015:015	21	@	-	kuolleita␣
1c015:015	22	@	-	ei␣
1c015:015	23a	@	-	herätetä
1c015:015	23b	.	-	.␣
1c015:016	1c015:016	1c015:016	VERSE	1Kr␣15:16␣
1c015:016	2	@	-	Sillä␣
1c015:016	1	@	-	jos␣
1c015:016	3	@	-	kuolleita␣
1c015:016	4	@	-	ei␣
1c015:016	5a	@	-	herätetä
1c015:016	5b	,	-	,␣
1c015:016	6	@	-	ei␣
1c015:016	7	@	-	Kristuskaan␣
1c015:016	8a	(@)	-	ole␣
1c015:016	8a	@	-	herätetty
1c015:016	8b	.	-	.␣
1c015:017	1c015:017	1c015:017	VERSE	1Kr␣15:17␣
1c015:017	2	@	-	Mutta␣
1c015:017	1	@	-	jos␣
1c015:017	3	@	-	Kristus␣
1c015:017	4	@	-	ei␣
1c015:017	5a	(@)	-	ole␣
1c015:017	5a	@	-	herätetty
1c015:017	-	(,)	-	,␣
1c015:017	-	(@)	-	niin␣
1c015:017	9a	@	-	teidän␣
1c015:017	(7) 8	@	-	uskonne␣
1c015:017	-	(@)	-	on␣
1c015:017	6	@	-	turha
1c015:017	-	(,)	-	,␣
1c015:017	-	(@)	-	ja␣
1c015:017	11	(@)	-	te␣
1c015:017	11	@	-	olette␣
1c015:017	10	@	-	vielä␣
1c015:017	(13) 14	@	-	synneissänne
1c015:017	15a	%pers	?	
1c015:017	12	%case	LOC	
1c015:017	15b	.	-	.␣
1c015:018	1c015:018	1c015:018	VERSE	1Kr␣15:18␣
1c015:018	2	@	-	Ja␣
1c015:018	1	@	-	silloinhan␣
1c015:018	6	@	-	Kristuksessa␣
1c015:018	5	%case	LOC	
1c015:018	(3) 4	@	-	nukkuneetkin␣
1c015:018	7a	(@)	-	olisivat␣
1c015:018	7a	@	-	kadotetut
1c015:018	7b	.	-	.␣
1c015:019	1c015:019	1c015:019	VERSE	1Kr␣15:19␣
1c015:019	1	@	-	Jos␣
1c015:019	9	@	-	olemme␣
1c015:019	8	@	-	panneet␣
1c015:019	8	@	-	toivomme␣
1c015:019	7	@	-	Kristukseen␣
1c015:019	6	%case	LOC	
1c015:019	10a	@	-	ainoastaan␣
1c015:019	5	@	-	tämän␣
1c015:019	(3) 4	@	-	elämän␣
1c015:019	2	@	-	ajaksi
1c015:019	-	(,)	-	,␣
1c015:019	-	(@)	-	niin␣
1c015:019	14a	@	-	olemme␣
1c015:019	12	@	-	kaikkia␣
1c015:019	12	(@)	-	muita␣
1c015:019	13	@	-	ihmisiä␣
1c015:019	11	@	-	surkuteltavammat
1c015:019	14b	.	-	.␣
1c015:020	1c015:020	1c015:020	VERSE	1Kr␣15:20␣
1c015:020	2	@	-	Mutta␣
1c015:020	1	@	-	nytpä␣
1c015:020	3	@	-	Kristus␣
1c015:020	4	(@)	-	on␣
1c015:020	4	@	-	noussut␣
1c015:020	6	@	-	kuolleista
1c015:020	5	%case	LOC	
1c015:020	-	(,)	-	,␣
1c015:020	7	@	-	esikoisena␣
1c015:020	(8) 9a	@	-	kuoloon␣
1c015:020	(8) 9a	@	-	nukkuneista
1c015:020	9b	.	-	.␣
1c015:021	1c015:021	1c015:021	VERSE	1Kr␣15:21␣
1c015:021	2	@	-	Sillä␣
1c015:021	1	@	-	koska␣
1c015:021	5a	@	-	kuolema␣
1c015:021	-	(@)	-	on␣
1c015:021	-	(@)	-	tullut␣
1c015:021	4	@	-	ihmisen␣
1c015:021	3	@	-	kautta
1c015:021	-	(,)	-	,␣
1c015:021	-	(@)	-	niin␣
1c015:021	-	(@)	-	on␣
1c015:021	6	@	-	myöskin␣
1c015:021	10a	@	-	kuolleitten␣
1c015:021	9	@	-	ylösnousemus␣
1c015:021	-	(@)	-	tullut␣
1c015:021	8	@	-	ihmisen␣
1c015:021	7	@	-	kautta
1c015:021	10b	.	-	.␣
1c015:022	1c015:022	1c015:022	VERSE	1Kr␣15:22␣
1c015:022	2	@	-	Sillä␣
1c015:022	1	@	-	niinkuin␣
1c015:022	6	@	-	kaikki␣
1c015:022	7a	@	-	kuolevat␣
1c015:022	(4) 5	@	-	Aadamissa
1c015:022	3	%case	LOC	
1c015:022	7b	,	-	,␣
1c015:022	8	@	-	niin␣
1c015:022	9	@	-	myös␣
1c015:022	13	@	-	kaikki␣
1c015:022	14a	@	-	tehdään␣
1c015:022	14a	@	-	eläviksi␣
1c015:022	(11) 12	@	-	Kristuksessa
1c015:022	10	%case	LOC	
1c015:022	14b	,	-	,␣
1c015:023	1c015:023	1c015:023	VERSE	1Kr␣15:23␣
1c015:023	2	@	-	mutta␣
1c015:023	1	@	-	jokainen␣
1c015:023	(4) 6a	@	-	vuorollaan
1c015:023	5	%pers	3	
1c015:023	3	%case	LOC	
1c015:023	6b	:	-	:␣
1c015:023	7	@	-	esikoisena␣
1c015:023	8a	@	-	Kristus
1c015:023	8b	,	-	,␣
1c015:023	9	@	-	sitten␣
1c015:023	(11) 12	@	-	Kristuksen␣
1c015:023	pro%10	@	-	omat␣
1c015:023	16a	@	-	hänen␣
1c015:023	(14) 15	@	-	tulemuksessaan
1c015:023	13	%case	LOC	
1c015:023	16b	;	-	;␣
1c015:024	1c015:024	1c015:024	VERSE	1Kr␣15:24␣
1c015:024	1	@	-	sitten␣
1c015:024	-	(@)	-	tulee␣
1c015:024	(2) 3a	@	-	loppu
1c015:024	3b	,	-	,␣
1c015:024	4	@	-	kun␣
1c015:024	5	(@)	-	hän␣
1c015:024	5	@	-	antaa␣
1c015:024	(6) 7	@	-	valtakunnan␣
1c015:024	(8) 9	@	-	Jumalan␣
1c015:024	10	@	-	ja␣
1c015:024	11a	@	-	Isän␣
1c015:024	5	@	-	haltuun
1c015:024	11b	,	-	,␣
1c015:024	13	@	-	kukistettuaan␣
1c015:024	12	%inflection	PSS.PCP2.-3.TEMP	
1c015:024	14	@	-	kaiken␣
1c015:024	15	@	-	hallituksen␣
1c015:024	16	@	-	ja␣
1c015:024	17	@	-	kaiken␣
1c015:024	18	@	-	vallan␣
1c015:024	19	@	-	ja␣
1c015:024	20a	@	-	voiman
1c015:024	20b	.	-	.␣
1c015:025	1c015:025	1c015:025	VERSE	1Kr␣15:25␣
1c015:025	2	@	-	Sillä␣
1c015:025	3	@	-	hänen␣
1c015:025	1	@	-	pitää␣
1c015:025	4	@	-	hallitseman␣
1c015:025	-	(@)	-	"
1c015:025	5	@	-	siihen␣
1c015:025	5	@	-	asti
1c015:025	-	(,)	-	,␣
1c015:025	6	@	-	kunnes␣
1c015:025	7	(@)	-	hän␣
1c015:025	7	(@)	-	on␣
1c015:025	7	@	-	pannut␣
1c015:025	8	@	-	kaikki␣
1c015:025	10 (9)	@	-	viholliset␣
1c015:025	(12) 13	@	-	jalkojensa␣
1c015:025	14a	%pers	3	
1c015:025	11	@	-	alle
1c015:025	14b	@	-	"
1c015:025	14b	.	-	.␣
1c015:026	1c015:026	1c015:026	VERSE	1Kr␣15:26␣
1c015:026	2	@	-	Vihollisista␣
1c015:026	1	@	-	viimeisenä␣
1c015:026	3	@	-	kukistetaan␣
1c015:026	(4) 5a	@	-	kuolema
1c015:026	5b	.	-	.␣
1c015:027	1c015:027	1c015:027	VERSE	1Kr␣15:27␣
1c015:027	2	@	-	Sillä
1c015:027	-	(:)	-	:␣
1c015:027	-	(@)	-	"
1c015:027	1	@	-	kaikki␣
1c015:027	3	(@)	-	hän␣
1c015:027	3	(@)	-	on␣
1c015:027	3	@	-	alistanut␣
1c015:027	7a	@	-	hänen␣
1c015:027	(5) 6	@	-	jalkojensa␣
1c015:027	4	@	-	alle
1c015:027	7b	@	-	"
1c015:027	7b	.	-	.␣
1c015:027	9	@	-	Mutta␣
1c015:027	8	@	-	kun␣
1c015:027	10	(@)	-	hän␣
1c015:027	10	@	-	sanoo
1c015:027	11	:	-	:␣
