lk001:001	lk001:001	lk001:001	VERSE	Lk␣1:1␣
lk019:037	27	(@)	-	he␣
lk019:037	27	(@)	-	olivat␣
lk019:037	27	@	-	nähneet
lk019:037	28b	,	-	,␣
lk019:038	lk019:038	lk019:038	VERSE	Lk␣19:38␣
lk019:038	1a	@	-	sanoen
lk019:038	1b	:	-	:␣
lk019:038	1b	@	-	"
lk019:038	2	@	-	Siunattu␣
lk019:038	2	(@)	-	olkoon␣
lk019:038	3	@	-	hän
lk019:038	-	(,)	-	,␣
lk019:038	3	@	-	joka␣
lk019:038	4a	@	-	tulee
lk019:038	-	(,)	-	,␣
lk019:038	(5) 6	@	-	Kuningas␣
lk019:038	9a	@	-	Herran␣
lk019:038	8	@	-	nimessä
lk019:038	7	%case	LOC	
lk019:038	9b	;	-	;␣
lk019:038	12	@	-	rauha␣
lk019:038	11	@	-	taivaassa␣
lk019:038	10	%case	LOC	
lk019:038	13	@	-	ja␣
lk019:038	14	@	-	kunnia␣
lk019:038	16a	@	-	korkeuksissa
lk019:038	15	%case	LOC	
lk019:038	-	(!)	-	!
lk019:038	16b	@	-	"␣
lk019:039	lk019:039	lk019:039	VERSE	Lk␣19:39␣
lk019:039	1	@	-	Ja␣
lk019:039	2	@	-	muutamat␣
lk019:039	(3) 4	@	-	fariseukset␣
lk019:039	(6) 7	@	-	kansanjoukosta␣
lk019:039	5	%case	LOC	
lk019:039	8	@	-	sanoivat␣
lk019:039	10a	@	-	hänelle
lk019:039	9	%case	LOC	
lk019:039	10b	:	-	:␣
lk019:039	10b	@	-	"
lk019:039	11a	@	-	Opettaja
lk019:039	11b	,	-	,␣
lk019:039	12	@	-	nuhtele␣
lk019:039	(13) 14	@	-	opetuslapsiasi
lk019:039	15a	%pers	?	
lk019:039	15b	@	-	"
lk019:039	15b	.	-	.␣
lk019:040	lk019:040	lk019:040	VERSE	Lk␣19:40␣
lk019:040	1	@	-	Mutta␣
lk019:040	2	(@)	-	hän␣
lk019:040	2	@	-	vastasi␣
lk019:040	-	(@)	-	ja␣
lk019:040	3a	@	-	sanoi
lk019:040	-	(:)	-	:␣
lk019:040	-	(@)	-	"
lk019:040	4	(@)	-	Minä␣
lk019:040	4	@	-	sanon␣
lk019:040	5a	@	-	teille
lk019:040	5b	:	-	:␣
lk019:040	6	@	-	jos␣
lk019:040	7	@	-	nämä␣
lk019:040	8a	@	-	olisivat␣
lk019:040	8a	@	-	vaiti
lk019:040	-	(,)	-	,␣
lk019:040	-	(@)	-	niin␣
lk019:040	10 (9)	@	-	kivet␣
lk019:040	11a	@	-	huutaisivat
lk019:040	11b	@	-	"
lk019:040	11b	.	-	.␣
lk019:041	lk019:041	lk019:041	VERSE	Lk␣19:41␣
lk019:041	1	@	-	Ja␣
lk019:041	2	@	-	kun␣
lk019:041	3	(@)	-	hän␣
lk019:041	3	@	-	tuli␣
lk019:041	3	@	-	lähemmäksi␣
lk019:041	-	(@)	-	ja␣
lk019:041	4	@	-	näki␣
lk019:041	(5) 6	@	-	kaupungin
lk019:041	-	(,)	-	,␣
lk019:041	7	@	-	itki␣
lk019:041	7	(@)	-	hän␣
lk019:041	9	@	-	sitä␣
lk019:041	8	%case	PTV	
lk019:042	lk019:042	lk019:042	VERSE	Lk␣19:42␣
lk019:042	-	(@)	-	ja␣
lk019:042	1	@	-	sanoi
lk019:042	2	:	-	:␣
lk019:042	-	(@)	-	"
lk019:042	3	@	-	Jospa␣
lk019:042	4	@	-	tietäisit␣
lk019:042	10	@	-	sinäkin␣
lk019:042	9	%clitic	kin	
lk019:042	8	@	-	tänä␣
lk019:042	(6) 7	@	-	päivänä
lk019:042	5	%case	ESS	
lk019:042	-	(,)	-	,␣
lk019:042	11	@	-	mikä␣
lk019:042	13a	@	-	rauhaasi␣
lk019:042	pro%12	@	-	sopii
lk019:042	-	(!)	-	!␣
lk019:042	15	@	-	Mutta␣
lk019:042	14	@	-	nyt␣
lk019:042	16	(@)	-	se␣
lk019:042	16	(@)	-	on␣
lk019:042	19a	@	-	sinun␣
lk019:042	18	@	-	silmiltäsi␣
lk019:042	17	%case	LOC	
lk019:042	16	@	-	salattu
lk019:042	-	(.)	-	.␣
lk019:043	lk019:043	lk019:043	VERSE	Lk␣19:43␣
lk019:043	1	@	-	Sillä␣
lk019:043	5	@	-	sinulle␣
lk019:043	4	%case	LOC	
lk019:043	2	@	-	tulevat␣
lk019:043	-	(@)	-	ne␣
lk019:043	3	@	-	päivät
lk019:043	-	(,)	-	,␣
lk019:043	6	@	-	jolloin␣
lk019:043	10	@	-	sinun␣
lk019:043	(8) 9	@	-	vihollisesi␣
lk019:043	12	@	-	sinut␣
lk019:043	11	@	-	vallilla␣
lk019:043	7	@	-	saartavat␣
lk019:043	13	@	-	ja␣
lk019:043	14	@	-	piirittävät␣
lk019:043	15	@	-	sinut␣
lk019:043	16	@	-	ja␣
lk019:043	17	@	-	ahdistavat␣
lk019:043	18	@	-	sinua␣
lk019:043	19a	@	-	joka␣
lk019:043	19a	@	-	puolelta
lk019:043	19b	;	-	;␣
lk019:044	lk019:044	lk019:044	VERSE	Lk␣19:44␣
lk019:044	1	@	-	ja␣
lk019:044	2	(@)	-	he␣
lk019:044	2	@	-	kukistavat␣
lk019:044	3	@	-	sinut␣
lk019:044	2	@	-	maan␣
lk019:044	2	@	-	tasalle␣
lk019:044	4	@	-	ja␣
lk019:044	-	(@)	-	surmaavat␣
lk019:044	(5) 6	@	-	lapsesi
lk019:044	7	%pers	?	
lk019:044	-	(,)	-	,␣
lk019:044	-	(@)	-	jotka␣
lk019:044	9a	@	-	sinussa␣
lk019:044	8	%case	LOC	
lk019:044	-	(@)	-	ovat
lk019:044	9b	,	-	,␣
lk019:044	11	@	-	eivätkä␣
lk019:044	10	%clitic	kA	
lk019:044	12	@	-	jätä␣
lk019:044	17a	@	-	sinuun␣
lk019:044	16	%case	LOC	
lk019:044	13	@	-	kiveä␣
lk019:044	15	@	-	kiven␣
lk019:044	14	@	-	päälle
lk019:044	17b	,	-	,␣
lk019:044	19	@	-	sentähden␣
lk019:044	18	%case	?	
lk019:044	20	@	-	ettet␣
lk019:044	(22) 23 (24) 25	@	-	etsikkoaikaasi␣
lk019:044	26a	%pers	?	
lk019:044	21	@	-	tuntenut
lk019:044	26b	.	-	.
lk019:044	26b	@	-	"␣
lk019:045	lk019:045	lk019:045	VERSE	Lk␣19:45␣
lk019:045	1	@	-	Ja␣
lk019:045	2	(@)	-	hän␣
lk019:045	2	@	-	meni␣
lk019:045	(4) 5	@	-	pyhäkköön␣
lk019:045	3	%case	LOC	
lk019:045	-	(@)	-	ja␣
lk019:045	6	@	-	rupesi␣
lk019:045	7	@	-	ajamaan␣
lk019:045	(8) 9	@	-	myyjiä␣
lk019:045	7	@	-	ulos␣
lk019:046	lk019:046	lk019:046	VERSE	Lk␣19:46␣
lk019:046	-	(@)	-	ja␣
lk019:046	1	@	-	sanoi␣
lk019:046	2a	@	-	heille
lk019:046	2b	:	-	:␣
lk019:046	2b	@	-	"
lk019:046	3a	@	-	Kirjoitettu␣
lk019:046	3a	(@)	-	on
lk019:046	-	(:)	-	:␣
lk019:046	-	(@)	-	'
lk019:046	(4)	-	UNTRANSLATED	
lk019:046	8	@	-	Minun␣
lk019:046	(6) 7	@	-	huoneeni␣
lk019:046	5	(@)	-	on␣
lk019:046	5	@	-	oleva␣
lk019:046	10a 9	@	-	rukoushuone
lk019:046	10b	@	-	'
lk019:046	10b	,	-	,␣
lk019:046	12	@	-	mutta␣
lk019:046	11	@	-	te␣
lk019:046	14	(@)	-	olette␣
lk019:046	14	@	-	tehneet␣
lk019:046	13	@	-	siitä␣
lk019:046	16a	@	-	ryövärien␣
lk019:046	15	@	-	luolan
lk019:046	16b	.	-	.
lk019:046	16b	@	-	"␣
lk019:047	lk019:047	lk019:047	VERSE	Lk␣19:47␣
lk019:047	1	@	-	Ja␣
lk019:047	3	(@)	-	hän␣
lk019:047	3	@	-	opetti␣
lk019:047	2	%tasp	PAST	
lk019:047	-	(@)	-	joka␣
lk019:047	(4) 6	@	-	päivä␣
lk019:047	5	%case	NOM	
lk019:047	(8) 9a	@	-	pyhäkössä
lk019:047	7	%case	LOC	
lk019:047	-	(.)	-	.␣
lk019:047	11	@	-	Mutta␣
lk019:047	(10) 12	@	-	ylipapit␣
lk019:047	13	@	-	ja␣
lk019:047	(14) 15	@	-	kirjanoppineet␣
lk019:047	19	@	-	sekä␣
lk019:047	(22) 23a	@	-	kansan␣
lk019:047	(20) 21	@	-	ensimmäiset␣
lk019:047	16	@	-	miettivät
lk019:047	-	(,)	-	,␣
lk019:047	16	@	-	miten␣
lk019:047	16	@	-	saisivat␣
lk019:047	17	@	-	hänet␣
lk019:047	18	@	-	surmatuksi
lk019:047	23b	;	-	;␣
lk019:048	lk019:048	lk019:048	VERSE	Lk␣19:48␣
lk019:048	1	@	-	mutta␣
lk019:048	3	(@)	-	he␣
lk019:048	2	@	-	eivät␣
lk019:048	3	@	-	keksineet
lk019:048	-	(,)	-	,␣
lk019:048	(4) 5	@	-	mitä␣
lk019:048	6a	@	-	tekisivät
lk019:048	-	(,)	-	,␣
lk019:048	9	@	-	sillä␣
lk019:048	10	@	-	kaikki␣
lk019:048	(7) 8	@	-	kansa␣
lk019:048	11	@	-	riippui␣
lk019:048	12	@	-	hänessä␣
lk019:048	-	(@)	-	ja␣
lk019:048	13a	@	-	kuunteli␣
lk019:048	-	(@)	-	häntä
lk019:048	13b	.	-	.␣
lk020:001	lk020:001	lk020:001	VERSE	Lk␣20:1␣
lk020:001	1	@	-	Ja␣
lk020:001	2	@	-	tapahtui␣
lk020:001	4	@	-	eräänä␣
lk020:001	3	%case	ESS	
lk020:001	(5) 6	@	-	päivänä
lk020:001	-	(,)	-	,␣
lk020:001	7	(@)	-	kun␣
lk020:001	8	@	-	hän␣
lk020:001	7	@	-	opetti␣
lk020:001	10 (9)	@	-	kansaa␣
lk020:001	(12) 13	@	-	pyhäkössä␣
lk020:001	11	%case	LOC	
lk020:001	14	@	-	ja␣
lk020:001	15	@	-	julisti␣
lk020:001	15	@	-	evankeliumia
lk020:001	-	(,)	-	,␣
lk020:001	-	(@)	-	että␣
lk020:001	(17) 18	@	-	ylipapit␣
lk020:001	19	@	-	ja␣
lk020:001	(20) 21	@	-	kirjanoppineet␣
lk020:001	16	@	-	astuivat␣
lk020:001	22	@	-	yhdessä␣
lk020:001	(23) 24	@	-	vanhinten␣
lk020:001	22	@	-	kanssa␣
lk020:001	16	@	-	esiin␣
lk020:002	lk020:002	lk020:002	VERSE	Lk␣20:2␣
lk020:002	1	@	-	ja␣
lk020:002	2	@	-	puhuivat␣
lk020:002	5a	@	-	hänelle␣
lk020:002	4	%case	LOC	
lk020:002	3	@	-	sanoen
lk020:002	5b	:	-	:␣
lk020:002	5b	@	-	"
lk020:002	6	@	-	Sano␣
lk020:002	7	@	-	meille
lk020:002	-	(,)	-	,␣
lk020:002	9	@	-	millä␣
lk020:002	10	@	-	vallalla␣
lk020:002	8	%case	LOC	
lk020:002	12a	(@)	-	sinä␣
lk020:002	11	@	-	näitä␣
lk020:002	12a	@	-	teet
lk020:002	12b	,	-	,␣
lk020:002	13	@	-	tahi␣
lk020:002	14	@	-	kuka␣
lk020:002	15	@	-	on␣
lk020:002	16	@	-	se
lk020:002	-	(,)	-	,␣
lk020:002	16	@	-	joka␣
lk020:002	17	(@)	-	on␣
lk020:002	17	@	-	antanut␣
lk020:002	18	@	-	sinulle␣
lk020:002	21a	@	-	tämän␣
lk020:002	(19) 20	@	-	vallan
lk020:002	-	(?)	-	?
lk020:002	21b	@	-	"␣
lk020:003	lk020:003	lk020:003	VERSE	Lk␣20:3␣
lk020:003	1	(@)	-	Hän␣
lk020:003	1	@	-	vastasi␣
lk020:003	2	@	-	ja␣
lk020:003	3	@	-	sanoi␣
lk020:003	5a	@	-	heille
lk020:003	4	%case	LOC	
lk020:003	5b	:	-	:␣
lk020:003	5b	@	-	"
lk020:003	9	@	-	Minä␣
lk020:003	9	@	-	myös␣
lk020:003	6	@	-	teen␣
lk020:003	7	@	-	teille␣
lk020:003	10a	@	-	kysymyksen
lk020:003	-	(;)	-	;␣
lk020:003	(11)	-	UNTRANSLATED	
lk020:003	12	@	-	sanokaa␣
lk020:003	13a	@	-	minulle
lk020:003	13b	:	-	:␣
lk020:004	lk020:004	lk020:004	VERSE	Lk␣20:4␣
lk020:004	6	@	-	oliko␣
lk020:004	3	@	-	Johanneksen␣
lk020:004	(1) 2	@	-	kaste␣
lk020:004	5	@	-	taivaasta␣
lk020:004	4	%case	LOC	
lk020:004	7	@	-	vai␣
lk020:004	9a	@	-	ihmisistä
lk020:004	8	%case	LOC	
lk020:004	-	(?)	-	?
lk020:004	9b	@	-	"␣
lk020:005	lk020:005	lk020:005	VERSE	Lk␣20:5␣
lk020:005	2	@	-	Niin␣
lk020:005	1	@	-	he␣
lk020:005	3	@	-	neuvottelivat␣
lk020:005	5	@	-	keskenänsä␣
lk020:005	4	%case	?	
lk020:005	6	@	-	sanoen
lk020:005	7	:	-	:␣
lk020:005	-	(@)	-	"
lk020:005	8	@	-	Jos␣
lk020:005	9a	@	-	sanomme
lk020:005	9b	:	-	:␣
lk020:005	9b	@	-	'
lk020:005	11a	@	-	Taivaasta
lk020:005	10	%case	LOC	
lk020:005	-	(@)	-	'
lk020:005	-	(,)	-	,␣
lk020:005	-	(@)	-	niin␣
lk020:005	12a	(@)	-	hän␣
lk020:005	12a	@	-	sanoo
lk020:005	12b	:	-	:␣
lk020:005	12b	@	-	'
lk020:005	13 14	@	-	Miksi␣
lk020:005	15	@	-	ette␣
lk020:005	-	(@)	-	siis␣
lk020:005	16	@	-	uskoneet␣
lk020:005	17a	@	-	häntä
lk020:005	-	(?)	-	?
lk020:005	17b	@	-	'␣
lk020:006	lk020:006	lk020:006	VERSE	Lk␣20:6␣
lk020:006	2	@	-	Mutta␣
lk020:006	1	@	-	jos␣
lk020:006	3a	@	-	sanomme
lk020:006	3b	:	-	:␣
lk020:006	3b	@	-	'
lk020:006	5a	@	-	Ihmisistä
lk020:006	4	%case	LOC	
lk020:006	-	(@)	-	'
lk020:006	-	(,)	-	,␣
lk020:006	-	(@)	-	niin␣
lk020:006	8	@	-	kaikki␣
lk020:006	(6) 7	@	-	kansa␣
lk020:006	9	@	-	kivittää␣
lk020:006	10a	@	-	meidät
lk020:006	10b	,	-	,␣
lk020:006	12	@	-	sillä␣
lk020:006	11	(@)	-	se␣
lk020:006	11	@	-	uskoo␣
lk020:006	11	@	-	vahvasti
lk020:006	13	%case	MAN	
lk020:006	-	(,)	-	,␣
lk020:006	-	(@)	-	että␣
lk020:006	14	@	-	Johannes␣
lk020:006	16a	@	-	oli␣
lk020:006	15	@	-	profeetta
lk020:006	16b	.	-	.
lk020:006	16b	@	-	"␣
lk020:007	lk020:007	lk020:007	VERSE	Lk␣20:7␣
lk020:007	1	@	-	Ja␣
lk020:007	2	(@)	-	he␣
lk020:007	2	@	-	vastasivat
lk020:007	-	(,)	-	,␣
lk020:007	3	@	-	etteivät␣
lk020:007	4	@	-	tienneet
lk020:007	-	(,)	-	,␣
lk020:007	5a	@	-	mistä␣
lk020:007	-	(@)	-	se␣
lk020:007	-	(@)	-	oli
lk020:007	5b	.	-	.␣
lk020:008	lk020:008	lk020:008	VERSE	Lk␣20:8␣
lk020:008	1	@	-	Niin␣
lk020:008	(2) 3	@	-	Jeesus␣
lk020:008	4	@	-	sanoi␣
lk020:008	5a	@	-	heille
lk020:008	5b	:	-	:␣
lk020:008	5b	@	-	"
lk020:008	6	@	-	Niinpä␣
lk020:008	6	@	-	en␣
lk020:008	7	@	-	minäkään␣
lk020:008	8	@	-	sano␣
lk020:008	9	@	-	teille
lk020:008	-	(,)	-	,␣
lk020:008	11	@	-	millä␣
lk020:008	12	@	-	vallalla␣
lk020:008	10	%case	LOC	
lk020:008	14a	(@)	-	minä␣
lk020:008	13	@	-	näitä␣
lk020:008	14a	@	-	teen
lk020:008	14b	@	-	"
lk020:008	14b	.	-	.␣
lk020:009	lk020:009	lk020:009	VERSE	Lk␣20:9␣
lk020:009	2	@	-	Ja␣
lk020:009	1	(@)	-	hän␣
lk020:009	1	@	-	rupesi␣
lk020:009	6	@	-	puhumaan␣
lk020:009	(4) 5	@	-	kansalle␣
lk020:009	3	%case	LOC	
lk020:009	-	(@)	-	ja␣
lk020:009	-	(@)	-	puhui␣
lk020:009	9a	@	-	tämän␣
lk020:009	(7) 8	@	-	vertauksen
lk020:009	9b	:	-	:␣
lk020:009	9b	@	-	"
lk020:009	10a	@	-	Mies␣
lk020:009	(11a)	-	UNTRANSLATED	
lk020:009	12	@	-	istutti␣
lk020:009	13	@	-	viinitarhan␣
lk020:009	14	@	-	ja␣
lk020:009	15	@	-	vuokrasi␣
lk020:009	16	@	-	sen␣
lk020:009	17	@	-	viinitarhureille␣
lk020:009	18	@	-	ja␣
lk020:009	19	@	-	matkusti␣
lk020:009	19	@	-	muille␣
lk020:009	19	@	-	maille␣
lk020:009	21a	@	-	kauaksi␣
lk020:009	20	@	-	aikaa
lk020:009	21b	.	-	.␣
lk020:010	lk020:010	lk020:010	VERSE	Lk␣20:10␣
lk020:010	1	@	-	Ja␣
lk020:010	2	@	-	ajan␣
lk020:010	case%2	@	-	tullen␣
lk020:010	3	(@)	-	hän␣
lk020:010	3	@	-	lähetti␣
lk020:010	7	@	-	palvelijan␣
lk020:010	(5) 6	@	-	viinitarhurien␣
lk020:010	4	@	-	luokse
lk020:010	-	(,)	-	,␣
lk020:010	8	@	-	että␣
lk020:010	14	(@)	-	he␣
lk020:010	14	@	-	antaisivat␣
lk020:010	15a	@	-	tälle␣
lk020:010	-	(@)	-	osan␣
lk020:010	(12) 13	@	-	viinitarhan␣
lk020:010	(10) 11	@	-	hedelmistä
lk020:010	9	%case	LOC	
lk020:010	-	(;)	-	;␣
lk020:010	17	@	-	mutta␣
lk020:010	(16) 18	@	-	viinitarhurit␣
lk020:010	21	@	-	pieksivät␣
lk020:010	20	@	-	hänet␣
lk020:010	-	(@)	-	ja␣
lk020:010	19	@	-	lähettivät␣
lk020:010	22a	@	-	tyhjin␣
lk020:010	22a	@	-	käsin␣
lk020:010	19	@	-	pois
lk020:010	-	(.)	-	.␣
lk020:011	lk020:011	lk020:011	VERSE	Lk␣20:11␣
lk020:011	1	@	-	Ja␣
lk020:011	4	(@)	-	hän␣
lk020:011	4	@	-	lähetti␣
lk020:011	2	@	-	vielä␣
lk020:011	3	@	-	toisen␣
lk020:011	5a	@	-	palvelijan
lk020:011	5b	;	-	;␣
lk020:011	7	@	-	mutta␣
lk020:011	9	@	-	hänetkin␣
lk020:011	6	@	-	he␣
lk020:011	10	@	-	pieksivät␣
lk020:011	11	@	-	ja␣
lk020:011	12	@	-	häpäisivät␣
lk020:011	-	(@)	-	ja␣
lk020:011	13	@	-	lähettivät␣
lk020:011	14a	@	-	tyhjin␣
lk020:011	14a	@	-	käsin␣
lk020:011	13	@	-	pois
lk020:011	-	(.)	-	.␣
lk020:012	lk020:012	lk020:012	VERSE	Lk␣20:12␣
lk020:012	1	@	-	Ja␣
lk020:012	4a	(@)	-	hän␣
lk020:012	4a	@	-	lähetti␣
lk020:012	2	@	-	vielä␣
lk020:012	3	@	-	kolmannen
lk020:012	4b	;	-	;␣
lk020:012	6	@	-	mutta␣
lk020:012	8	@	-	tämänkin␣
lk020:012	7	%clitic	kin	
lk020:012	5	@	-	he␣
lk020:012	9	@	-	haavoittivat␣
lk020:012	-	(@)	-	ja␣
lk020:012	10a	@	-	heittivät␣
lk020:012	10a	@	-	ulos
lk020:012	10b	.	-	.␣
lk020:013	lk020:013	lk020:013	VERSE	Lk␣20:13␣
lk020:013	2	@	-	Niin␣
lk020:013	(5) 6a	@	-	viinitarhan␣
lk020:013	(3) 4	@	-	herra␣
lk020:013	1	@	-	sanoi
lk020:013	6b	:	-	:␣
lk020:013	6b	@	-	'
lk020:013	7	@	-	Mitä␣
lk020:013	8a	(@)	-	minä␣
lk020:013	8a	@	-	teen
lk020:013	-	(?)	-	?␣
lk020:013	9	(@)	-	Minä␣
lk020:013	9	@	-	lähetän␣
lk020:013	(13) 14a	@	-	rakkaan␣
lk020:013	(10) 11	@	-	poikani
lk020:013	12	%pers	?	
lk020:013	14b	;	-	;␣
lk020:013	16	@	-	häntä␣
lk020:013	17a	(@)	-	he␣
lk020:013	15	@	-	kaiketi␣
lk020:013	17a	@	-	kavahtavat
lk020:013	17b	.	-	.
lk020:013	17b	@	-	'␣
lk020:014	lk020:014	lk020:014	VERSE	Lk␣20:14␣
lk020:014	2	@	-	Mutta␣
lk020:014	1	(@)	-	kun␣
lk020:014	(4) 5	@	-	viinitarhurit␣
lk020:014	1	@	-	näkivät␣
lk020:014	3	@	-	hänet
lk020:014	-	(,)	-	,␣
lk020:014	6	@	-	neuvottelivat␣
lk020:014	6	(@)	-	he␣
lk020:014	8	@	-	keskenään␣
lk020:014	7	%case	?	
lk020:014	-	(@)	-	ja␣
lk020:014	9a	@	-	sanoivat
lk020:014	9b	:	-	:␣
lk020:014	9b	@	-	'
lk020:014	10	@	-	Tämä␣
lk020:014	11	@	-	on␣
lk020:014	(12) 13a	@	-	perillinen
lk020:014	13b	;	-	;␣
lk020:014	14	@	-	tappakaamme␣
lk020:014	15a	@	-	hänet
lk020:014	15b	,	-	,␣
lk020:014	16	@	-	että␣
lk020:014	(19) 20a	@	-	perintö␣
lk020:014	18	@	-	tulisi␣
lk020:014	17	@	-	meidän␣
lk020:014	case%17	@	-	omaksemme
lk020:014	-	(@)	-	'
lk020:014	-	(.)	-	.␣
lk020:015	lk020:015	lk020:015	VERSE	Lk␣20:15␣
lk020:015	1	@	-	Ja␣
lk020:015	2	(@)	-	he␣
lk020:015	2	@	-	heittivät␣
lk020:015	3	@	-	hänet␣
lk020:015	4	@	-	ulos␣
lk020:015	(5) 6	@	-	viinitarhasta␣
lk020:015	-	(@)	-	ja␣
lk020:015	7a	@	-	tappoivat
lk020:015	7b	.	-	.␣
lk020:015	8	@	-	Mitä␣
lk020:015	9	@	-	nyt␣
lk020:015	(14) 15a	@	-	viinitarhan␣
lk020:015	(12) 13	@	-	herra␣
lk020:015	10	(@)	-	on␣
lk020:015	10	@	-	tekevä␣
lk020:015	11	@	-	heille
lk020:015	-	(?)	-	?␣
lk020:016	lk020:016	lk020:016	VERSE	Lk␣20:16␣
lk020:016	1	(@)	-	Hän␣
lk020:016	1	@	-	tulee␣
lk020:016	2	@	-	ja␣
lk020:016	3	@	-	tuhoaa␣
lk020:016	6	@	-	nämä␣
lk020:016	(4) 5	@	-	viinitarhurit␣
lk020:016	7	@	-	ja␣
lk020:016	8	@	-	antaa␣
lk020:016	10 (9)	@	-	viinitarhan␣
lk020:016	11a	@	-	muille
lk020:016	11b	.	-	.
lk020:016	11b	@	-	"␣
lk020:016	13	@	-	Niin␣
lk020:016	12	(@)	-	he␣
lk020:016	-	(@)	-	sen␣
lk020:016	12	@	-	kuullessaan␣
lk020:016	14a	@	-	sanoivat
lk020:016	14b	:	-	:␣
lk020:016	14b	@	-	"
lk020:016	15 16a	@	-	Pois␣
lk020:016	15 16a	@	-	se
lk020:016	-	(!)	-	!
lk020:016	16b	@	-	"␣
lk020:017	lk020:017	lk020:017	VERSE	Lk␣20:17␣
lk020:017	2	@	-	Mutta␣
lk020:017	1	@	-	hän␣
lk020:017	3	@	-	katsahti␣
lk020:017	4	@	-	heihin␣
lk020:017	-	(@)	-	ja␣
lk020:017	5a	@	-	sanoi
lk020:017	5b	:	-	:␣
lk020:017	5b	@	-	"
lk020:017	6	@	-	Mitä␣
lk020:017	7	@	-	siis␣
lk020:017	8	@	-	on␣
lk020:017	11a	@	-	tämä␣
lk020:017	10 (9)	@	-	kirjoitus
lk020:017	-	(:)	-	:␣
lk020:017	-	(@)	-	'
lk020:017	-	(@)	-	Se␣
lk020:017	12	@	-	kivi
lk020:017	-	(,)	-	,␣
lk020:017	13	@	-	jonka␣
lk020:017	(15) 16a	@	-	rakentajat␣
lk020:017	14	@	-	hylkäsivät
lk020:017	-	(,)	-	,␣
lk020:017	(17)	-	UNTRANSLATED	
lk020:017	18	(@)	-	on␣
lk020:017	18	@	-	tullut␣
lk020:017	20 21a	@	-	kulmakiveksi
lk020:017	19	%case	TRA	
lk020:017	-	(@)	-	'
lk020:017	-	(?)	-	?␣
lk020:018	lk020:018	lk020:018	VERSE	Lk␣20:18␣
lk020:018	1	@	-	Jokainen
lk020:018	-	(,)	-	,␣
lk020:018	2	@	-	joka␣
lk020:018	3	@	-	kaatuu␣
lk020:018	5	@	-	siihen␣
lk020:018	(6) 7	@	-	kiveen
lk020:018	4	%case	LOC	
lk020:018	-	(,)	-	,␣
lk020:018	8a	@	-	ruhjoutuu
lk020:018	8b	,	-	,␣
lk020:018	11	@	-	mutta␣
lk020:018	10	@	-	jonka␣
lk020:018	9	@	-	päälle␣
lk020:018	13a	(@)	-	se␣
lk020:018	13a	@	-	kaatuu
lk020:018	13b	,	-	,␣
lk020:018	15a	@	-	sen␣
lk020:018	14	(@)	-	se␣
lk020:018	14	@	-	murskaa
lk020:018	15b	.	-	.
lk020:018	15b	@	-	"␣
lk020:019	lk020:019	lk020:019	VERSE	Lk␣20:19␣
lk020:019	1	@	-	Ja␣
lk020:019	(3) 4	@	-	kirjanoppineet␣
lk020:019	5	@	-	ja␣
lk020:019	(6) 7	@	-	ylipapit␣
lk020:019	2	@	-	tahtoivat␣
lk020:019	(11) 12 8	@	-	ottaa␣
lk020:019	10	@	-	hänet␣
lk020:019	9	%case	ACC	
lk020:019	14	@	-	sillä␣
lk020:019	(15) 16a	@	-	hetkellä␣
lk020:019	13	%case	LOC	
lk020:019	(11) 12 8	@	-	kiinni
lk020:019	16b	,	-	,␣
lk020:019	17	@	-	mutta␣
lk020:019	18	(@)	-	he␣
lk020:019	18	@	-	pelkäsivät␣
lk020:019	(19) 20a	@	-	kansaa
lk020:019	20b	;	-	;␣
lk020:019	22	@	-	sillä␣
lk020:019	21	(@)	-	he␣
lk020:019	21	@	-	ymmärsivät
lk020:019	-	(,)	-	,␣
lk020:019	23	@	-	että␣
lk020:019	26	(@)	-	hän␣
lk020:019	26	(@)	-	oli␣
lk020:019	26	@	-	puhunut␣
lk020:019	29a	@	-	sen␣
lk020:019	(27) 28	@	-	vertauksen␣
lk020:019	25	@	-	heistä
lk020:019	24	%case	LOC	
lk020:019	29b	.	-	.␣
lk020:020	lk020:020	lk020:020	VERSE	Lk␣20:20␣
lk020:020	1	@	-	Ja␣
lk020:020	2	(@)	-	he␣
lk020:020	2	@	-	vartioivat␣
lk020:020	-	(@)	-	häntä␣
lk020:020	-	(@)	-	ja␣
lk020:020	3	@	-	lähettivät␣
lk020:020	-	(@)	-	hänen␣
lk020:020	-	(@)	-	luokseen␣
lk020:020	7	@	-	hurskaiksi␣
lk020:020	5	@	-	tekeytyviä␣
lk020:020	6	%case	PTV	
lk020:020	4	@	-	urkkijoita
lk020:020	(8a)	-	UNTRANSLATED	
lk020:020	-	(,)	-	,␣
lk020:020	10	@	-	saadakseen␣
lk020:020	9	%case	TRA	
lk020:020	11	@	-	hänet␣
lk020:020	10	@	-	kiinni␣
lk020:020	-	(@)	-	jostakin␣
lk020:020	12a	@	-	sanasta
lk020:020	12b	,	-	,␣
lk020:020	13	@	-	niin␣
lk020:020	13	@	-	että␣
lk020:020	tasp%14	@	-	voisivat␣
lk020:020	14	@	-	antaa␣
lk020:020	15	@	-	hänet␣
lk020:020	(16) 17	@	-	esivallalle␣
lk020:020	18	@	-	ja␣
lk020:020	(21) 22a	@	-	maaherran␣
lk020:020	(19) 20	@	-	käsiin
lk020:020	22b	.	-	.␣
