1x001:001	1x001:001	1x001:001	VERSE	1Ak␣1:1␣
1x001:044	-	(@)	-	kun␣
1x001:044	2	@	-	Bela␣
1x001:044	1b	@	-	kuoli
1x001:044	(3a)	-	UNTRANSLATED	
1x001:044	-	(,)	-	,␣
1x001:044	3b	@	-	tuli␣
1x001:044	5	@	-	Joobab
1x001:044	-	(,)	-	,␣
1x001:044	7	@	-	Serahin␣
1x001:044	6	@	-	poika
1x001:044	-	(,)	-	,␣
1x001:044	8b	@	-	Bosrasta
1x001:044	8a	%case	LOC	
1x001:044	-	(,)	-	,␣
1x001:044	3b	@	-	kuninkaaksi␣
1x001:044	pers%4	@	-	hänen␣
1x001:044	4	@	-	sijaansa
1x001:044	-	(.)	-	.␣
1x001:045	1x001:045	1x001:045	VERSE	1Ak␣1:45␣
1x001:045	1a	@	-	Kun␣
1x001:045	2	@	-	Joobab␣
1x001:045	1b	@	-	kuoli
1x001:045	(3a)	-	UNTRANSLATED	
1x001:045	-	(,)	-	,␣
1x001:045	3b	@	-	tuli␣
1x001:045	5	@	-	Huusam
1x001:045	-	(,)	-	,␣
1x001:045	(7a) 7b	@	-	teemanilaisten␣
1x001:045	6b	@	-	maasta
1x001:045	6a	%case	LOC	
1x001:045	-	(,)	-	,␣
1x001:045	3b	@	-	kuninkaaksi␣
1x001:045	pers%4	@	-	hänen␣
1x001:045	4	@	-	sijaansa
1x001:045	-	(.)	-	.␣
1x001:046	1x001:046	1x001:046	VERSE	1Ak␣1:46␣
1x001:046	1a	@	-	Kun␣
1x001:046	2	@	-	Huusam␣
1x001:046	1b	@	-	kuoli
1x001:046	(3a)	-	UNTRANSLATED	
1x001:046	-	(,)	-	,␣
1x001:046	3b	@	-	tuli␣
1x001:046	5	@	-	Hadad
1x001:046	-	(,)	-	,␣
1x001:046	7	@	-	Bedadin␣
1x001:046	6	@	-	poika
1x001:046	-	(,)	-	,␣
1x001:046	3b	@	-	kuninkaaksi␣
1x001:046	pers%4	@	-	hänen␣
1x001:046	4	@	-	sijaansa
1x001:046	-	(,)	-	,␣
1x001:046	-	(@)	-	hän
1x001:046	-	(,)	-	,␣
1x001:046	8a	@	-	joka␣
1x001:046	8b	@	-	voitti␣
1x001:046	10	@	-	midianilaiset␣
1x001:046	9	%case	NOM	
1x001:046	12	@	-	Mooabin␣
1x001:046	11b	@	-	maassa
1x001:046	11a	%case	LOC	
1x001:046	-	(;)	-	;␣
1x001:046	13a	@	-	ja␣
1x001:046	pers%14	@	-	hänen␣
1x001:046	14	@	-	kaupunkinsa␣
1x001:046	13b	@	-	nimi␣
1x001:046	-	(@)	-	oli␣
1x001:046	16	@	-	Avit
1x001:046	-	(.)	-	.␣
1x001:047	1x001:047	1x001:047	VERSE	1Ak␣1:47␣
1x001:047	1a	@	-	Kun␣
1x001:047	2	@	-	Hadad␣
1x001:047	1b	@	-	kuoli
1x001:047	(3a)	-	UNTRANSLATED	
1x001:047	-	(,)	-	,␣
1x001:047	3b	@	-	tuli␣
1x001:047	5	@	-	Samla
1x001:047	-	(,)	-	,␣
1x001:047	6b	@	-	Masrekasta
1x001:047	6a	%case	LOC	
1x001:047	-	(,)	-	,␣
1x001:047	3b	@	-	kuninkaaksi␣
1x001:047	pers%4	@	-	hänen␣
1x001:047	4	@	-	sijaansa
1x001:047	-	(.)	-	.␣
1x001:048	1x001:048	1x001:048	VERSE	1Ak␣1:48␣
1x001:048	1a	@	-	Kun␣
1x001:048	2	@	-	Samla␣
1x001:048	1b	@	-	kuoli
1x001:048	(3a)	-	UNTRANSLATED	
1x001:048	-	(,)	-	,␣
1x001:048	3b	@	-	tuli␣
1x001:048	5	@	-	Saul
1x001:048	-	(,)	-	,␣
1x001:048	(7a) 7b	@	-	virran␣
1x001:048	sem%7a	@	-	rannalla␣
1x001:048	sem%7a	@	-	olevasta␣
1x001:048	6b	@	-	Rehobotista
1x001:048	6a	%case	LOC	
1x001:048	-	(,)	-	,␣
1x001:048	3b	@	-	kuninkaaksi␣
1x001:048	pers%4	@	-	hänen␣
1x001:048	4	@	-	sijaansa
1x001:048	-	(.)	-	.␣
1x001:049	1x001:049	1x001:049	VERSE	1Ak␣1:49␣
1x001:049	1a	@	-	Kun␣
1x001:049	2	@	-	Saul␣
1x001:049	1b	@	-	kuoli
1x001:049	(3a)	-	UNTRANSLATED	
1x001:049	-	(,)	-	,␣
1x001:049	3b	@	-	tuli␣
1x001:049	5	@	-	Baal-Haanan
1x001:049	-	(,)	-	,␣
1x001:049	7	@	-	Akborin␣
1x001:049	6	@	-	poika
1x001:049	-	(,)	-	,␣
1x001:049	3b	@	-	kuninkaaksi␣
1x001:049	pers%4	@	-	hänen␣
1x001:049	4	@	-	sijaansa
1x001:049	-	(.)	-	.␣
1x001:050	1x001:050	1x001:050	VERSE	1Ak␣1:50␣
1x001:050	1a	@	-	Kun␣
1x001:050	2	@	-	Baal-Haanan␣
1x001:050	1b	@	-	kuoli
1x001:050	(3a)	-	UNTRANSLATED	
1x001:050	-	(,)	-	,␣
1x001:050	3b	@	-	tuli␣
1x001:050	5	@	-	Hadad␣
1x001:050	3b	@	-	kuninkaaksi␣
1x001:050	pers%4	@	-	hänen␣
1x001:050	4	@	-	sijaansa
1x001:050	-	(,)	-	,␣
1x001:050	6a	@	-	ja␣
1x001:050	pers%7	@	-	hänen␣
1x001:050	7	@	-	kaupunkinsa␣
1x001:050	6b	@	-	nimi␣
1x001:050	-	(@)	-	oli␣
1x001:050	8	@	-	Paagi
1x001:050	-	(;)	-	;␣
1x001:050	9a	@	-	ja␣
1x001:050	pers%10	@	-	hänen␣
1x001:050	10	@	-	vaimonsa␣
1x001:050	9b	@	-	nimi␣
1x001:050	-	(@)	-	oli␣
1x001:050	11	@	-	Mehetabel
1x001:050	-	(,)	-	,␣
1x001:050	13	@	-	Matredin␣
1x001:050	12	@	-	tytär
1x001:050	-	(,)	-	,␣
1x001:050	-	(@)	-	joka␣
1x001:050	-	(@)	-	oli␣
1x001:050	15	@	-	Mee-Saahabin␣
1x001:050	14	@	-	tytär
1x001:050	-	(.)	-	.␣
1x001:051	1x001:051	1x001:051	VERSE	1Ak␣1:51␣
1x001:051	1a	@	-	Ja␣
1x001:051	2	@	-	Hadad␣
1x001:051	1b	@	-	kuoli
1x001:051	-	(;)	-	;␣
1x001:051	4a	@	-	ja␣
1x001:051	6	@	-	Edomin␣
1x001:051	5	@	-	sukuruhtinaat␣
1x001:051	4b	@	-	olivat
1x001:051	-	(:)	-	:␣
1x001:051	7	@	-	ruhtinas␣
1x001:051	8	@	-	Timna
1x001:051	-	(,)	-	,␣
1x001:051	9	@	-	ruhtinas␣
1x001:051	11	@	-	Alva
1x001:051	-	(,)	-	,␣
1x001:051	12	@	-	ruhtinas␣
1x001:051	13	@	-	Jetet
1x001:051	-	(,)	-	,␣
1x001:052	1x001:052	1x001:052	VERSE	1Ak␣1:52␣
1x001:052	1	@	-	ruhtinas␣
1x001:052	2	@	-	Oholibama
1x001:052	-	(,)	-	,␣
1x001:052	3	@	-	ruhtinas␣
1x001:052	4	@	-	Eela
1x001:052	-	(,)	-	,␣
1x001:052	5	@	-	ruhtinas␣
1x001:052	6	@	-	Piinon
1x001:052	-	(,)	-	,␣
1x001:053	1x001:053	1x001:053	VERSE	1Ak␣1:53␣
1x001:053	1	@	-	ruhtinas␣
1x001:053	2	@	-	Kenas
1x001:053	-	(,)	-	,␣
1x001:053	3	@	-	ruhtinas␣
1x001:053	4	@	-	Teeman
1x001:053	-	(,)	-	,␣
1x001:053	5	@	-	ruhtinas␣
1x001:053	6	@	-	Mibsar
1x001:053	-	(,)	-	,␣
1x001:054	1x001:054	1x001:054	VERSE	1Ak␣1:54␣
1x001:054	1	@	-	ruhtinas␣
1x001:054	2	@	-	Magdiel
1x001:054	-	(,)	-	,␣
1x001:054	3	@	-	ruhtinas␣
1x001:054	4	@	-	Iiram
1x001:054	-	(.)	-	.␣
1x001:054	5	@	-	Nämä␣
1x001:054	-	(@)	-	olivat␣
1x001:054	7	@	-	Edomin␣
1x001:054	6	@	-	sukuruhtinaat
1x001:054	-	(.)	-	.␣
1x002:001	1x002:001	1x002:001	VERSE	1Ak␣2:1␣
1x002:001	1	@	-	Nämä␣
1x002:001	-	(@)	-	olivat␣
1x002:001	3	@	-	Israelin␣
1x002:001	2	@	-	pojat
1x002:001	-	(:)	-	:␣
1x002:001	4	@	-	Ruuben
1x002:001	-	(,)	-	,␣
1x002:001	5	@	-	Simeon
1x002:001	-	(,)	-	,␣
1x002:001	6	@	-	Leevi␣
1x002:001	7a	@	-	ja␣
1x002:001	7b	@	-	Juuda
1x002:001	-	(,)	-	,␣
1x002:001	8	@	-	Isaskar␣
1x002:001	9a	@	-	ja␣
1x002:001	9b	@	-	Sebulon
1x002:001	-	(,)	-	,␣
1x002:002	1x002:002	1x002:002	VERSE	1Ak␣2:2␣
1x002:002	1	@	-	Daan
1x002:002	-	(,)	-	,␣
1x002:002	2	@	-	Joosef␣
1x002:002	3a	@	-	ja␣
1x002:002	3b	@	-	Benjamin
1x002:002	-	(,)	-	,␣
1x002:002	4	@	-	Naftali
1x002:002	-	(,)	-	,␣
1x002:002	5	@	-	Gaad␣
1x002:002	6a	@	-	ja␣
1x002:002	6b	@	-	Asser
1x002:002	-	(.)	-	.␣
1x002:003	1x002:003	1x002:003	VERSE	1Ak␣2:3␣
1x002:003	2	@	-	Juudan␣
1x002:003	1	@	-	pojat␣
1x002:003	-	(@)	-	olivat␣
1x002:003	3	@	-	Eer
1x002:003	(4a)	-	UNTRANSLATED	
1x002:003	-	(,)	-	,␣
1x002:003	4b	@	-	Oonan␣
1x002:003	5a	@	-	ja␣
1x002:003	5b	@	-	Seela
1x002:003	-	(;)	-	;␣
1x002:003	-	(@)	-	nämä␣
1x002:003	6	@	-	kolme␣
1x002:003	7	@	-	synnytti␣
1x002:003	8	@	-	hänelle␣
1x002:003	9b	@	-	Suuahin␣
1x002:003	9b	@	-	tytär
1x002:003	9a	%case	NOM	
1x002:003	-	(,)	-	,␣
1x002:003	(10a) 10b	@	-	kanaanilainen
1x002:003	-	(.)	-	.␣
1x002:003	11a	@	-	Mutta␣
1x002:003	12	@	-	Eer
1x002:003	-	(,)	-	,␣
1x002:003	14	@	-	Juudan␣
1x002:003	13	@	-	esikoinen
1x002:003	-	(,)	-	,␣
1x002:003	sem%15	@	-	ei␣
1x002:003	11b	@	-	ollut␣
1x002:003	15	@	-	otollinen␣
1x002:003	17	@	-	Herran␣
1x002:003	16b	@	-	silmissä
1x002:003	16a	%case	LOC	
1x002:003	-	(;)	-	;␣
1x002:003	18a	@	-	sentähden␣
1x002:003	18b	(@)	-	hän␣
1x002:003	18b	(@)	-	antoi␣
1x002:003	pers%18b	@	-	hänen␣
1x002:003	18b	@	-	kuolla
1x002:003	-	(.)	-	.␣
1x002:004	1x002:004	1x002:004	VERSE	1Ak␣2:4␣
1x002:004	1a	@	-	Ja␣
1x002:004	1b	@	-	Taamar
1x002:004	-	(,)	-	,␣
1x002:004	pro%2	@	-	Juudan␣
1x002:004	2	@	-	miniä
1x002:004	-	(,)	-	,␣
1x002:004	3	@	-	synnytti␣
1x002:004	4	@	-	hänelle␣
1x002:004	6	@	-	Pereksen␣
1x002:004	5	%case	GEN	
1x002:004	7a	@	-	ja␣
1x002:004	8	@	-	Serahin
1x002:004	7b	%case	GEN	
1x002:004	-	(.)	-	.␣
1x002:004	11	@	-	Juudan␣
1x002:004	10	@	-	poikia␣
1x002:004	-	(@)	-	oli␣
1x002:004	9	@	-	kaikkiaan␣
1x002:004	12	@	-	viisi
1x002:004	-	(.)	-	.␣
1x002:005	1x002:005	1x002:005	VERSE	1Ak␣2:5␣
1x002:005	2	@	-	Pereksen␣
1x002:005	1	@	-	pojat␣
1x002:005	-	(@)	-	olivat␣
1x002:005	3	@	-	Hesron␣
1x002:005	4a	@	-	ja␣
1x002:005	4b	@	-	Haamul
1x002:005	-	(.)	-	.␣
1x002:006	1x002:006	1x002:006	VERSE	1Ak␣2:6␣
1x002:006	1a	@	-	Ja␣
1x002:006	2	@	-	Serahin␣
1x002:006	1b	@	-	pojat␣
1x002:006	-	(@)	-	olivat␣
1x002:006	3	@	-	Simri
1x002:006	(4a)	-	UNTRANSLATED	
1x002:006	-	(,)	-	,␣
1x002:006	4b	@	-	Eetan
1x002:006	(5a)	-	UNTRANSLATED	
1x002:006	-	(,)	-	,␣
1x002:006	5b	@	-	Heeman
1x002:006	(6a)	-	UNTRANSLATED	
1x002:006	-	(,)	-	,␣
1x002:006	6b	@	-	Kalkol␣
1x002:006	7a	@	-	ja␣
1x002:006	7b	@	-	Daara
1x002:006	-	(;)	-	;␣
1x002:006	pers%8	@	-	heitä␣
1x002:006	-	(@)	-	oli␣
1x002:006	8	@	-	kaikkiaan␣
1x002:006	9	@	-	viisi
1x002:006	-	(.)	-	.␣
1x002:007	1x002:007	1x002:007	VERSE	1Ak␣2:7␣
1x002:007	1a	@	-	Ja␣
1x002:007	2	@	-	Karmin␣
1x002:007	1b	@	-	pojat␣
1x002:007	-	(@)	-	olivat␣
1x002:007	3	@	-	Aakar
1x002:007	-	(,)	-	,␣
1x002:007	-	(@)	-	joka␣
1x002:007	4	@	-	syöksi␣
1x002:007	5	@	-	Israelin␣
1x002:007	4	@	-	onnettomuuteen
1x002:007	-	(,)	-	,␣
1x002:007	6	@	-	kun␣
1x002:007	7	@	-	oli␣
1x002:007	7	@	-	uskoton␣
1x002:007	-	(@)	-	ja␣
1x002:007	-	(@)	-	anasti␣
1x002:007	8b	@	-	tuhon␣
1x002:007	8b	@	-	omaksi␣
1x002:007	8b	@	-	vihittyä
1x002:007	8a	%case	PTV	
1x002:007	-	(.)	-	.␣
1x002:008	1x002:008	1x002:008	VERSE	1Ak␣2:8␣
1x002:008	1a	@	-	Ja␣
1x002:008	2	@	-	Eetanin␣
1x002:008	1b	@	-	poika␣
1x002:008	-	(@)	-	oli␣
1x002:008	3	@	-	Asarja
1x002:008	-	(.)	-	.␣
1x002:009	1x002:009	1x002:009	VERSE	1Ak␣2:9␣
1x002:009	1a	@	-	Ja␣
1x002:009	2	@	-	Hesronin␣
1x002:009	1b	@	-	pojat
1x002:009	-	(,)	-	,␣
1x002:009	3	@	-	jotka␣
1x002:009	5	@	-	hänelle␣
1x002:009	4	@	-	syntyivät
1x002:009	-	(,)	-	,␣
1x002:009	-	(@)	-	olivat␣
1x002:009	7	@	-	Jerahmeel
1x002:009	6	%case	NOM	
1x002:009	(8a)	-	UNTRANSLATED	
1x002:009	-	(,)	-	,␣
1x002:009	9	@	-	Raam␣
1x002:009	8b	%case	NOM	
1x002:009	10a	@	-	ja␣
1x002:009	11	@	-	Kelubai
1x002:009	10b	%case	NOM	
1x002:009	-	(.)	-	.␣
1x002:010	1x002:010	1x002:010	VERSE	1Ak␣2:10␣
1x002:010	1a	@	-	Ja␣
1x002:010	1b	@	-	Raamille␣
1x002:010	2	@	-	syntyi␣
1x002:010	4	@	-	Amminadab
1x002:010	3	%case	NOM	
1x002:010	-	(,)	-	,␣
1x002:010	5a	@	-	ja␣
1x002:010	5b	@	-	Amminadabille␣
1x002:010	6	@	-	syntyi␣
1x002:010	8	@	-	Nahson
1x002:010	7	%case	NOM	
1x002:010	-	(,)	-	,␣
1x002:010	11	@	-	Juudan␣
1x002:010	10	@	-	jälkeläisten␣
1x002:010	9	@	-	ruhtinas
1x002:010	-	(.)	-	.␣
1x002:011	1x002:011	1x002:011	VERSE	1Ak␣2:11␣
1x002:011	1a	@	-	Ja␣
1x002:011	1b	@	-	Nahsonille␣
1x002:011	2	@	-	syntyi␣
1x002:011	4	@	-	Salma
1x002:011	3	%case	NOM	
1x002:011	-	(,)	-	,␣
1x002:011	5a	@	-	ja␣
1x002:011	5b	@	-	Salmalle␣
1x002:011	6	@	-	syntyi␣
1x002:011	8	@	-	Booas
1x002:011	7	%case	NOM	
1x002:011	-	(.)	-	.␣
1x002:012	1x002:012	1x002:012	VERSE	1Ak␣2:12␣
1x002:012	1a	@	-	Ja␣
1x002:012	1b	@	-	Booaalle␣
1x002:012	2	@	-	syntyi␣
1x002:012	4	@	-	Oobed
1x002:012	3	%case	NOM	
1x002:012	-	(,)	-	,␣
1x002:012	5a	@	-	ja␣
1x002:012	5b	@	-	Oobedille␣
1x002:012	6	@	-	syntyi␣
1x002:012	8	@	-	Iisai
1x002:012	7	%case	NOM	
1x002:012	-	(.)	-	.␣
1x002:013	1x002:013	1x002:013	VERSE	1Ak␣2:13␣
1x002:013	1a	@	-	Ja␣
1x002:013	1b	@	-	Iisaille␣
1x002:013	2	@	-	syntyi␣
1x002:013	4	@	-	esikoisena␣
1x002:013	3	%case	ESS	
1x002:013	6	@	-	Eliab
1x002:013	5	%case	NOM	
1x002:013	(7a)	-	UNTRANSLATED	
1x002:013	-	(,)	-	,␣
1x002:013	(8a) 8b	@	-	toisena␣
1x002:013	7b	@	-	Abinadab
1x002:013	(9a)	-	UNTRANSLATED	
1x002:013	-	(,)	-	,␣
1x002:013	(10a) 10b	@	-	kolmantena␣
1x002:013	9b	@	-	Simea
1x002:013	-	(,)	-	,␣
1x002:014	1x002:014	1x002:014	VERSE	1Ak␣2:14␣
1x002:014	(2a) 2b	@	-	neljäntenä␣
1x002:014	1	@	-	Netanel
1x002:014	-	(,)	-	,␣
1x002:014	(4a) 4b	@	-	viidentenä␣
1x002:014	3	@	-	Raddai
1x002:014	-	(,)	-	,␣
1x002:015	1x002:015	1x002:015	VERSE	1Ak␣2:15␣
1x002:015	(2a) 2b	@	-	kuudentena␣
1x002:015	1	@	-	Oosem␣
1x002:015	-	(@)	-	ja␣
1x002:015	(4a) 4b	@	-	seitsemäntenä␣
1x002:015	3	@	-	Daavid
1x002:015	-	(.)	-	.␣
1x002:016	1x002:016	1x002:016	VERSE	1Ak␣2:16␣
1x002:016	2a	@	-	Ja␣
1x002:016	pers%2b	@	-	heidän␣
1x002:016	2b	@	-	sisarensa␣
1x002:016	-	(@)	-	olivat␣
1x002:016	3	@	-	Seruja␣
1x002:016	4a	@	-	ja␣
1x002:016	4b	@	-	Abigail
1x002:016	-	(.)	-	.␣
1x002:016	5a	@	-	Ja␣
1x002:016	6	@	-	Serujan␣
1x002:016	5b	@	-	pojat␣
1x002:016	-	(@)	-	olivat␣
1x002:016	7	@	-	Abisai
1x002:016	(8a)	-	UNTRANSLATED	
1x002:016	-	(,)	-	,␣
1x002:016	8b	@	-	Jooab␣
1x002:016	9a	@	-	ja␣
1x002:016	9b	@	-	Asael
1x002:016	-	(,)	-	,␣
1x002:016	-	(@)	-	kaikkiaan␣
1x002:016	10	@	-	kolme
1x002:016	-	(.)	-	.␣
1x002:017	1x002:017	1x002:017	VERSE	1Ak␣2:17␣
1x002:017	1a	@	-	Ja␣
1x002:017	1b	@	-	Abigail␣
1x002:017	2	@	-	synnytti␣
1x002:017	4	@	-	Amasan
1x002:017	3	%case	GEN	
1x002:017	-	(;)	-	;␣
1x002:017	5a	@	-	ja␣
1x002:017	6	@	-	Amasan␣
1x002:017	5b	@	-	isä␣
1x002:017	-	(@)	-	oli␣
1x002:017	(8a) 8b	@	-	ismaelilainen␣
1x002:017	7	@	-	Jeter
1x002:017	-	(.)	-	.␣
1x002:018	1x002:018	1x002:018	VERSE	1Ak␣2:18␣
1x002:018	1a	@	-	Ja␣
1x002:018	1b	@	-	Kaalebille
1x002:018	-	(,)	-	,␣
1x002:018	3	@	-	Hesronin␣
1x002:018	2	@	-	pojalle
1x002:018	-	(,)	-	,␣
1x002:018	4	@	-	syntyi␣
1x002:018	-	(@)	-	lapsia␣
1x002:018	6	@	-	Asubasta
1x002:018	5	%case	LOC	
1x002:018	-	(,)	-	,␣
1x002:018	-	(@)	-	hänen␣
1x002:018	7	@	-	vaimostaan
1x002:018	-	(,)	-	,␣
1x002:018	8a	@	-	ja␣
1x002:018	9	@	-	Jeriotista
1x002:018	8b	%case	LOC	
1x002:018	-	(;)	-	;␣
1x002:018	10a	@	-	ja␣
1x002:018	10b	@	-	nämä␣
1x002:018	-	(@)	-	olivat␣
1x002:018	pro%11	@	-	Asuban␣
1x002:018	11	@	-	pojat
1x002:018	-	(:)	-	:␣
1x002:018	12	@	-	Jeeser
1x002:018	(13a)	-	UNTRANSLATED	
1x002:018	-	(,)	-	,␣
1x002:018	13b	@	-	Soobab␣
1x002:018	14a	@	-	ja␣
1x002:018	14b	@	-	Ardon
1x002:018	-	(.)	-	.␣
1x002:019	1x002:019	1x002:019	VERSE	1Ak␣2:19␣
1x002:019	1a	@	-	Ja␣
1x002:019	-	(@)	-	kun␣
1x002:019	2	@	-	Asuba␣
1x002:019	1b	@	-	kuoli
1x002:019	(3a)	-	UNTRANSLATED	
1x002:019	-	(,)	-	,␣
1x002:019	3b	@	-	nai␣
1x002:019	4	%inflection	ACT.PAST.3S	
1x002:019	5	@	-	Kaaleb␣
1x002:019	7	@	-	Efratin
1x002:019	6	%case	GEN	
1x002:019	-	(,)	-	,␣
1x002:019	8a	@	-	ja␣
1x002:019	8b	(@)	-	tämä␣
1x002:019	8b	@	-	synnytti␣
1x002:019	9	@	-	hänelle␣
1x002:019	11	@	-	Huurin
1x002:019	10	%case	GEN	
1x002:019	-	(.)	-	.␣
1x002:020	1x002:020	1x002:020	VERSE	1Ak␣2:20␣
1x002:020	1a	@	-	Ja␣
1x002:020	1b	@	-	Huurille␣
1x002:020	2	@	-	syntyi␣
1x002:020	4	@	-	Uuri
1x002:020	3	%case	NOM	
1x002:020	-	(,)	-	,␣
1x002:020	5a	@	-	ja␣
1x002:020	5b	@	-	Uurille␣
1x002:020	6	@	-	syntyi␣
1x002:020	8	@	-	Besalel
1x002:020	7	%case	NOM	
1x002:020	-	(.)	-	.␣
1x002:021	1x002:021	1x002:021	VERSE	1Ak␣2:21␣
1x002:021	1a 1b	@	-	Senjälkeen␣
1x002:021	2	@	-	meni␣
1x002:021	3	@	-	Hesron␣
1x002:021	6	@	-	Maakirin
1x002:021	-	(,)	-	,␣
1x002:021	8	@	-	Gileadin␣
1x002:021	7	@	-	isän
1x002:021	-	(,)	-	,␣
1x002:021	5	@	-	tyttären␣
1x002:021	4	@	-	tykö
1x002:021	-	(;)	-	;␣
1x002:021	9a	@	-	ja␣
1x002:021	9b	@	-	hän␣
1x002:021	10	@	-	nai␣
1x002:021	pers%10	@	-	tämän␣
1x002:021	11b	@	-	ollessaan␣
1x002:021	11a	%inflection	COP.ACT.INF2.INE.-3	
1x002:021	13	@	-	kuudenkymmenen␣
1x002:021	14	@	-	vuoden␣
1x002:021	12	@	-	vanha
1x002:021	-	(.)	-	.␣
1x002:021	15a	@	-	Ja␣
1x002:021	15b	(@)	-	tämä␣
1x002:021	15b	@	-	synnytti␣
1x002:021	16	@	-	hänelle␣
1x002:021	18	@	-	Segubin
1x002:021	17	%case	GEN	
1x002:021	-	(.)	-	.␣
1x002:022	1x002:022	1x002:022	VERSE	1Ak␣2:22␣
1x002:022	1a	@	-	Ja␣
1x002:022	1b	@	-	Segubille␣
1x002:022	2	@	-	syntyi␣
1x002:022	4	@	-	Jaair
1x002:022	3	%case	NOM	
1x002:022	(5a)	-	UNTRANSLATED	
1x002:022	-	(;)	-	;␣
1x002:022	6	@	-	tällä␣
1x002:022	5b	@	-	oli␣
1x002:022	7 8a 8b	@	-	kaksikymmentä␣
1x002:022	7 8a 8b	@	-	kolme␣
1x002:022	9	@	-	kaupunkia␣
1x002:022	(11a) 11b	@	-	Gileadin␣
1x002:022	10b	@	-	maassa
1x002:022	10a	%case	LOC	
1x002:022	-	(.)	-	.␣
1x002:023	1x002:023	1x002:023	VERSE	1Ak␣2:23␣
1x002:023	1a	@	-	Mutta␣
1x002:023	2	@	-	gesurilaiset␣
1x002:023	3a	@	-	ja␣
1x002:023	3b	@	-	aramilaiset␣
1x002:023	1b	@	-	ottivat␣
1x002:023	7b	@	-	heiltä␣
1x002:023	7a	%case	LOC	
1x002:023	6	@	-	Jaairin␣
1x002:023	5	@	-	leirikylät␣
1x002:023	4	%case	NOM	
1x002:023	-	(@)	-	ja␣
1x002:023	9	@	-	Kenatin␣
1x002:023	8	%case	GEN	
1x002:023	10a	@	-	ynnä␣
1x002:023	pers%11	@	-	sen␣
1x002:023	11	@	-	tytärkaupungit
1x002:023	10b	%case	NOM	
1x002:023	-	(,)	-	,␣
1x002:023	12	@	-	kuusikymmentä␣
1x002:023	13	@	-	kaupunkia
1x002:023	-	(.)	-	.␣
1x002:023	14	@	-	Kaikki␣
1x002:023	15	@	-	nämä␣
1x002:023	-	(@)	-	olivat␣
1x002:023	17	@	-	Maakirin
1x002:023	-	(,)	-	,␣
1x002:023	19	@	-	Gileadin␣
1x002:023	18	@	-	isän
1x002:023	-	(,)	-	,␣
1x002:023	16	@	-	poikia
1x002:023	-	(.)	-	.␣
1x002:024	1x002:024	1x002:024	VERSE	1Ak␣2:24␣
1x002:024	1a 1b	@	-	Kun␣
1x002:024	3	@	-	Hesron␣
1x002:024	2	(@)	-	oli␣
1x002:024	2	@	-	kuollut␣
1x002:024	4b 5	@	-	Kaaleb-Efratassa
1x002:024	4a	%case	LOC	
1x002:024	(6a)	-	UNTRANSLATED	
1x002:024	-	(,)	-	,␣
1x002:024	9b	@	-	synnytti␣
1x002:024	8	@	-	Abia␣
1x002:024	-	(-)	-	-␣
1x002:024	(9a)	-	UNTRANSLATED	
1x002:024	-	(@)	-	hän␣
1x002:024	-	(@)	-	oli␣
1x002:024	7	@	-	Hesronin␣
1x002:024	6b	@	-	vaimo␣
1x002:024	-	(-)	-	-␣
1x002:024	10	@	-	hänelle␣
1x002:024	12	@	-	Ashurin
1x002:024	11	%case	GEN	
1x002:024	-	(,)	-	,␣
1x002:024	14	@	-	Tekoan␣
1x002:024	13	@	-	isän
1x002:024	-	(.)	-	.␣
1x002:025	1x002:025	1x002:025	VERSE	1Ak␣2:25␣
1x002:025	1a	@	-	Ja␣
1x002:025	3	@	-	Jerahmeelin
1x002:025	-	(,)	-	,␣
1x002:025	5	@	-	Hesronin␣
1x002:025	4	@	-	esikoisen
1x002:025	-	(,)	-	,␣
1x002:025	2	@	-	pojat␣
1x002:025	1b	@	-	olivat␣
1x002:025	7	@	-	Raam
1x002:025	-	(,)	-	,␣
1x002:025	(6a) 6b	@	-	esikoinen
1x002:025	-	(,)	-	,␣
1x002:025	8a	@	-	ja␣
1x002:025	8b	@	-	Buuna
1x002:025	(9a)	-	UNTRANSLATED	
1x002:025	-	(,)	-	,␣
1x002:025	9b	@	-	Ooren
1x002:025	(10a)	-	UNTRANSLATED	
1x002:025	-	(,)	-	,␣
1x002:025	10b	@	-	Oosem␣
1x002:025	-	(@)	-	ja␣
1x002:025	11	@	-	Ahia
1x002:025	-	(.)	-	.␣
1x002:026	1x002:026	1x002:026	VERSE	1Ak␣2:26␣
1x002:026	1a	@	-	Ja␣
1x002:026	4b	@	-	Jerahmeelilla␣
1x002:026	4a	%case	LOC	
1x002:026	1b	@	-	oli␣
1x002:026	-	(@)	-	vielä␣
1x002:026	3	@	-	toinen␣
1x002:026	2	@	-	vaimo
1x002:026	(5a)	-	UNTRANSLATED	
1x002:026	-	(,)	-	,␣
1x002:026	pers%5b	@	-	jonka␣
1x002:026	5b	@	-	nimi␣
1x002:026	-	(@)	-	oli␣
1x002:026	6	@	-	Atara
1x002:026	-	(;)	-	;␣
1x002:026	7	@	-	hän␣
1x002:026	-	(@)	-	oli␣
1x002:026	9	@	-	Oonamin␣
1x002:026	8	@	-	äiti
1x002:026	-	(.)	-	.␣
1x002:027	1x002:027	1x002:027	VERSE	1Ak␣2:27␣
1x002:027	1a	@	-	Ja␣
1x002:027	3	@	-	Raamin
1x002:027	-	(,)	-	,␣
1x002:027	5	@	-	Jerahmeelin␣
