2c001:001	2c001:001	2c001:001	VERSE	2Kr␣1:1␣
2c005:011	12	(@)	-	minä␣
2c005:011	12	@	-	toivon
2c005:011	-	(,)	-	,␣
2c005:011	-	(@)	-	että␣
2c005:011	19a	(@)	-	tekin␣
2c005:011	14	%clitic	kin	
2c005:011	(16) 17	@	-	omissatunnoissanne␣
2c005:011	18	%pers	?	
2c005:011	15	%case	LOC	
2c005:011	-	(@)	-	meidät␣
2c005:011	19a	@	-	tunnette
2c005:011	19b	.	-	.␣
2c005:012	2c005:012	2c005:012	VERSE	2Kr␣5:12␣
2c005:012	1	@	-	Emme␣
2c005:012	-	(@)	-	nyt␣
2c005:012	2	@	-	taas␣
2c005:012	4	@	-	suosittele␣
2c005:012	3	@	-	itseämme␣
2c005:012	5	@	-	teille
2c005:012	-	(,)	-	,␣
2c005:012	6	@	-	vaan␣
2c005:012	tasp%8	@	-	tahdomme␣
2c005:012	8	@	-	antaa␣
2c005:012	9	@	-	teille␣
2c005:012	7	@	-	aihetta␣
2c005:012	10	@	-	kerskata␣
2c005:012	12a	@	-	meistä
2c005:012	11	%case	LOC	
2c005:012	12b	,	-	,␣
2c005:012	13	@	-	että␣
2c005:012	14	(@)	-	teillä␣
2c005:012	14	@	-	olisi␣
2c005:012	-	(@)	-	mitä␣
2c005:012	-	(@)	-	vastata␣
2c005:012	16	@	-	niille
2c005:012	-	(,)	-	,␣
2c005:012	16	@	-	jotka␣
2c005:012	15	%case	NOM	
2c005:012	19	@	-	kerskaavat␣
2c005:012	-	(@)	-	siitä
2c005:012	-	(,)	-	,␣
2c005:012	18	@	-	mikä␣
2c005:012	18	@	-	silmään␣
2c005:012	18	@	-	näkyy
2c005:012	17	%case	?	
2c005:012	-	(,)	-	,␣
2c005:012	21	@	-	eikä␣
2c005:012	20	%clitic	kA	
2c005:012	-	(@)	-	siitä
2c005:012	-	(,)	-	,␣
2c005:012	-	(@)	-	mikä␣
2c005:012	23a	@	-	sydämessä␣
2c005:012	22	%case	LOC	
2c005:012	-	(@)	-	on
2c005:012	23b	.	-	.␣
2c005:013	2c005:013	2c005:013	VERSE	2Kr␣5:13␣
2c005:013	2	@	-	Sillä␣
2c005:013	1	@	-	jos␣
2c005:013	3a	(@)	-	me␣
2c005:013	3a	(@)	-	olemme␣
2c005:013	3a	@	-	olleet␣
2c005:013	3a	@	-	suunniltamme
2c005:013	-	(,)	-	,␣
2c005:013	-	(@)	-	niin␣
2c005:013	-	(@)	-	olemme␣
2c005:013	-	(@)	-	olleet␣
2c005:013	4a	@	-	Jumalan␣
2c005:013	case%4a	@	-	tähden
2c005:013	4b	;	-	;␣
2c005:013	5	@	-	jos␣
2c005:013	5	@	-	taas␣
2c005:013	6a	@	-	maltamme␣
2c005:013	6a	@	-	mielemme
2c005:013	-	(,)	-	,␣
2c005:013	-	(@)	-	teemme␣
2c005:013	-	(@)	-	sen␣
2c005:013	7a	@	-	teidän␣
2c005:013	case%7a	@	-	tähtenne
2c005:013	7b	.	-	.␣
2c005:014	2c005:014	2c005:014	VERSE	2Kr␣5:14␣
2c005:014	2	@	-	Sillä␣
2c005:014	(4) 5	@	-	Kristuksen␣
2c005:014	(1) 3	@	-	rakkaus␣
2c005:014	6	@	-	vaatii␣
2c005:014	7a	@	-	meitä
2c005:014	7b	,	-	,␣
2c005:014	8	(@)	-	jotka␣
2c005:014	8	(@)	-	olemme␣
2c005:014	8	@	-	tulleet␣
2c005:014	9a	@	-	tähän␣
2c005:014	8	@	-	päätökseen
2c005:014	10	:	-	:␣
2c005:014	11	@	-	yksi␣
2c005:014	14a	(@)	-	on␣
2c005:014	14a	@	-	kuollut␣
2c005:014	13	@	-	kaikkien␣
2c005:014	12	@	-	edestä
2c005:014	14b	,	-	,␣
2c005:014	15	@	-	siis␣
2c005:014	15	@	-	myös␣
2c005:014	(16) 17	@	-	kaikki␣
2c005:014	18a	(@)	-	ovat␣
2c005:014	18a	@	-	kuolleet
2c005:014	18b	;	-	;␣
2c005:015	2c005:015	2c005:015	VERSE	2Kr␣5:15␣
2c005:015	1	@	-	ja␣
2c005:015	4a	(@)	-	hän␣
2c005:015	4a	(@)	-	on␣
2c005:015	4a	@	-	kuollut␣
2c005:015	3	@	-	kaikkien␣
2c005:015	2	@	-	edestä
2c005:015	4b	,	-	,␣
2c005:015	5	@	-	että␣
2c005:015	6	@	-	ne
2c005:015	-	(,)	-	,␣
2c005:015	6	@	-	jotka␣
2c005:015	7	@	-	elävät
2c005:015	-	(,)	-	,␣
2c005:015	8	@	-	eivät␣
2c005:015	8	@	-	enää␣
2c005:015	10	@	-	eläisi␣
2c005:015	9	@	-	itselleen
2c005:015	-	(,)	-	,␣
2c005:015	11	@	-	vaan␣
2c005:015	12	@	-	hänelle
2c005:015	-	(,)	-	,␣
2c005:015	12	@	-	joka␣
2c005:015	14	@	-	heidän␣
2c005:015	13	@	-	edestään␣
2c005:015	15	(@)	-	on␣
2c005:015	15	@	-	kuollut␣
2c005:015	16	@	-	ja␣
2c005:015	17a	@	-	ylösnoussut
2c005:015	17b	.	-	.␣
2c005:016	2c005:016	2c005:016	VERSE	2Kr␣5:16␣
2c005:016	1	@	-	Sentähden␣
2c005:016	2	@	-	me␣
2c005:016	6	@	-	emme␣
2c005:016	(4) 5	@	-	tästä␣
2c005:016	3	@	-	lähtien␣
2c005:016	7	@	-	tunne␣
2c005:016	6	@	-	ketään␣
2c005:016	9a	@	-	lihan␣
2c005:016	8	@	-	mukaan
2c005:016	9b	;	-	;␣
2c005:016	10	@	-	jos␣
2c005:016	12	(@)	-	olemmekin␣
2c005:016	11	%clitic	kin	
2c005:016	12	@	-	tunteneet␣
2c005:016	15a	@	-	Kristuksen␣
2c005:016	14	@	-	lihan␣
2c005:016	13	@	-	mukaan
2c005:016	15b	,	-	,␣
2c005:016	18	@	-	emme␣
2c005:016	16	@	-	kuitenkaan␣
2c005:016	17	@	-	nyt␣
2c005:016	18	@	-	enää␣
2c005:016	19a	@	-	tunne
2c005:016	19b	.	-	.␣
2c005:017	2c005:017	2c005:017	VERSE	2Kr␣5:17␣
2c005:017	1	@	-	Siis
2c005:017	-	(,)	-	,␣
2c005:017	2	@	-	jos␣
2c005:017	3	@	-	joku␣
2c005:017	-	(@)	-	on␣
2c005:017	5a	@	-	Kristuksessa
2c005:017	4	%case	LOC	
2c005:017	-	(,)	-	,␣
2c005:017	-	(@)	-	niin␣
2c005:017	-	(@)	-	hän␣
2c005:017	-	(@)	-	on␣
2c005:017	6	@	-	uusi␣
2c005:017	7a	@	-	luomus
2c005:017	7b	;	-	;␣
2c005:017	8	@	-	se
2c005:017	-	(,)	-	,␣
2c005:017	8	@	-	mikä␣
2c005:017	-	(@)	-	on␣
2c005:017	9	@	-	vanhaa
2c005:017	-	(,)	-	,␣
2c005:017	10a	(@)	-	on␣
2c005:017	10a	@	-	kadonnut
2c005:017	10b	,	-	,␣
2c005:017	11	@	-	katso
2c005:017	-	(,)	-	,␣
2c005:017	13a	@	-	uusi␣
2c005:017	12	(@)	-	on␣
2c005:017	12	(@)	-	sijaan␣
2c005:017	12	@	-	tullut
2c005:017	13b	.	-	.␣
2c005:018	2c005:018	2c005:018	VERSE	2Kr␣5:18␣
2c005:018	2	@	-	Mutta␣
2c005:018	(1) 3	@	-	kaikki␣
2c005:018	-	(@)	-	on␣
2c005:018	(5) 6	@	-	Jumalasta
2c005:018	4	%case	LOC	
2c005:018	-	(,)	-	,␣
2c005:018	7	@	-	joka␣
2c005:018	8	(@)	-	on␣
2c005:018	8	@	-	sovittanut␣
2c005:018	9	@	-	meidät␣
2c005:018	10	@	-	itsensä␣
2c005:018	case%10	@	-	kanssa␣
2c005:018	12	@	-	Kristuksen␣
2c005:018	11	@	-	kautta␣
2c005:018	13	@	-	ja␣
2c005:018	14	@	-	antanut␣
2c005:018	15	@	-	meille␣
2c005:018	(18) 19a	@	-	sovituksen␣
2c005:018	(16) 17	@	-	viran
2c005:018	19b	.	-	.␣
2c005:019	2c005:019	2c005:019	VERSE	2Kr␣5:19␣
2c005:019	1 2	@	-	Sillä␣
2c005:019	3	@	-	Jumala␣
2c005:019	4	@	-	oli␣
2c005:019	6	@	-	Kristuksessa␣
2c005:019	5	%case	LOC	
2c005:019	-	(@)	-	ja␣
2c005:019	8	@	-	sovitti␣
2c005:019	7	@	-	maailman␣
2c005:019	9a	@	-	itsensä␣
2c005:019	case%9a	@	-	kanssa␣
2c005:019	10	@	-	eikä␣
2c005:019	11	@	-	lukenut␣
2c005:019	12	@	-	heille␣
2c005:019	15	@	-	heidän␣
2c005:019	(13) 14	@	-	rikkomuksiaan
2c005:019	-	(,)	-	,␣
2c005:019	16	@	-	ja␣
2c005:019	17	(@)	-	hän␣
2c005:019	17	@	-	uskoi␣
2c005:019	19	@	-	meille␣
2c005:019	18	%case	LOC	
2c005:019	(22) 23a	@	-	sovituksen␣
2c005:019	(20) 21	@	-	sanan
2c005:019	23b	.	-	.␣
2c005:020	2c005:020	2c005:020	VERSE	2Kr␣5:20␣
2c005:020	2	@	-	Kristuksen␣
2c005:020	1	@	-	puolesta␣
2c005:020	4	(@)	-	me␣
2c005:020	3	@	-	siis␣
2c005:020	4	@	-	olemme␣
2c005:020	4	@	-	lähettiläinä
2c005:020	-	(,)	-	,␣
2c005:020	5	@	-	ja␣
2c005:020	(6) 7	@	-	Jumala␣
2c005:020	8	@	-	kehoittaa␣
2c005:020	10a	@	-	meidän␣
2c005:020	9	@	-	kauttamme
2c005:020	-	(.)	-	.␣
2c005:020	11	(@)	-	Me␣
2c005:020	11	@	-	pyydämme␣
2c005:020	13a	@	-	Kristuksen␣
2c005:020	12	@	-	puolesta
2c005:020	13b	:	-	:␣
2c005:020	14	(@)	-	antakaa␣
2c005:020	14	@	-	sovittaa␣
2c005:020	14	(@)	-	itsenne␣
2c005:020	(15) 16a	@	-	Jumalan␣
2c005:020	case%16a	@	-	kanssa
2c005:020	16b	.	-	.␣
2c005:021	2c005:021	2c005:021	VERSE	2Kr␣5:21␣
2c005:021	1	@	-	Sen
2c005:021	-	(,)	-	,␣
2c005:021	1	@	-	joka␣
2c005:021	2	@	-	ei␣
2c005:021	4	@	-	synnistä␣
2c005:021	3	@	-	tiennyt
2c005:021	-	(,)	-	,␣
2c005:021	8a	(@)	-	hän␣
2c005:021	6	@	-	meidän␣
2c005:021	5	@	-	tähtemme␣
2c005:021	8a	@	-	teki␣
2c005:021	7	@	-	synniksi
2c005:021	8b	,	-	,␣
2c005:021	9	@	-	että␣
2c005:021	10	@	-	me␣
2c005:021	15a	@	-	hänessä␣
2c005:021	14	%case	LOC	
2c005:021	11	@	-	tulisimme␣
2c005:021	13	@	-	Jumalan␣
2c005:021	12	@	-	vanhurskaudeksi
2c005:021	15b	.	-	.␣
2c006:001	2c006:001	2c006:001	VERSE	2Kr␣6:1␣
2c006:001	-	(@)	-	Hänen␣
2c006:001	1	@	-	työtovereinaan␣
2c006:001	4	(@)	-	me␣
2c006:001	2 3	@	-	myös␣
2c006:001	4	@	-	kehoitamme␣
2c006:001	13a	@	-	teitä␣
2c006:001	12	@	-	vastaanottamaan␣
2c006:001	(10) 11	@	-	Jumalan␣
2c006:001	(8) 9	@	-	armon␣
2c006:001	-	(@)	-	niin
2c006:001	-	(,)	-	,␣
2c006:001	5	@	-	ettei␣
2c006:001	-	(@)	-	se␣
2c006:001	-	(@)	-	jää␣
2c006:001	7	@	-	turhaksi
2c006:001	6	%case	TRA	
2c006:001	13b	.	-	.␣
2c006:002	2c006:002	2c006:002	VERSE	2Kr␣6:2␣
2c006:002	2a	@	-	Sillä␣
2c006:002	1	(@)	-	hän␣
2c006:002	1	@	-	sanoo
2c006:002	2b	:	-	:␣
2c006:002	2b	@	-	"
2c006:002	4	@	-	Otollisella␣
2c006:002	3	@	-	ajalla␣
2c006:002	5	(@)	-	minä␣
2c006:002	5	(@)	-	olen␣
2c006:002	6	@	-	sinua␣
2c006:002	5	@	-	kuullut␣
2c006:002	7	@	-	ja␣
2c006:002	10	@	-	pelastuksen␣
2c006:002	9	@	-	päivänä␣
2c006:002	8	%case	ESS	
2c006:002	12a	@	-	sinua␣
2c006:002	11	@	-	auttanut
2c006:002	12b	@	-	"
2c006:002	12b	.	-	.␣
2c006:002	13	@	-	Katso
2c006:002	-	(,)	-	,␣
2c006:002	14	@	-	nyt␣
2c006:002	-	(@)	-	on␣
2c006:002	16a	@	-	otollinen␣
2c006:002	15	@	-	aika
2c006:002	16b	,	-	,␣
2c006:002	17	@	-	katso
2c006:002	-	(,)	-	,␣
2c006:002	18	@	-	nyt␣
2c006:002	-	(@)	-	on␣
2c006:002	20a	@	-	pelastuksen␣
2c006:002	19	@	-	päivä
2c006:002	20b	.	-	.␣
2c006:003	2c006:003	2c006:003	VERSE	2Kr␣6:3␣
2c006:003	4	(@)	-	Me␣
2c006:003	1	@	-	emme␣
2c006:003	3	@	-	missään␣
2c006:003	pro%2	@	-	kohden␣
2c006:003	4	@	-	anna␣
2c006:003	5a	@	-	aihetta␣
2c006:003	5a	@	-	pahennukseen
2c006:003	5b	,	-	,␣
2c006:003	6 7	@	-	ettei␣
2c006:003	10a (9)	@	-	virkaamme␣
2c006:003	8	@	-	moitittaisi
2c006:003	10b	,	-	,␣
2c006:004	2c006:004	2c006:004	VERSE	2Kr␣6:4␣
2c006:004	1	@	-	vaan␣
2c006:004	3	@	-	kaikessa␣
2c006:004	2	%case	LOC	
2c006:004	4	(@)	-	me␣
2c006:004	4	@	-	osoittaudumme␣
2c006:004	5	%case	?	
2c006:004	(6)	-	UNTRANSLATED	
2c006:004	7	@	-	Jumalan␣
2c006:004	8a	@	-	palvelijoiksi
2c006:004	8b	:	-	:␣
2c006:004	11a	@	-	suuressa␣
2c006:004	10	@	-	kärsivällisyydessä
2c006:004	9	%case	LOC	
2c006:004	11b	,	-	,␣
2c006:004	13a	@	-	vaivoissa
2c006:004	12	%case	LOC	
2c006:004	13b	,	-	,␣
2c006:004	15a	@	-	hädissä
2c006:004	14	%case	LOC	
2c006:004	15b	,	-	,␣
2c006:004	17a	@	-	ahdistuksissa
2c006:004	16	%case	LOC	
2c006:004	17b	,	-	,␣
2c006:005	2c006:005	2c006:005	VERSE	2Kr␣6:5␣
2c006:005	2a	@	-	ruoskittaessa
2c006:005	1	%case	LOC	
2c006:005	2b	,	-	,␣
2c006:005	4a	@	-	vankeudessa
2c006:005	3	%case	LOC	
2c006:005	4b	,	-	,␣
2c006:005	6a	@	-	meteleissä
2c006:005	5	%case	LOC	
2c006:005	6b	,	-	,␣
2c006:005	8a	@	-	vaivannäöissä
2c006:005	7	%case	LOC	
2c006:005	8b	,	-	,␣
2c006:005	10a	@	-	valvomisissa
2c006:005	9	%case	LOC	
2c006:005	10b	,	-	,␣
2c006:005	12a	@	-	paastoissa
2c006:005	11	%case	LOC	
2c006:005	12b	;	-	;␣
2c006:006	2c006:006	2c006:006	VERSE	2Kr␣6:6␣
2c006:006	2a	@	-	puhtaudessa
2c006:006	1	%case	LOC	
2c006:006	2b	,	-	,␣
2c006:006	4a	@	-	tiedossa
2c006:006	3	%case	LOC	
2c006:006	4b	,	-	,␣
2c006:006	6a	@	-	pitkämielisyydessä
2c006:006	5	%case	LOC	
2c006:006	6b	,	-	,␣
2c006:006	8a	@	-	ystävällisyydessä
2c006:006	7	%case	LOC	
2c006:006	8b	,	-	,␣
2c006:006	11a	@	-	Pyhässä␣
2c006:006	10	@	-	Hengessä
2c006:006	9	%case	LOC	
2c006:006	11b	,	-	,␣
2c006:006	14a	@	-	vilpittömässä␣
2c006:006	13	@	-	rakkaudessa
2c006:006	12	%case	LOC	
2c006:006	-	(,)	-	,␣
2c006:007	2c006:007	2c006:007	VERSE	2Kr␣6:7␣
2c006:007	3a	@	-	totuuden␣
2c006:007	2	@	-	sanassa
2c006:007	1	%case	LOC	
2c006:007	3b	,	-	,␣
2c006:007	6a	@	-	Jumalan␣
2c006:007	5	@	-	voimassa
2c006:007	4	%case	LOC	
2c006:007	6b	,	-	,␣
2c006:007	(10) 11	@	-	vanhurskauden␣
2c006:007	(8) 9	@	-	sota-aseet␣
2c006:007	7	%case	NOM	
2c006:007	(12) 13	@	-	oikeassa␣
2c006:007	(12) 13	(@)	-	kädessä␣
2c006:007	14	@	-	ja␣
2c006:007	15a	@	-	vasemmassa
2c006:007	15b	;	-	;␣
2c006:008	2c006:008	2c006:008	VERSE	2Kr␣6:8␣
2c006:008	2	@	-	kunniassa␣
2c006:008	1	%case	LOC	
2c006:008	3	@	-	ja␣
2c006:008	4a	@	-	häpeässä
2c006:008	4b	,	-	,␣
2c006:008	6	@	-	pahassa␣
2c006:008	6	@	-	maineessa␣
2c006:008	5	%case	LOC	
2c006:008	7	@	-	ja␣
2c006:008	8a	@	-	hyvässä
2c006:008	8b	,	-	,␣
2c006:008	10	@	-	villitsijöinä␣
2c006:008	9	%inflection	DER.PL.ESS	
2c006:008	11	@	-	ja␣
2c006:008	-	(@)	-	kuitenkin␣
2c006:008	12a	@	-	totta␣
2c006:008	12a	@	-	puhuvina
2c006:008	12b	,	-	,␣
2c006:009	2c006:009	2c006:009	VERSE	2Kr␣6:9␣
2c006:009	2	@	-	tuntemattomina␣
2c006:009	1	%inflection	DER.ADJ.PL.ESS	
2c006:009	3	@	-	ja␣
2c006:009	-	(@)	-	kuitenkin␣
2c006:009	4a	@	-	hyvin␣
2c006:009	4a	@	-	tunnettuina
2c006:009	4b	;	-	;␣
2c006:009	6	@	-	kuolemaisillamme
2c006:009	5	%inflection	INF5.-1	
2c006:009	-	(,)	-	,␣
2c006:009	7	@	-	ja␣
2c006:009	8	@	-	katso
2c006:009	-	(,)	-	,␣
2c006:009	9a	(@)	-	me␣
2c006:009	9a	@	-	elämme
2c006:009	9b	,	-	,␣
2c006:009	11	@	-	kuritettuina␣
2c006:009	10	%inflection	PSS.PCP2.PL.ESS	
2c006:009	13	@	-	emmekä␣
2c006:009	12	%clitic	kA	
2c006:009	-	(@)	-	kuitenkaan␣
2c006:009	14a	@	-	tapettuina
2c006:009	14b	,	-	,␣
2c006:010	2c006:010	2c006:010	VERSE	2Kr␣6:10␣
2c006:010	2	@	-	murheellisina
2c006:010	1	%inflection	DER.ADJ.PL.ESS	
2c006:010	-	(,)	-	,␣
2c006:010	4	@	-	mutta␣
2c006:010	3	@	-	aina␣
2c006:010	5a	@	-	iloisina
2c006:010	5b	,	-	,␣
2c006:010	7	@	-	köyhinä
2c006:010	6	%inflection	ADJ.PL.ESS	
2c006:010	-	(,)	-	,␣
2c006:010	9	@	-	mutta␣
2c006:010	-	(@)	-	kuitenkin␣
2c006:010	8	@	-	monia␣
2c006:010	10a	@	-	rikkaiksi␣
2c006:010	10a	@	-	tekevinä
2c006:010	10b	,	-	,␣
2c006:010	12	@	-	mitään␣
2c006:010	11	%inflection	INDEF.SG.PTV	
2c006:010	13	@	-	omistamatta
2c006:010	-	(,)	-	,␣
2c006:010	14	@	-	mutta␣
2c006:010	-	(@)	-	kuitenkin␣
2c006:010	16a	@	-	omistaen␣
2c006:010	15	@	-	kaiken
2c006:010	16b	.	-	.␣
2c006:011	2c006:011	2c006:011	VERSE	2Kr␣6:11␣
2c006:011	(1) 2	@	-	Suumme␣
2c006:011	3	%pers	?	
2c006:011	4	(@)	-	on␣
2c006:011	4	@	-	auennut␣
2c006:011	-	(@)	-	puhumaan␣
2c006:011	6a	@	-	teille
2c006:011	5	%case	LOC	
2c006:011	6b	,	-	,␣
2c006:011	7a	@	-	korinttolaiset
2c006:011	-	(,)	-	,␣
2c006:011	(8) 9	@	-	sydämemme␣
2c006:011	10	%pers	?	
2c006:011	11a	(@)	-	on␣
2c006:011	11a	@	-	avartunut
2c006:011	11b	.	-	.␣
2c006:012	2c006:012	2c006:012	VERSE	2Kr␣6:12␣
2c006:012	1	@	-	Ei␣
2c006:012	2	@	-	ole␣
2c006:012	2	(@)	-	teillä␣
2c006:012	2	@	-	ahdasta␣
2c006:012	4a	@	-	meidän␣
2c006:012	pro%3	@	-	sydämessämme
2c006:012	4b	,	-	,␣
2c006:012	6	@	-	mutta␣
2c006:012	5	@	-	ahdas␣
2c006:012	5	@	-	on␣
2c006:012	10a	@	-	teidän␣
2c006:012	-	(@)	-	oma␣
2c006:012	(8) 9	@	-	sydämenne
2c006:012	7	%case	NOM.GEN	
2c006:012	10b	.	-	.␣
2c006:013	2c006:013	2c006:013	VERSE	2Kr␣6:13␣
2c006:013	(1) 4a	(@)	-	Antakaa␣
2c006:013	(2) (3)	-	UNTRANSLATED	
2c006:013	(1) 4a	@	-	verta␣
2c006:013	(1) 4a	@	-	verrasta␣
2c006:013	4b	-	-	-␣
2c006:013	7a	@	-	puhun␣
2c006:013	5	@	-	kuin␣
2c006:013	6	@	-	lapsilleni␣
2c006:013	7b	-	-	-␣
2c006:013	8	@	-	avartukaa␣
2c006:013	10a	@	-	tekin
2c006:013	9	%clitic	kin	
2c006:013	10b	.	-	.␣
2c006:014	2c006:014	2c006:014	VERSE	2Kr␣6:14␣
2c006:014	1	@	-	Älkää␣
2c006:014	2	@	-	antautuko␣
2c006:014	3	@	-	kantamaan␣
2c006:014	3	@	-	vierasta␣
2c006:014	3	@	-	iestä␣
2c006:014	case%4a	@	-	yhdessä␣
2c006:014	4a	@	-	uskottomien␣
2c006:014	case%4a	@	-	kanssa
2c006:014	4b	;	-	;␣
2c006:014	6	@	-	sillä␣
2c006:014	5	@	-	mitä␣
2c006:014	7	@	-	yhteistä␣
2c006:014	-	(@)	-	on␣
2c006:014	8	@	-	vanhurskaudella␣
2c006:014	9	@	-	ja␣
2c006:014	10a	@	-	vääryydellä
2c006:014	-	(?)	-	?␣
2c006:014	11	@	-	Tai␣
2c006:014	12	@	-	mitä␣
2c006:014	13	@	-	yhteyttä␣
2c006:014	-	(@)	-	on␣
2c006:014	14	@	-	valkeudella␣
2c006:014	-	(@)	-	ja␣
2c006:014	16a	@	-	pimeydellä
2c006:014	15	%case	LOC	
2c006:014	-	(?)	-	?␣
2c006:015	2c006:015	2c006:015	VERSE	2Kr␣6:15␣
2c006:015	2	@	-	Ja␣
2c006:015	1	@	-	miten␣
2c006:015	3	@	-	sopivat␣
2c006:015	3	@	-	yhteen␣
2c006:015	4	@	-	Kristus␣
2c006:015	-	(@)	-	ja␣
2c006:015	6a	@	-	Beliar
2c006:015	5	%case	NOM	
2c006:015	-	(?)	-	?␣
2c006:015	7	@	-	Tai␣
2c006:015	8	@	-	mitä␣
2c006:015	-	(@)	-	yhteistä␣
2c006:015	9	@	-	osaa␣
2c006:015	10	@	-	uskovaisella␣
2c006:015	-	(@)	-	on␣
2c006:015	12a	@	-	uskottoman␣
2c006:015	11	@	-	kanssa
2c006:015	-	(?)	-	?␣
2c006:016	2c006:016	2c006:016	VERSE	2Kr␣6:16␣
2c006:016	2	@	-	Ja␣
2c006:016	1	@	-	miten␣
2c006:016	3	@	-	soveltuvat␣
2c006:016	3	@	-	yhteen␣
2c006:016	5	@	-	Jumalan␣
2c006:016	4	@	-	temppeli␣
2c006:016	-	(@)	-	ja␣
2c006:016	7a	@	-	epäjumalat
2c006:016	6	%case	NOM	
2c006:016	-	(?)	-	?␣
2c006:016	9	@	-	Sillä␣
2c006:016	8	@	-	me␣
2c006:016	12	@	-	olemme␣
2c006:016	13a	@	-	elävän␣
2c006:016	11	@	-	Jumalan␣
2c006:016	10	@	-	temppeli
2c006:016	13b	,	-	,␣
2c006:016	14	@	-	niinkuin␣
2c006:016	(16) 17	@	-	Jumala␣
2c006:016	15	(@)	-	on␣
2c006:016	15	@	-	sanonut
2c006:016	18	:	-	:␣
2c006:016	-	(@)	-	"
2c006:016	19	(@)	-	Minä␣
2c006:016	19	(@)	-	olen␣
2c006:016	21	@	-	heissä␣
2c006:016	20	%case	LOC	
2c006:016	19	@	-	asuva␣
2c006:016	22	@	-	ja␣
2c006:016	23	@	-	vaeltava␣
2c006:016	-	(@)	-	heidän␣
2c006:016	-	(@)	-	keskellään␣
2c006:016	24	@	-	ja␣
2c006:016	25	@	-	oleva␣
2c006:016	26	@	-	heidän␣
2c006:016	27	@	-	Jumalansa
2c006:016	-	(,)	-	,␣
2c006:016	28	@	-	ja␣
2c006:016	29	@	-	he␣
2c006:016	30	@	-	ovat␣
2c006:016	31	@	-	minun␣
2c006:016	32a	@	-	kansani
2c006:016	32b	@	-	"
2c006:016	32b	.	-	.␣
2c006:017	2c006:017	2c006:017	VERSE	2Kr␣6:17␣
2c006:017	1	@	-	Sentähden
2c006:017	-	(:)	-	:␣
2c006:017	-	(@)	-	"
2c006:017	2	@	-	Lähtekää␣
2c006:017	2	@	-	pois␣
2c006:017	5	@	-	heidän␣
2c006:017	4	@	-	keskeltänsä␣
2c006:017	3	%case	LOC	
2c006:017	6	@	-	ja␣
2c006:017	7a	@	-	erotkaa␣
2c006:017	-	(@)	-	heistä
2c006:017	7b	,	-	,␣
2c006:017	8	@	-	sanoo␣
2c006:017	9a	@	-	Herra
2c006:017	9b	,	-	,␣
2c006:017	12	@	-	älkääkä␣
2c006:017	10	%clitic	kA	
2c006:017	11	@	-	saastaiseen␣
2c006:017	13a	@	-	koskeko
2c006:017	13b	;	-	;␣
2c006:017	15	@	-	niin␣
2c006:017	15	@	-	minä␣
2c006:017	16	@	-	otan␣
2c006:017	17	@	-	teidät␣
2c006:017	16	@	-	huostaani␣
2c006:018	2c006:018	2c006:018	VERSE	2Kr␣6:18␣
2c006:018	1	@	-	ja␣
2c006:018	2	@	-	olen␣
2c006:018	3	@	-	teidän␣
2c006:018	5	@	-	Isänne
2c006:018	4	%case	NOM.GEN	
2c006:018	-	(,)	-	,␣
2c006:018	6	@	-	ja␣
2c006:018	7	@	-	te␣
2c006:018	8	@	-	tulette␣
2c006:018	9	@	-	minun␣
2c006:018	11	@	-	pojikseni␣
2c006:018	10	%case	TRA	
2c006:018	12	@	-	ja␣
2c006:018	13a	@	-	tyttärikseni
2c006:018	13b	,	-	,␣
2c006:018	14	@	-	sanoo␣
2c006:018	15	@	-	Herra
2c006:018	-	(,)	-	,␣
2c006:018	16a	@	-	Kaikkivaltias
2c006:018	16b	@	-	"
2c006:018	16b	.	-	.␣
2c007:001	2c007:001	2c007:001	VERSE	2Kr␣7:1␣
2c007:001	3	(@)	-	Koska␣
2c007:001	3	(@)	-	meillä␣
2c007:001	2	@	-	siis␣
2c007:001	3	@	-	on␣
2c007:001	1	@	-	nämä␣
2c007:001	(4) 5a	@	-	lupaukset
2c007:001	5b	,	-	,␣
2c007:001	6a	@	-	rakkaani
2c007:001	-	(,)	-	,␣
2c007:001	-	(@)	-	niin␣
2c007:001	7	@	-	puhdistautukaamme␣
2c007:001	8	%pers	1P	
2c007:001	10	@	-	kaikesta␣
2c007:001	9	%case	LOC	
2c007:001	12	@	-	lihan␣
2c007:001	13	@	-	ja␣
2c007:001	14a	@	-	hengen␣
2c007:001	11	@	-	saastutuksesta
2c007:001	9	%case	LOC	
2c007:001	14b	,	-	,␣
2c007:001	15	@	-	saattaen␣
2c007:001	16	@	-	pyhityksemme␣
2c007:001	15	@	-	täydelliseksi␣
2c007:001	19a	@	-	Jumalan␣
2c007:001	18	@	-	pelossa
2c007:001	17	%case	LOC	
2c007:001	19b	.	-	.␣
2c007:002	2c007:002	2c007:002	VERSE	2Kr␣7:2␣
2c007:002	1	@	-	Antakaa␣
2c007:002	2a	@	-	meille␣
2c007:002	1	@	-	tilaa␣
2c007:002	-	(@)	-	sydämessänne
2c007:002	2b	.	-	.␣
2c007:002	3	@	-	Emme␣
2c007:002	4a	(@)	-	ole␣
2c007:002	4a	@	-	tehneet␣
2c007:002	3	@	-	kenellekään␣
2c007:002	4a	@	-	vääryyttä
2c007:002	4b	,	-	,␣
2c007:002	5	@	-	emme␣
