ac001:001	ac001:001	ac001:001	VERSE	Apt␣1:1␣
ac020:038	-	(@)	-	ja␣
ac020:038	2	@	-	enimmän␣
ac020:038	1	@	-	suretti␣
ac020:038	1	(@)	-	heitä␣
ac020:038	4	@	-	se␣
ac020:038	5	@	-	sana
ac020:038	3	%case	NOM	
ac020:038	-	(,)	-	,␣
ac020:038	6	@	-	jonka␣
ac020:038	7a	(@)	-	hän␣
ac020:038	7a	(@)	-	oli␣
ac020:038	7a	@	-	sanonut
ac020:038	7b	,	-	,␣
ac020:038	8	@	-	etteivät␣
ac020:038	10	(@)	-	he␣
ac020:038	9	@	-	enää␣
ac020:038	10	@	-	saisi␣
ac020:038	14a	@	-	nähdä␣
ac020:038	13	@	-	hänen␣
ac020:038	(11) 12	@	-	kasvojansa
ac020:038	14b	.	-	.␣
ac020:038	16	@	-	Ja␣
ac020:038	15	(@)	-	he␣
ac020:038	15	@	-	saattoivat␣
ac020:038	17	@	-	hänet␣
ac020:038	(19) 20a	@	-	laivaan
ac020:038	18	%case	LOC	
ac020:038	20b	.	-	.␣
ac021:001	ac021:001	ac021:001	VERSE	Apt␣21:1␣
ac021:001	1	@	-	Kun␣
ac021:001	(2) (3)	-	UNTRANSLATED	
ac021:001	6	(@)	-	olimme␣
ac021:001	5	%pers	1P	
ac021:001	6	@	-	eronneet␣
ac021:001	8a	@	-	heistä␣
ac021:001	7	%case	LOC	
ac021:001	-	(@)	-	ja␣
ac021:001	4	@	-	lähteneet␣
ac021:001	4	@	-	purjehtimaan
ac021:001	8b	,	-	,␣
ac021:001	9	@	-	laskimme␣
ac021:001	9	@	-	suoraan␣
ac021:001	(10)	-	UNTRANSLATED	
ac021:001	(12) 13a	@	-	Koos-saareen␣
ac021:001	11	%case	LOC	
ac021:001	15	@	-	ja␣
ac021:001	(14) 16	@	-	seuraavana␣
ac021:001	(14) 16	@	-	päivänä␣
ac021:001	(18) 19	@	-	Rodoon␣
ac021:001	17	%case	LOC	
ac021:001	21	@	-	ja␣
ac021:001	21	@	-	sieltä␣
ac021:001	23a	@	-	Pataraan
ac021:001	22	%case	LOC	
ac021:001	23b	.	-	.␣
ac021:002	ac021:002	ac021:002	VERSE	Apt␣21:2␣
ac021:002	-	(@)	-	Siellä␣
ac021:002	(1)	-	UNTRANSLATED	
ac021:002	2	@	-	tapasimme␣
ac021:002	6	@	-	Foinikiaan␣
ac021:002	5	%case	LOC	
ac021:002	4	@	-	menevän␣
ac021:002	3	@	-	laivan
ac021:002	-	(,)	-	,␣
ac021:002	7	@	-	astuimme␣
ac021:002	7	(@)	-	siihen␣
ac021:002	-	(@)	-	ja␣
ac021:002	8a	@	-	lähdimme␣
ac021:002	8a	@	-	purjehtimaan
ac021:002	8b	.	-	.␣
ac021:003	ac021:003	ac021:003	VERSE	Apt␣21:3␣
ac021:003	2	@	-	Ja␣
ac021:003	1	(@)	-	kun␣
ac021:003	(3) 4	@	-	Kypro␣
ac021:003	tasp%1	@	-	rupesi␣
ac021:003	1	@	-	näkymään␣
ac021:003	5	@	-	ja␣
ac021:003	6	(@)	-	oli␣
ac021:003	6	@	-	jäänyt␣
ac021:003	-	(@)	-	meistä␣
ac021:003	(7)	-	UNTRANSLATED	
ac021:003	8	@	-	vasemmalle
ac021:003	-	(,)	-	,␣
ac021:003	9	@	-	purjehdimme␣
ac021:003	11	@	-	Syyriaan␣
ac021:003	10	%case	LOC	
ac021:003	12	@	-	ja␣
ac021:003	13	@	-	nousimme␣
ac021:003	13	@	-	maihin␣
ac021:003	15a	@	-	Tyyrossa
ac021:003	14	%case	LOC	
ac021:003	15b	;	-	;␣
ac021:003	16	@	-	siellä␣
ac021:003	17	@	-	näet␣
ac021:003	(18) 19	@	-	laivan␣
ac021:003	20	@	-	oli␣
ac021:003	20	@	-	määrä␣
ac021:003	21	@	-	purkaa␣
ac021:003	(22) 23a	@	-	lastinsa
ac021:003	23b	.	-	.␣
ac021:004	ac021:004	ac021:004	VERSE	Apt␣21:4␣
ac021:004	2	@	-	Ja␣
ac021:004	1	@	-	tavattuamme␣
ac021:004	(3) 4	@	-	opetuslapset␣
ac021:004	5	(@)	-	me␣
ac021:004	5	@	-	viivyimme␣
ac021:004	6	@	-	siellä␣
ac021:004	8a	@	-	seitsemän␣
ac021:004	7	@	-	päivää
ac021:004	8b	.	-	.␣
ac021:004	-	(@)	-	Ja␣
ac021:004	(14) 15	@	-	Hengen␣
ac021:004	pro%13	@	-	vaikutuksesta␣
ac021:004	9	@	-	he␣
ac021:004	12	@	-	varoittivat␣
ac021:004	(10) 11	@	-	Paavalia␣
ac021:004	17	@	-	menemästä␣
ac021:004	16	%case	LOC	
ac021:004	19a	@	-	Jerusalemiin
ac021:004	18	%case	LOC	
ac021:004	19b	.	-	.␣
ac021:005	ac021:005	ac021:005	VERSE	Apt␣21:5␣
ac021:005	2	@	-	Mutta␣
ac021:005	1	@	-	kun␣
ac021:005	(3)	-	UNTRANSLATED	
ac021:005	5	(@)	-	olimme␣
ac021:005	4	%pers	1P	
ac021:005	5	@	-	viettäneet␣
ac021:005	5	@	-	loppuun␣
ac021:005	6	@	-	ne␣
ac021:005	7a	@	-	päivät
ac021:005	7b	,	-	,␣
ac021:005	8	@	-	lähdimme␣
ac021:005	9	@	-	matkalle
ac021:005	-	(,)	-	,␣
ac021:005	-	(@)	-	ja␣
ac021:005	12	@	-	kaikki␣
ac021:005	10	@	-	saattoivat␣
ac021:005	14	@	-	vaimoineen␣
ac021:005	13	%case	CMT	
ac021:005	15	@	-	ja␣
ac021:005	16	@	-	lapsineen␣
ac021:005	11	@	-	meitä␣
ac021:005	(19) 20a	@	-	kaupungin␣
ac021:005	18	@	-	ulkopuolelle␣
ac021:005	17	@	-	saakka
ac021:005	20b	.	-	.␣
ac021:005	21	@	-	Ja␣
ac021:005	22	(@)	-	me␣
ac021:005	22	@	-	laskeuduimme␣
ac021:005	(26) 27	@	-	rannalla␣
ac021:005	25	%case	LOC	
ac021:005	(23) 24	@	-	polvillemme␣
ac021:005	-	(@)	-	ja␣
ac021:005	28	@	-	rukoilimme
ac021:005	-	(;)	-	;␣
ac021:006	ac021:006	ac021:006	VERSE	Apt␣21:6␣
ac021:006	3	@	-	ja␣
ac021:006	1	@	-	sanottuamme␣
ac021:006	1	@	-	jäähyväiset␣
ac021:006	2	@	-	toisillemme␣
ac021:006	4	@	-	astuimme␣
ac021:006	(6) 7a	@	-	laivaan
ac021:006	5	%case	LOC	
ac021:006	7b	,	-	,␣
ac021:006	9	@	-	ja␣
ac021:006	8	@	-	he␣
ac021:006	10	@	-	palasivat␣
ac021:006	(12) 13a	@	-	kotiinsa
ac021:006	11	%case	LOC	
ac021:006	13b	.	-	.␣
ac021:007	ac021:007	ac021:007	VERSE	Apt␣21:7␣
ac021:007	7	@	-	Tyyrosta␣
ac021:007	6	%case	LOC	
ac021:007	1	@	-	me␣
ac021:007	8	@	-	saavuimme␣
ac021:007	10	@	-	Ptolemaikseen
ac021:007	9	%case	LOC	
ac021:007	-	(,)	-	,␣
ac021:007	2	@	-	ja␣
ac021:007	-	(@)	-	siihen␣
ac021:007	5	@	-	päättyi␣
ac021:007	(3) 4	@	-	purjehduksemme
ac021:007	-	(.)	-	.␣
ac021:007	11	@	-	Ja␣
ac021:007	12	(@)	-	me␣
ac021:007	12	@	-	tervehdimme␣
ac021:007	(13) 14	@	-	veljiä␣
ac021:007	-	(@)	-	siellä␣
ac021:007	-	(@)	-	ja␣
ac021:007	15	@	-	viivyimme␣
ac021:007	16	@	-	päivän␣
ac021:007	17	%case	GEN	
ac021:007	19a	@	-	heidän␣
ac021:007	18	@	-	luonansa
ac021:007	19b	.	-	.␣
ac021:008	ac021:008	ac021:008	VERSE	Apt␣21:8␣
ac021:008	2	@	-	Mutta␣
ac021:008	(1) 3	@	-	seuraavana␣
ac021:008	(1) 3	@	-	päivänä␣
ac021:008	4	(@)	-	me␣
ac021:008	4	@	-	lähdimme␣
ac021:008	-	(@)	-	sieltä␣
ac021:008	-	(@)	-	ja␣
ac021:008	5	@	-	tulimme␣
ac021:008	7	@	-	Kesareaan
ac021:008	6	%case	LOC	
ac021:008	-	(,)	-	,␣
ac021:008	pro%8	@	-	jossa␣
ac021:008	9	@	-	menimme␣
ac021:008	(14) 15a	@	-	evankelista␣
ac021:008	13	@	-	Filippuksen␣
ac021:008	(11) pro%12	@	-	tykö
ac021:008	10	%case	?	
ac021:008	15b	,	-	,␣
ac021:008	16	(@)	-	joka␣
ac021:008	16	@	-	oli␣
ac021:008	-	(@)	-	yksi␣
ac021:008	18	@	-	niistä␣
ac021:008	17	%case	LOC	
ac021:008	19a	@	-	seitsemästä
ac021:008	19b	,	-	,␣
ac021:008	-	(@)	-	ja␣
ac021:008	20	@	-	jäimme␣
ac021:008	22a	@	-	hänen␣
ac021:008	21	@	-	tykönsä
ac021:008	22b	.	-	.␣
ac021:009	ac021:009	ac021:009	VERSE	Apt␣21:9␣
ac021:009	2	@	-	Ja␣
ac021:009	1	@	-	hänellä␣
ac021:009	3	@	-	oli␣
ac021:009	5	@	-	neljä␣
ac021:009	4	@	-	tytärtä
ac021:009	-	(,)	-	,␣
ac021:009	6	@	-	neitsyttä
ac021:009	-	(,)	-	,␣
ac021:009	7a	(@)	-	joilla␣
ac021:009	7a	@	-	oli␣
ac021:009	7a	@	-	profetoimisen␣
ac021:009	7a	@	-	lahja
ac021:009	7b	.	-	.␣
ac021:010	ac021:010	ac021:010	VERSE	Apt␣21:10␣
ac021:010	-	(@)	-	Siellä␣
ac021:010	1	(@)	-	me␣
ac021:010	1	@	-	viivyimme␣
ac021:010	(2)	-	UNTRANSLATED	
ac021:010	4	@	-	useita␣
ac021:010	3	@	-	päiviä
ac021:010	-	(.)	-	.␣
ac021:010	-	(@)	-	Niin␣
ac021:010	5	@	-	tuli␣
ac021:010	5	(@)	-	sinne␣
ac021:010	(8) 9	@	-	Juudeasta␣
ac021:010	7	%case	LOC	
ac021:010	6	@	-	eräs␣
ac021:010	10	@	-	profeetta
ac021:010	-	(,)	-	,␣
ac021:010	11	@	-	nimeltä␣
ac021:010	12a	@	-	Agabus
ac021:010	12b	.	-	.␣
ac021:011	ac021:011	ac021:011	VERSE	Apt␣21:11␣
ac021:011	1	@	-	Ja␣
ac021:011	2	@	-	tultuaan␣
ac021:011	4	@	-	meidän␣
ac021:011	3	@	-	luoksemme␣
ac021:011	(5)	-	UNTRANSLATED	
ac021:011	6	(@)	-	hän␣
ac021:011	6	@	-	otti␣
ac021:011	10a (9)	@	-	Paavalin␣
ac021:011	(7) 8	@	-	vyön
ac021:011	10b	,	-	,␣
ac021:011	11	@	-	sitoi␣
ac021:011	-	(@)	-	sillä␣
ac021:011	(13) 14	@	-	jalkansa␣
ac021:011	12	%pers	3	
ac021:011	15	@	-	ja␣
ac021:011	(16) 17	@	-	kätensä␣
ac021:011	-	(@)	-	ja␣
ac021:011	18a	@	-	lausui
ac021:011	18b	:	-	:␣
ac021:011	-	(@)	-	"
ac021:011	19	@	-	Näin␣
ac021:011	20	@	-	sanoo␣
ac021:011	(23) 24a	@	-	Pyhä␣
ac021:011	(21) 22	@	-	Henki
ac021:011	24b	:	-	:␣
ac021:011	-	(@)	-	'
ac021:011	25	@	-	Sen␣
ac021:011	26	@	-	miehen
ac021:011	-	(,)	-	,␣
ac021:011	27	@	-	jonka␣
ac021:011	(29) 30	@	-	vyö␣
ac021:011	31a	@	-	tämä␣
ac021:011	28	@	-	on
ac021:011	31b	,	-	,␣
ac021:011	(36) 37	@	-	juutalaiset␣
ac021:011	32	@	-	näin␣
ac021:011	33	@	-	sitovat␣
ac021:011	35	@	-	Jerusalemissa␣
ac021:011	34	%case	LOC	
ac021:011	38	@	-	ja␣
ac021:011	39	@	-	antavat␣
ac021:011	42a	@	-	pakanain␣
ac021:011	41	@	-	käsiin
ac021:011	40	%case	LOC	
ac021:011	-	(@)	-	'
ac021:011	42b	.	-	.
ac021:011	-	(@)	-	"␣
ac021:012	ac021:012	ac021:012	VERSE	Apt␣21:12␣
ac021:012	1	@	-	Kun␣
ac021:012	(2)	-	UNTRANSLATED	
ac021:012	4a	@	-	sen␣
ac021:012	3	@	-	kuulimme
ac021:012	4b	,	-	,␣
ac021:012	5	@	-	pyysimme
ac021:012	-	(,)	-	,␣
ac021:012	7	@	-	sekä␣
ac021:012	6	@	-	me␣
ac021:012	8	@	-	että␣
ac021:012	9	@	-	ne
ac021:012	-	(,)	-	,␣
ac021:012	9	@	-	jotka␣
ac021:012	10	@	-	siellä␣
ac021:012	10	@	-	asuivat
ac021:012	-	(,)	-	,␣
ac021:012	12	@	-	ettei␣
ac021:012	14	@	-	hän␣
ac021:012	(11) 13	@	-	menisi␣
ac021:012	16a	@	-	Jerusalemiin
ac021:012	15	%case	LOC	
ac021:012	16b	.	-	.␣
ac021:013	ac021:013	ac021:013	VERSE	Apt␣21:13␣
ac021:013	1	@	-	Silloin␣
ac021:013	(3) 4a	@	-	Paavali␣
ac021:013	2	@	-	vastasi␣
ac021:013	-	(@)	-	ja␣
ac021:013	-	(@)	-	sanoi
ac021:013	4b	:	-	:␣
ac021:013	-	(@)	-	"
ac021:013	5	@	-	Mitä␣
ac021:013	6	(@)	-	te␣
ac021:013	6	@	-	teette
ac021:013	-	(,)	-	,␣
ac021:013	7	(@)	-	kun␣
ac021:013	7	@	-	itkette␣
ac021:013	8	@	-	ja␣
ac021:013	9	@	-	särjette␣
ac021:013	10	@	-	minun␣
ac021:013	(11) 12a	@	-	sydäntäni
ac021:013	12b	.	-	.␣
ac021:013	14	@	-	Sillä␣
ac021:013	13	@	-	minä␣
ac021:013	24	@	-	olen␣
ac021:013	23	@	-	valmis
ac021:013	-	(,)	-	,␣
ac021:013	15	@	-	en␣
ac021:013	16	@	-	ainoastaan␣
ac021:013	voice%17	@	-	käymään␣
ac021:013	17	@	-	sidottavaksi
ac021:013	-	(,)	-	,␣
ac021:013	18	@	-	vaan␣
ac021:013	19	@	-	myöskin␣
ac021:013	20	@	-	kuolemaan␣
ac021:013	22	@	-	Jerusalemissa␣
ac021:013	21	%case	LOC	
ac021:013	(28) 29	@	-	Herran␣
ac021:013	30a	@	-	Jeesuksen␣
ac021:013	(26) 27	@	-	nimen␣
ac021:013	25	@	-	tähden
ac021:013	30b	.	-	.
ac021:013	-	(@)	-	"␣
ac021:014	ac021:014	ac021:014	VERSE	Apt␣21:14␣
ac021:014	3	@	-	Ja␣
ac021:014	2	(@)	-	kun␣
ac021:014	4	@	-	hän␣
ac021:014	1	@	-	ei␣
ac021:014	2	@	-	taipunut
ac021:014	-	(,)	-	,␣
ac021:014	-	(@)	-	niin␣
ac021:014	5	(@)	-	me␣
ac021:014	5	@	-	rauhoituimme␣
ac021:014	-	(@)	-	ja␣
ac021:014	6a	@	-	sanoimme
ac021:014	6b	:	-	:␣
ac021:014	-	(@)	-	"
ac021:014	11a	@	-	Tapahtukoon␣
ac021:014	(7) 8	@	-	Herran␣
ac021:014	10 (9)	@	-	tahto
ac021:014	-	(@)	-	"
ac021:014	11b	.	-	.␣
ac021:015	ac021:015	ac021:015	VERSE	Apt␣21:15␣
ac021:015	5	@	-	Niiden␣
ac021:015	(2)	-	UNTRANSLATED	
ac021:015	(3) 4	@	-	päivien␣
ac021:015	1	@	-	kuluttua␣
ac021:015	6	(@)	-	me␣
ac021:015	6	@	-	hankkiuduimme␣
ac021:015	-	(@)	-	ja␣
ac021:015	7	@	-	menimme␣
ac021:015	7	@	-	ylös␣
ac021:015	9a	@	-	Jerusalemiin
ac021:015	8	%case	LOC	
ac021:015	9b	.	-	.␣
ac021:016	ac021:016	ac021:016	VERSE	Apt␣21:16␣
ac021:016	2	@	-	Ja␣
ac021:016	9a	@	-	meidän␣
ac021:016	8	@	-	kanssamme␣
ac021:016	1	@	-	tuli␣
ac021:016	3	@	-	myös␣
ac021:016	(4) 5	@	-	opetuslapsia␣
ac021:016	7	@	-	Kesareasta
ac021:016	6	%case	LOC	
ac021:016	9b	,	-	,␣
ac021:016	10	(@)	-	jotka␣
ac021:016	10	@	-	veivät␣
ac021:016	-	(@)	-	meidät␣
ac021:016	13	@	-	majapaikkaamme
ac021:016	11 12	%case	LOC	
ac021:016	-	(,)	-	,␣
ac021:016	15	@	-	erään␣
ac021:016	17	@	-	vanhan␣
ac021:016	18a	@	-	opetuslapsen
ac021:016	-	(,)	-	,␣
ac021:016	16a	@	-	kyprolaisen␣
ac021:016	14	@	-	Mnasonin
ac021:016	-	(,)	-	,␣
ac021:016	case%11	@	-	tykö
ac021:016	18b	.	-	.␣
ac021:017	ac021:017	ac021:017	VERSE	Apt␣21:17␣
ac021:017	2	@	-	Ja␣
ac021:017	1	@	-	saavuttuamme␣
ac021:017	3	%pers	?	
ac021:017	5	@	-	Jerusalemiin␣
ac021:017	4	%case	LOC	
ac021:017	10a (9)	@	-	veljet␣
ac021:017	7	@	-	ottivat␣
ac021:017	8	@	-	meidät␣
ac021:017	6	@	-	iloiten␣
ac021:017	7	@	-	vastaan
ac021:017	10b	.	-	.␣
ac021:018	ac021:018	ac021:018	VERSE	Apt␣21:18␣
ac021:018	(1) 3	@	-	Seuraavana␣
ac021:018	(1) 3	@	-	päivänä␣
ac021:018	(2)	-	UNTRANSLATED	
ac021:018	(5) 6	@	-	Paavali␣
ac021:018	4	@	-	meni␣
ac021:018	8	@	-	meidän␣
ac021:018	7	@	-	kanssamme␣
ac021:018	10a	@	-	Jaakobin␣
ac021:018	9	@	-	tykö
ac021:018	10b	,	-	,␣
ac021:018	12	@	-	ja␣
ac021:018	11	@	-	kaikki␣
ac021:018	(14) 15a	@	-	vanhimmat␣
ac021:018	13	(@)	-	tulivat␣
ac021:018	-	(@)	-	sinne␣
ac021:018	13	@	-	saapuville
ac021:018	15b	.	-	.␣
ac021:019	ac021:019	ac021:019	VERSE	Apt␣21:19␣
ac021:019	1	@	-	Ja␣
ac021:019	2	(@)	-	kun␣
ac021:019	2	(@)	-	hän␣
ac021:019	2	(@)	-	oli␣
ac021:019	3	@	-	heitä␣
ac021:019	2	@	-	tervehtinyt
ac021:019	-	(,)	-	,␣
ac021:019	4	@	-	kertoi␣
ac021:019	4	(@)	-	hän␣
ac021:019	7a	@	-	kohta␣
ac021:019	7a	@	-	kohdalta␣
ac021:019	5 6	%case	LOC	
ac021:019	-	(@)	-	kaikki
ac021:019	7b	,	-	,␣
ac021:019	8	@	-	mitä␣
ac021:019	(10) 11	@	-	Jumala␣
ac021:019	18a	@	-	hänen␣
ac021:019	(16) 17	@	-	palveluksensa␣
ac021:019	15	@	-	kautta␣
ac021:019	9	(@)	-	oli␣
ac021:019	9	@	-	tehnyt␣
ac021:019	(13) 14	@	-	pakanain␣
ac021:019	12	@	-	keskuudessa
ac021:019	18b	.	-	.␣
ac021:020	ac021:020	ac021:020	VERSE	Apt␣21:20␣
ac021:020	-	(@)	-	Sen␣
ac021:020	3	@	-	kuultuaan␣
ac021:020	(2)	-	UNTRANSLATED	
ac021:020	1	@	-	he␣
ac021:020	4	@	-	ylistivät␣
ac021:020	(5) 6	@	-	Jumalaa␣
ac021:020	8	@	-	ja␣
ac021:020	7	@	-	sanoivat␣
ac021:020	pro%9a	@	-	Paavalille
ac021:020	9b	:	-	:␣
ac021:020	-	(@)	-	"
ac021:020	10a	(@)	-	Sinä␣
ac021:020	10a	@	-	näet
ac021:020	10b	,	-	,␣
ac021:020	11a	@	-	veli
ac021:020	11b	,	-	,␣
ac021:020	12	@	-	kuinka␣
ac021:020	12	@	-	monta␣
ac021:020	13	@	-	tuhatta␣
ac021:020	(14)	-	UNTRANSLATED	
ac021:020	(16) 17	@	-	juutalaista␣
ac021:020	15	%case	PTV	
ac021:020	(18) 19	(@)	-	on␣
ac021:020	(18) 19	@	-	tullut␣
ac021:020	(18) 19	@	-	uskoon
ac021:020	-	(,)	-	,␣
ac021:020	20	@	-	ja␣
ac021:020	25a	(@)	-	he␣
ac021:020	25a	@	-	ovat␣
ac021:020	21	@	-	kaikki␣
ac021:020	22 (23) 24	@	-	lainkiivailijoita
ac021:020	25b	.	-	.␣
ac021:021	ac021:021	ac021:021	VERSE	Apt␣21:21␣
ac021:021	2	@	-	Mutta␣
ac021:021	1	(@)	-	heille␣
ac021:021	1	(@)	-	on␣
ac021:021	1	@	-	kerrottu␣
ac021:021	4	@	-	sinusta
ac021:021	3	%case	LOC	
ac021:021	-	(,)	-	,␣
ac021:021	5	@	-	että␣
ac021:021	7	(@)	-	sinä␣
ac021:021	7	@	-	opetat␣
ac021:021	14	@	-	kaikkia␣
ac021:021	(12) 13	@	-	pakanain␣
ac021:021	11	@	-	seassa␣
ac021:021	11	(@)	-	asuvia␣
ac021:021	(10) 15	@	-	juutalaisia␣
ac021:021	6	@	-	luopumaan␣
ac021:021	9	@	-	Mooseksesta␣
ac021:021	8	%case	LOC	
ac021:021	-	(@)	-	ja␣
ac021:021	16	@	-	kiellät␣
ac021:021	17	%case	?	
ac021:021	19	@	-	heitä␣
ac021:021	18	@	-	ympärileikkaamasta␣
ac021:021	(20) 21	@	-	lapsiaan␣
ac021:021	22	@	-	ja␣
ac021:021	25a	@	-	vaeltamasta␣
ac021:021	-	(@)	-	säädettyjen␣
ac021:021	(23) 24	@	-	tapojen␣
ac021:021	case%23	@	-	mukaan
ac021:021	25b	.	-	.␣
ac021:022	ac021:022	ac021:022	VERSE	Apt␣21:22␣
ac021:022	1	@	-	Mitä␣
ac021:022	2	@	-	siis␣
ac021:022	3a	@	-	on␣
ac021:022	-	(@)	-	tehtävä
ac021:022	3b	?	-	?␣
ac021:022	4a	@	-	Varmaankin␣
ac021:022	4e	(@)	-	on␣
ac021:022	4c	@	-	suuri␣
ac021:022	4c	@	-	joukko␣
ac021:022	4e	@	-	kokoontuva
ac021:022	4b	%case	NOM	
ac021:022	-	(,)	-	,␣
ac021:022	6	@	-	sillä␣
ac021:022	5	(@)	-	he␣
ac021:022	tasp%5	@	-	saavat␣
ac021:022	5	@	-	kuulla␣
ac021:022	7a	(@)	-	sinun␣
ac021:022	7a	@	-	tulleen
ac021:022	7b	.	-	.␣
ac021:023	ac021:023	ac021:023	VERSE	Apt␣21:23␣
ac021:023	3	@	-	Tee␣
ac021:023	2	@	-	siis␣
ac021:023	1	@	-	tämä
ac021:023	-	(,)	-	,␣
ac021:023	4	@	-	minkä␣
ac021:023	6a	(@)	-	me␣
ac021:023	-	(@)	-	nyt␣
ac021:023	5	@	-	sinulle␣
ac021:023	6a	@	-	sanomme
ac021:023	6b	.	-	.␣
ac021:023	8	@	-	Meillä␣
ac021:023	7	@	-	on␣
ac021:023	-	(@)	-	täällä␣
ac021:023	10	@	-	neljä␣
ac021:023	9	@	-	miestä
ac021:023	-	(,)	-	,␣
ac021:023	12	(@)	-	joilla␣
ac021:023	12	@	-	on␣
ac021:023	11	@	-	lupaus␣
ac021:023	14a	@	-	täytettävänä
ac021:023	13	%case	ESS	
ac021:023	14b	.	-	.␣
ac021:024	ac021:024	ac021:024	VERSE	Apt␣21:24␣
ac021:024	2	@	-	Ota␣
ac021:024	1	@	-	ne␣
ac021:024	2	@	-	luoksesi␣
ac021:024	-	(@)	-	ja␣
ac021:024	3	@	-	puhdista␣
ac021:024	3	@	-	itsesi␣
ac021:024	5	@	-	heidän␣
ac021:024	4	@	-	kanssansa␣
ac021:024	6	@	-	ja␣
ac021:024	7	@	-	maksa␣
ac021:024	7	@	-	kulut␣
ac021:024	9	@	-	heidän␣
ac021:024	8	@	-	puolestaan
ac021:024	-	(,)	-	,␣
ac021:024	10	@	-	että␣
ac021:024	11	(@)	-	he␣
ac021:024	11	(@)	-	saisivat␣
ac021:024	11	@	-	leikkauttaa␣
ac021:024	(12) 13a	@	-	tukkansa
ac021:024	-	(;)	-	;␣
ac021:024	(14)	-	UNTRANSLATED	
ac021:024	-	(@)	-	siitä␣
ac021:024	16	@	-	kaikki␣
ac021:024	15	@	-	huomaavat
ac021:024	-	(,)	-	,␣
ac021:024	17	@	-	ettei␣
ac021:024	23	@	-	ole␣
ac021:024	22	@	-	mitään␣
ac021:024	22	@	-	perää␣
ac021:024	18	@	-	siinä
ac021:024	-	(,)	-	,␣
ac021:024	18	@	-	mitä␣
ac021:024	19	(@)	-	heille␣
ac021:024	19	(@)	-	on␣
ac021:024	19	@	-	kerrottu␣
ac021:024	21	@	-	sinusta
ac021:024	20	%case	LOC	
ac021:024	-	(,)	-	,␣
ac021:024	24	@	-	vaan␣
ac021:024	-	(@)	-	että␣
ac021:024	pro%27	@	-	sinäkin␣
ac021:024	26	%clitic	kin	
ac021:024	25	@	-	vaellat␣
ac021:024	(29) 30a	@	-	lain␣
ac021:024	case%30a	@	-	mukaan␣
ac021:024	-	(@)	-	ja␣
ac021:024	28	@	-	noudatat␣
ac021:024	-	(@)	-	sitä
ac021:024	30b	.	-	.␣
ac021:025	ac021:025	ac021:025	VERSE	Apt␣21:25␣
ac021:025	2	@	-	Mutta␣
ac021:025	(3) 4	@	-	uskoon␣
ac021:025	(3) 4	@	-	tulleista␣
ac021:025	5	@	-	pakanoista␣
ac021:025	1	%case	LOC	
ac021:025	6	@	-	me␣
ac021:025	8	(@)	-	olemme␣
ac021:025	8	@	-	päättäneet␣
ac021:025	-	(@)	-	ja␣
ac021:025	7	@	-	kirjoittaneet
ac021:025	-	(,)	-	,␣
ac021:025	-	(@)	-	että␣
ac021:025	10	@	-	heidän␣
ac021:025	9	(@)	-	on␣
ac021:025	9	@	-	välttäminen␣
ac021:025	(12)	-	UNTRANSLATED	
ac021:025	(11) 13	@	-	epäjumalille␣
ac021:025	(11) 13	@	-	uhrattua␣
ac021:025	14	@	-	ja␣
ac021:025	15	@	-	verta␣
ac021:025	16	@	-	ja␣
ac021:025	17	@	-	lihaa
ac021:025	-	(,)	-	,␣
ac021:025	17	@	-	josta␣
ac021:025	17	@	-	ei␣
ac021:025	17	@	-	veri␣
ac021:025	17	(@)	-	ole␣
ac021:025	17	@	-	laskettu
ac021:025	-	(,)	-	,␣
ac021:025	18	@	-	ja␣
ac021:025	19a	@	-	haureutta
ac021:025	19b	.	-	.
ac021:025	19b	@	-	"␣
ac021:026	ac021:026	ac021:026	VERSE	Apt␣21:26␣
ac021:026	1	@	-	Silloin␣
ac021:026	(2) 3	@	-	Paavali␣
ac021:026	4	@	-	otti␣
ac021:026	5	@	-	ne␣
ac021:026	6	@	-	miehet␣
ac021:026	4	@	-	luokseen
ac021:026	-	(,)	-	,␣
ac021:026	-	(@)	-	ja␣
ac021:026	12a	(@)	-	kun␣
ac021:026	12a	(@)	-	hän␣
ac021:026	8	@	-	seuraavana␣
ac021:026	(7) 9	@	-	päivänä␣
ac021:026	12a	(@)	-	oli␣
ac021:026	12a	@	-	puhdistanut␣
ac021:026	12a	@	-	itsensä␣
ac021:026	11	@	-	heidän␣
ac021:026	10	@	-	kanssaan
ac021:026	12b	,	-	,␣
ac021:026	13	@	-	meni␣
ac021:026	13	(@)	-	hän␣
ac021:026	(15) 16	@	-	pyhäkköön␣
ac021:026	14	%case	LOC	
ac021:026	-	(@)	-	ja␣
ac021:026	17	@	-	ilmoitti
ac021:026	-	(,)	-	,␣
ac021:026	-	(@)	-	milloin␣
ac021:026	-	(@)	-	heidän␣
ac021:026	(20) 21 (22) 23	@	-	puhdistumispäivänsä␣
ac021:026	(18) 19	(@)	-	tulisivat␣
ac021:026	(18) 19	@	-	päättymään
ac021:026	-	(,)	-	,␣
ac021:026	25	@	-	jota␣
ac021:026	24	@	-	ennen␣
ac021:026	30	@	-	heidän␣
ac021:026	29	@	-	kunkin␣
ac021:026	28	%case	GEN	
ac021:026	27	@	-	edestä␣
ac021:026	26	(@)	-	oli␣
ac021:026	26	@	-	tuotava␣
ac021:026	(31) 32a	@	-	uhri
